2,1,6,28.465,4.36E-01,2.17E-02,0.00E+00,1.00E+00,0.00E+00,R',234,Y,212,1
2,1,6,28.466,4.36E-01,2.17E-02,0.00E+00,1.00E+00,0.00E+00,R',232,Y,212,2
2,1,6,33.564,3.69E-01,6.32E-02,1.21E-01,3.31E-01,4.01E-02,F',111,P',133,3
2,1,6,33.571,3.69E-01,5.94E-02,4.17E-01,1.20E-01,1.50E-01,A',133,D',155,4
2,1,6,33.687,3.68E-01,6.12E-02,1.86E-03,8.32E-01,1.55E-03,A',331,D',353,5
2,1,6,33.687,3.68E-01,3.74E-02,2.20E-03,5.06E-01,3.34E-03,A',333,D',355,6
2,1,6,33.687,3.68E-01,1.59E-02,2.20E-03,2.16E-01,1.42E-03,A',333,D',353,7
2,1,6,33.689,3.68E-01,5.04E-02,1.91E-03,6.86E-01,6.55E-03,A',335,D',357,8
2,1,6,33.695,3.68E-01,6.68E-02,1.42E+00,4.41E-02,4.40E-01,A',177,D',155,9
2,1,6,33.734,3.68E-01,8.14E-02,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,10
2,1,6,33.739,3.67E-01,3.35E-02,5.06E+00,6.57E-03,1.66E-01,G',155,P',133,11
2,1,6,33.74,3.67E-01,8.13E-02,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,12
2,1,6,33.74,3.67E-01,4.14E-02,6.52E+00,6.29E-03,1.23E-01,B',133,S',111,13
2,1,6,33.773,3.67E-01,1.74E-02,2.10E-03,2.43E-01,1.53E-03,F',313,P',333,14
2,1,6,33.774,3.67E-01,2.67E-02,2.10E-03,3.73E-01,2.35E-03,F',313,P',335,15
2,1,6,33.795,3.67E-01,1.52E-02,1.54E-01,8.30E-02,8.94E-02,G',357,P',335,16
2,1,6,33.795,3.67E-01,1.15E-02,1.55E-01,6.26E-02,4.86E-02,G',355,P',333,17
2,1,6,33.805,3.67E-01,7.07E-02,3.10E-04,7.98E-01,1.73E-03,A',357,D',357,18
2,1,6,33.806,3.67E-01,4.50E-02,3.60E-05,5.10E-01,9.18E-05,A',355,D',355,19
2,1,6,33.806,3.67E-01,1.26E-02,3.60E-05,1.42E-01,2.56E-05,A',355,D',353,20
2,1,6,33.806,3.67E-01,1.31E-02,3.60E-05,1.48E-01,2.67E-05,A',355,D',357,21
2,1,6,33.807,3.67E-01,5.74E-02,2.65E-01,1.63E-01,1.30E-01,A',353,D',353,22
2,1,6,33.841,3.66E-01,2.03E-02,3.50E-01,4.54E-02,7.93E-02,F',335,P',333,23
2,1,6,33.841,3.66E-01,6.09E-02,3.50E-01,1.36E-01,2.38E-01,F',335,P',335,24
2,1,6,33.843,3.66E-01,2.07E-02,1.16E-05,2.09E-01,7.26E-06,F',333,P',333,25
2,1,6,33.843,3.66E-01,2.79E-02,1.16E-05,2.82E-01,9.81E-06,F',333,P',331,26
2,1,6,33.843,3.66E-01,3.65E-02,1.16E-05,3.70E-01,1.28E-05,F',333,P',335,27
2,1,6,33.844,3.66E-01,8.51E-02,4.24E-04,8.57E-01,3.63E-04,F',331,P',333,28
2,1,6,33.872,3.66E-01,4.28E-02,7.44E-03,5.95E-01,2.21E-02,B',335,S',313,29
2,1,6,33.874,3.66E-01,3.97E-02,1.43E-02,5.18E-01,2.22E-02,B',333,S',313,30
2,1,6,33.875,3.66E-01,3.82E-02,1.83E-02,4.80E-01,8.79E-03,B',331,S',313,31
2,1,6,33.908,3.66E-01,3.29E-02,6.23E-01,4.91E-02,1.53E-01,C',335,S',313,32
2,1,6,33.91,3.66E-01,3.60E-02,6.17E-01,5.41E-02,1.00E-01,C',333,S',313,33
2,1,6,33.924,3.65E-01,1.10E-02,4.25E-03,1.29E-01,2.73E-03,A',155,D',355,34
2,1,6,33.924,3.65E-01,6.67E-02,4.25E-03,7.78E-01,1.65E-02,A',155,D',155,35
2,1,6,33.925,3.65E-01,5.34E-02,6.72E+00,7.87E-03,2.64E-01,F',155,P',133,36
2,1,6,33.934,3.65E-01,7.76E-02,2.84E-01,2.15E-01,5.49E-01,A',379,D',357,37
2,1,6,33.936,3.65E-01,5.56E-02,2.84E-01,1.54E-01,3.06E-01,A',377,D',355,38
2,1,6,33.938,3.65E-01,6.37E-02,2.80E-01,1.78E-01,2.49E-01,A',375,D',353,39
2,1,6,34.042,3.64E-01,5.80E-02,5.29E-04,7.47E-01,2.77E-03,F',357,P',335,40
2,1,6,34.044,3.64E-01,4.34E-02,8.31E-04,5.54E-01,2.30E-03,F',355,P',333,41
2,1,6,34.045,3.64E-01,1.49E-02,8.31E-04,1.90E-01,7.90E-04,F',355,P',335,42
2,1,6,34.046,3.64E-01,2.43E-02,3.79E-04,3.10E-01,3.52E-04,F',353,P',333,43
2,1,6,34.046,3.64E-01,3.19E-02,3.79E-04,4.07E-01,4.63E-04,F',353,P',331,44
2,1,6,34.076,3.64E-01,1.26E-02,7.44E-03,1.76E-01,6.54E-03,B',335,D',357,45
2,1,6,34.078,3.64E-01,9.43E-03,1.43E-02,1.23E-01,5.27E-03,B',333,D',355,46
2,1,6,34.079,3.64E-01,1.55E-02,1.83E-02,1.94E-01,3.55E-03,B',331,D',353,47
2,1,6,34.12,3.63E-01,6.92E-02,1.36E-05,6.92E-01,2.83E-05,F',133,P',133,48
2,1,6,34.195,3.63E-01,3.61E-02,5.85E-02,3.29E-01,5.77E-02,C',133,S',111,49
2,1,6,34.257,3.62E-01,1.32E-02,5.02E-02,1.62E-01,2.44E-02,E',313,P',335,50
3,1,7,20.91,5.93E-01,4.03E-02,0.00E+00,1.00E+00,0.00E+00,R',234,Y,212,1
3,1,7,20.911,5.93E-01,4.02E-02,0.00E+00,1.00E+00,0.00E+00,R',232,Y,212,2
3,1,7,21.425,5.79E-01,6.42E-03,1.19E-03,4.74E-02,5.62E-05,A',331,S,313,3
3,1,7,21.425,5.79E-01,6.46E-03,2.10E-03,4.74E-02,2.99E-04,A',333,S,313,4
3,1,7,21.426,5.79E-01,6.55E-03,1.25E-03,4.85E-02,3.04E-04,A',335,S,313,5
3,1,7,21.609,5.74E-01,4.20E-03,4.43E-01,7.11E-03,9.45E-03,A',133,S,111,6
3,1,7,21.612,5.74E-01,8.38E-03,4.91E-03,6.55E-02,1.61E-03,B',335,S,313,7
3,1,7,21.613,5.74E-01,1.02E-02,1.51E-02,7.69E-02,3.48E-03,B',333,S,313,8
3,1,7,21.614,5.74E-01,1.11E-02,2.16E-02,8.18E-02,1.77E-03,B',331,S,313,9
3,1,7,21.629,5.73E-01,1.94E-02,6.34E-01,2.70E-02,8.56E-02,C',335,S,313,10
3,1,7,21.631,5.73E-01,1.77E-02,6.25E-01,2.48E-02,4.65E-02,C',333,S,313,11
3,1,7,21.631,5.73E-01,1.68E-02,6.18E-01,2.37E-02,1.46E-02,C',331,S,313,12
3,1,7,21.726,5.71E-01,1.26E-02,7.01E+00,1.77E-03,3.73E-02,B',133,S,111,13
3,1,7,21.745,5.70E-01,2.95E-03,2.81E-03,2.22E-02,1.87E-04,F',313,P,331,14
3,1,7,21.745,5.70E-01,9.25E-03,2.81E-03,6.95E-02,5.86E-04,F',313,P,333,15
3,1,7,21.747,5.70E-01,1.69E-02,2.81E-03,1.27E-01,1.07E-03,F',313,P,335,16
3,1,7,21.75,5.70E-01,1.42E-02,1.85E-01,4.49E-02,8.28E-03,F',111,P,133,17
3,1,7,21.757,5.70E-01,6.38E-03,1.72E-01,2.84E-02,2.43E-02,G',355,P,333,18
3,1,7,21.757,5.70E-01,4.62E-03,1.68E-01,2.10E-02,1.06E-02,G',353,P,331,19
3,1,7,21.757,5.70E-01,3.74E-03,1.68E-01,1.70E-02,8.55E-03,G',353,P,333,20
3,1,7,21.758,5.70E-01,9.10E-03,1.67E-01,4.10E-02,4.81E-02,G',357,P,335,21
3,1,7,21.758,5.70E-01,2.44E-03,1.72E-01,1.09E-02,9.31E-03,G',355,P,335,22
3,1,7,21.759,5.70E-01,2.79E-04,1.68E-01,1.27E-03,6.38E-04,G',353,P,335,23
3,1,7,21.775,5.69E-01,6.39E-04,6.45E+00,9.71E-05,3.13E-03,F',155,P,333,24
3,1,7,21.776,5.69E-01,2.22E-03,6.45E+00,3.38E-04,1.09E-02,F',155,P,335,25
3,1,7,21.778,5.69E-01,5.49E-03,9.03E-01,5.08E-03,2.29E-02,F',335,P,333,26
3,1,7,21.779,5.69E-01,8.42E-03,3.31E-05,4.56E-02,4.53E-06,F',333,P,331,27
3,1,7,21.779,5.69E-01,6.49E-03,3.31E-05,3.52E-02,3.49E-06,F',333,P,333,28
3,1,7,21.779,5.69E-01,1.60E-02,9.03E-01,1.48E-02,6.70E-02,F',335,P,335,29
3,1,7,21.78,5.69E-01,2.44E-02,1.02E-03,1.31E-01,1.34E-04,F',331,P,333,30
3,1,7,21.781,5.69E-01,9.48E-03,3.31E-05,5.14E-02,5.10E-06,F',333,P,335,31
3,1,7,21.838,5.68E-01,7.98E-03,5.43E+00,1.45E-03,3.94E-02,G',155,P,133,32
3,1,7,21.872,5.67E-01,6.07E-04,2.81E-05,3.27E-03,2.75E-07,F',133,P,331,33
3,1,7,21.878,5.67E-01,3.48E-02,4.57E-04,2.41E-01,7.72E-04,F',357,P,335,34
3,1,7,21.879,5.67E-01,2.65E-02,1.28E-03,1.81E-01,1.16E-03,F',355,P,333,35
3,1,7,21.88,5.67E-01,8.57E-03,1.28E-03,5.86E-02,3.74E-04,F',355,P,335,36
3,1,7,21.88,5.67E-01,1.91E-02,2.36E-04,1.30E-01,9.21E-05,F',353,P,331,37
3,1,7,21.88,5.67E-01,1.43E-02,2.36E-04,9.70E-02,6.87E-05,F',353,P,333,38
3,1,7,21.882,5.67E-01,9.20E-04,2.36E-04,6.24E-03,4.42E-06,F',353,P,335,39
3,1,7,21.938,5.65E-01,1.15E-02,6.45E+00,1.75E-03,5.64E-02,F',155,P,133,40
3,1,7,21.941,5.65E-01,1.55E-03,9.03E-01,1.43E-03,6.46E-03,F',335,P,133,41
3,1,7,21.956,5.65E-01,1.54E-02,5.65E-02,1.00E-01,1.70E-02,C',133,S,111,42
3,1,7,21.984,5.64E-01,1.53E-03,5.45E-02,1.37E-02,2.23E-03,E',313,P,331,43
