"=""3d4.(1S2).4p""","=""2P*""",2,"="" 28.385759""",
"=""3d4.(3D).4p""","=""4P*""",2,"="" 28.396971""",
"=""3d4.(3D).4p""","=""4F*""",6,"="" 28.400140""",
"=""3d4.(1G2).4p""","=""2F*""",6,"="" 28.409603""",
"=""3d4.(3D).4p""","=""4F*""",8,"="" 28.428091""",
"=""3d4.(1G2).4p""","=""2H*""",12,"="" 28.430396""",
"=""3d4.(3D).4p""","=""2P*""",4,"="" 28.445560""",
"=""3d4.(1I).4p""","=""2K*""",14,"="" 28.451005""",
"=""3d4.(3D).4p""","=""4F*""",10,"="" 28.453721""",
"=""3d4.(1I).4p""","=""2K*""",16,"="" 28.540545""",
"=""3d4.(1G2).4p""","=""2G*""",8,"="" 28.699034""",
"=""3d4.(1G2).4p""","=""2G*""",10,"="" 28.740033""",
"=""3d4.(1I).4p""","=""2H*""",12,"="" 28.922146""",
"=""3d4.(3D).4p""","=""2F*""",8,"="" 28.985133""",
"=""3d4.(1S2).4p""","=""2P*""",4,"="" 28.985859""",
"=""3d4.(1I).4p""","=""2H*""",10,"="" 28.987768""",
"=""3d4.(3D).4p""","=""2P*""",2,"="" 29.003266""",
"=""3d4.(3D).4p""","=""2F*""",6,"="" 29.025534""",
"=""3d4.(3D).4p""","=""2D*""",6,"="" 29.070823""",
"=""3d4.(3D).4p""","=""2D*""",4,"="" 29.134346""",
"=""3d4.(1D2).4p""","=""2D*""",4,"="" 29.374186""",
"=""3d4.(1D2).4p""","=""2D*""",6,"="" 29.419354""",
"=""3d4.(1D2).4p""","=""2F*""",6,"="" 29.571823""",
"=""3d4.(1D2).4p""","=""2F*""",8,"="" 29.641076""",
"=""3d4.(1D2).4p""","=""2P*""",4,"="" 30.036319""",
"=""3d4.(1F).4p""","=""2F*""",6,"="" 30.080377""",
"=""3d4.(1F).4p""","=""2F*""",8,"="" 30.123898""",
"=""3d4.(1F).4p""","=""2G*""",8,"="" 30.346279""",
"=""3d4.(1F).4p""","=""2G*""",10,"="" 30.468161""",
"=""3d4.(1F).4p""","=""2D*""",6,"="" 30.622956""",
"=""3d4.(1F).4p""","=""2D*""",4,"="" 30.757748""",
"=""3d4.(3F1).4p""","=""4F*""",6,"="" 31.020235""",
"=""3d4.(3F1).4p""","=""4F*""",4,"="" 31.026970""",
"=""3d4.(3F1).4p""","=""4F*""",8,"="" 31.030649""",
"=""3d4.(3F1).4p""","=""4F*""",10,"="" 31.058326""",
"=""3d4.(3P1).4p""","=""4P*""",4,"="" 31.106526""",
"=""3d4.(3P1).4p""","=""*""",6,"="" 31.121772""",
"=""3d4.(3P1).4p""","=""4P*""",2,"="" 31.139492""",
"=""3d4.(3P1).4p""","=""4D*""",8,"="" 31.201658""",
"=""3d4.(3P1).4p""","=""*""",4,"="" 31.237079""",
"=""3d4.(3P1).4p""","=""4P*""",6,"="" 31.238927""",
"=""3d4.(3P1).4p""","=""4D*""",2,"="" 31.242059""",
"=""3d4.(3F1).4p""","=""4G*""",6,"="" 31.353680""",
"=""3d4.(3F1).4p""","=""4G*""",8,"="" 31.399540""",
"=""3d4.(3P1).4p""","=""2D*""",6,"="" 31.439374""",
"=""3d4.(3F1).4p""","=""4G*""",10,"="" 31.470590""",
"=""3d4.(3P1).4p""","=""2D*""",4,"="" 31.475674""",
"=""3d4.(3F1).4p""","=""2F*""",8,"="" 31.482513""",
"=""3d4.(3F1).4p""","=""4G*""",12,"="" 31.512424""",
"=""3d4.(3F1).4p""","=""2F*""",6,"="" 31.512956""",
"=""3d4.(3P1).4p""","=""4S*""",4,"="" 31.926335""",
"=""3d4.(3F1).4p""","=""2G*""",10,"="" 32.058101""",
"=""3d4.(3F1).4p""","=""4D*""",8,"="" 32.061312""",
"=""3d4.(3F1).4p""","=""4D*""",6,"="" 32.110251""",
"=""3d4.(3P1).4p""","=""2P*""",4,"="" 32.113331""",
"=""3d4.(3F1).4p""","=""2G*""",8,"="" 32.116832""",
"=""3d4.(3F1).4p""","=""4D*""",4,"="" 32.134698""",
"=""3d4.(3F1).4p""","=""4D*""",2,"="" 32.143442""",
"=""3d4.(3P1).4p""","=""2P*""",2,"="" 32.184022""",
"=""3d4.(3P2).4p""","=""2S*""",2,"="" 32.527051""",
"=""3d4.(1G1).4p""","=""2H*""",10,"="" 32.553015""",
"=""3d4.(1G1).4p""","=""2G*""",8,"="" 32.607226""",
"=""3d4.(1G1).4p""","=""2G*""",10,"="" 32.716567""",
"=""3d4.(1G1).4p""","=""2H*""",12,"="" 32.733259""",
"=""3d4.(1G1).4p""","=""2F*""",8,"="" 32.866323""",
"=""3d4.(1G1).4p""","=""2F*""",6,"="" 32.901622""",
"=""3d4.(3F1).4p""","=""2D*""",6,"="" 33.002249""",
"=""3d4.(3F1).4p""","=""2D*""",4,"="" 33.021361""",
"=""3d4.(1D1).4p""","=""2P*""",4,"="" 34.809601""",
"=""3d4.(1D1).4p""","=""2P*""",2,"="" 34.894894""",
"=""3d4.(1D1).4p""","=""2F*""",6,"="" 35.342039""",
"=""3d4.(1D1).4p""","=""2F*""",8,"="" 35.469985""",
"=""3d4.(1D1).4p""","=""2D*""",4,"="" 35.881116""",
"=""3d4.(1D1).4p""","=""2D*""",6,"="" 35.932948""",
"=""Fe V (3d4 5D<0>)""","=""Limit""",,"="" 54.91""",
