 <pre>
 ===============================================
  iCONF                 E(RYD)      TE(RYD)   gi
 ===============================================
  3d3(3)          -7.17051E+00  0.00000E+00 28.0
  3d2(1DE) 7d     -7.13812E-01  6.45670E+00 18.0
  3d2(1DE) 7d     -7.10700E-01  6.45981E+00  6.0
  3d2(1DE) 7d     -7.09577E-01  6.46093E+00 10.0
  3d 4s(1DE) 4p   -6.97733E-01  6.47278E+00 10.0
  3d2(3PE) 7d     -6.85542E-01  6.48497E+00 28.0
  3d2(3PE) 7d     -6.84554E-01  6.48596E+00 20.0
  3d2(3PE) 7d     -6.83693E-01  6.48682E+00  6.0
  3d2(3PE) 7d     -6.81792E-01  6.48872E+00 12.0
  3d2(3PE) 7d     -6.78308E-01  6.49220E+00 14.0
  3d2(3PE) 7d     -6.70428E-01  6.50008E+00 10.0
  3d2(3FE) 8d     -6.47387E-01  6.52312E+00 20.0
  3d2(3FE) 8d     -6.46473E-01  6.52404E+00 14.0
  3d2(3FE) 8d     -6.41945E-01  6.52856E+00  6.0
  3d2(3FE) 8d     -6.40808E-01  6.52970E+00 22.0
  3d2(3FE) 8d     -6.40372E-01  6.53014E+00 18.0
  3d2(3FE) 8d     -6.38574E-01  6.53194E+00 12.0
  3d2(3FE) 8d     -6.37996E-01  6.53251E+00 28.0
  3d2(3FE) 8d     -6.36786E-01  6.53372E+00 10.0
  3d2(1DE) 8s     -6.33780E-01  6.53673E+00 10.0
  3d2(1GE) 7d     -6.09669E-01  6.56084E+00 18.0
  3d2(1SE) 6d     -6.06380E-01  6.56413E+00 10.0
  3d2(1GE) 7d     -6.05283E-01  6.56523E+00 22.0
  3d2(1DE) 7f     -6.05274E-01  6.56524E+00 18.0
  3d2(1DE) 7f     -6.04584E-01  6.56593E+00 22.0
  3d2(1GE) 7d     -6.04005E-01  6.56650E+00 14.0
  3d2(3PE) 8s     -6.03866E-01  6.56664E+00 12.0
  3d2(3PE) 8s     -6.00846E-01  6.56966E+00  6.0
  3d2(1DE) 7f     -5.98362E-01  6.57215E+00 14.0
  3d2(1DE) 7f     -5.97511E-01  6.57300E+00  6.0
  3d2(1GE) 7d     -5.94557E-01  6.57595E+00 10.0
  3d2(1DE) 7f     -5.93490E-01  6.57702E+00 10.0
  3d2(3FE) 9s     -5.93454E-01  6.57706E+00 28.0
  3d2(3FE) 9s     -5.91452E-01  6.57906E+00 14.0
  3d2(1DE) 7g     -5.88755E-01  6.58175E+00 14.0
  3d2(1DE) 7g     -5.88730E-01  6.58178E+00 10.0
  3d2(1DE) 7g     -5.88276E-01  6.58223E+00 22.0
  3d2(1DE) 7g     -5.87986E-01  6.58252E+00 18.0
  3d2(1DE) 7h     -5.87973E-01  6.58254E+00 18.0
  3d2(1DE) 7h     -5.87952E-01  6.58256E+00 14.0
  3d2(1DE) 7h     -5.87395E-01  6.58311E+00 22.0
  3d2(1DE) 8p     -5.80019E-01  6.59049E+00 14.0
  3d2(1DE) 8p     -5.79942E-01  6.59057E+00  6.0
  3d2(1DE) 8p     -5.78845E-01  6.59166E+00 10.0
  3d2(3FE) 8f     -5.75123E-01  6.59539E+00 20.0
  3d2(3FE) 8f     -5.74850E-01  6.59566E+00 18.0
  3d2(3FE) 8f     -5.69377E-01  6.60113E+00 14.0
  3d2(3FE) 8f     -5.68757E-01  6.60175E+00  2.0
  3d2(3FE) 8f     -5.68081E-01  6.60243E+00 12.0
  3d2(3PE) 7f     -5.66688E-01  6.60382E+00 10.0
  3d2(3FE) 8f     -5.66613E-01  6.60390E+00  4.0
  3d2(3FE) 8f     -5.66605E-01  6.60390E+00 22.0
  3d2(3FE) 8f     -5.66396E-01  6.60411E+00  6.0
  3d2(3PE) 7f     -5.64883E-01  6.60563E+00 20.0
  3d2(3FE) 8g     -5.64140E-01  6.60637E+00 22.0
  3d2(3PE) 7f     -5.63826E-01  6.60668E+00 18.0
  3d2(3FE) 8g     -5.63648E-01  6.60686E+00 18.0
  3d2(3FE) 8g     -5.62962E-01  6.60755E+00  6.0
  3d2(3FE) 8g     -5.62868E-01  6.60764E+00 12.0
  3d2(3FE) 8h     -5.62819E-01  6.60769E+00 22.0
  3d2(3FE) 8g     -5.62808E-01  6.60770E+00 28.0
  3d2(3FE) 8g     -5.62589E-01  6.60792E+00 20.0
  3d2(3FE) 8g     -5.62534E-01  6.60798E+00 14.0
  3d2(3FE) 8h     -5.62413E-01  6.60810E+00 10.0
  3d2(3FE) 8h     -5.62409E-01  6.60810E+00 20.0
  3d2(3FE) 8h     -5.62386E-01  6.60812E+00 18.0
  3d2(3FE) 8g     -5.62346E-01  6.60816E+00 10.0
  3d2(3FE) 8h     -5.62216E-01  6.60829E+00 14.0
  3d2(3PE) 7g     -5.58865E-01  6.61164E+00 14.0
  3d2(3PE) 7g     -5.58846E-01  6.61166E+00 28.0
  3d2(3FE) 8f     -5.58386E-01  6.61212E+00 10.0
  3d2(3PE) 7f     -5.58161E-01  6.61235E+00 14.0
  3d2(3PE) 7g     -5.57760E-01  6.61275E+00 22.0
  3d2(3PE) 7h     -5.57559E-01  6.61295E+00 18.0
  3d2(3FE) 9p     -5.56504E-01  6.61401E+00 20.0
  3d2(3FE) 9p     -5.56158E-01  6.61435E+00 10.0
  3d2(3PE) 7h     -5.55861E-01  6.61465E+00 22.0
  3d2(3FE) 9p     -5.55378E-01  6.61513E+00 14.0
  3d2(3PE) 7g     -5.55189E-01  6.61532E+00 18.0
  3d2(3FE) 9p     -5.53933E-01  6.61658E+00 18.0
  3d2(3PE) 8p     -5.53754E-01  6.61676E+00  2.0
  3d2(3PE) 8p     -5.52142E-01  6.61837E+00  4.0
  3d2(3PE) 8p     -5.49766E-01  6.62074E+00 20.0
  3d2(3PE) 8p     -5.47916E-01  6.62259E+00 12.0
  3d2(3PE) 8p     -5.44345E-01  6.62616E+00 10.0
  3d2(3PE) 8p     -5.43037E-01  6.62747E+00  6.0
  3d2(1GE) 8s     -5.29567E-01  6.64094E+00 18.0
  3d2(3FE) 9d     -5.03811E-01  6.66670E+00 14.0
  3d2(3FE) 9d     -5.03140E-01  6.66737E+00 20.0
  3d2(3FE) 9d     -5.03008E-01  6.66750E+00  6.0
  3d2(1DE) 8d     -5.02026E-01  6.66848E+00 18.0
  3d2(1DE) 8d     -5.01882E-01  6.66863E+00  2.0
  3d2(3FE) 9d     -5.00773E-01  6.66974E+00 10.0
  3d2(3FE) 9d     -4.99097E-01  6.67141E+00 12.0
  3d2(1DE) 8d     -4.97682E-01  6.67283E+00 14.0
  3d2(3FE) 9d     -4.97046E-01  6.67346E+00 28.0
  3d2(3FE) 9d     -4.96706E-01  6.67380E+00 22.0
  3d2(1GE) 7f     -4.96537E-01  6.67397E+00 18.0
  3d2(1GE) 7f     -4.96291E-01  6.67422E+00 22.0
  3d2(3FE) 9d     -4.93431E-01  6.67708E+00 18.0
  3d2(1DE) 8d     -4.92940E-01  6.67757E+00  6.0
  3d2(1GE) 7f     -4.91029E-01  6.67948E+00 14.0
  3d2(1DE) 8d     -4.89330E-01  6.68118E+00 10.0
  3d2(1GE) 7f     -4.85841E-01  6.68467E+00 10.0
  3d2(1GE) 7g     -4.85534E-01  6.68498E+00 22.0
  3d2(1GE) 7g     -4.84809E-01  6.68570E+00 18.0
  3d2(1GE) 7h     -4.83957E-01  6.68655E+00 22.0
  3d2(1GE) 7g     -4.83523E-01  6.68699E+00 14.0
  3d2(1GE) 7h     -4.83477E-01  6.68703E+00 18.0
  3d2(1GE) 7h     -4.82776E-01  6.68773E+00 14.0
  3d2(1GE) 7g     -4.82094E-01  6.68842E+00 10.0
  3d2(1GE) 7h     -4.81969E-01  6.68854E+00 10.0
  3d2(1GE) 7h     -4.81248E-01  6.68926E+00  6.0
  3d2(1GE) 7f     -4.81123E-01  6.68939E+00  6.0
  3d2(1GE) 7g     -4.80707E-01  6.68980E+00  6.0
  3d2(1GE) 7g     -4.80114E-01  6.69040E+00  2.0
  3d2(1GE) 8p     -4.78094E-01  6.69242E+00 18.0
  3d2(1SE) 7s     -4.74711E-01  6.69580E+00  2.0
  3d2(1GE) 8p     -4.74503E-01  6.69601E+00 22.0
  3d2(1GE) 8p     -4.71922E-01  6.69859E+00 14.0
  3d2(3PE) 8d     -4.68783E-01  6.70173E+00 28.0
  3d2(3PE) 8d     -4.68126E-01  6.70238E+00 20.0
  3d2(3PE) 8d     -4.67164E-01  6.70335E+00  6.0
  3d2(3FE)10s     -4.65789E-01  6.70472E+00 28.0
  3d2(3FE)10s     -4.65691E-01  6.70482E+00 14.0
  3d2(3PE) 8d     -4.64848E-01  6.70566E+00 12.0
  3d2(3PE) 8d     -4.61859E-01  6.70865E+00 14.0
  3d2(3PE) 8d     -4.58018E-01  6.71249E+00 10.0
  3d2(3FE) 9f     -4.51709E-01  6.71880E+00 18.0
  3d2(3FE) 9f     -4.51040E-01  6.71947E+00 20.0
  3d2(3FE) 9f     -4.49622E-01  6.72089E+00 14.0
  3d2(3FE) 9f     -4.49171E-01  6.72134E+00  2.0
  3d2(3FE) 9f     -4.48751E-01  6.72176E+00 22.0
  3d2(3FE) 9f     -4.48623E-01  6.72189E+00 12.0
  3d2(3FE) 9f     -4.47592E-01  6.72292E+00  4.0
  3d2(3FE) 9f     -4.47515E-01  6.72299E+00  6.0
  3d2(1DE) 9s     -4.46076E-01  6.72443E+00 10.0
  3d2(3FE) 9g     -4.45410E-01  6.72510E+00 22.0
  3d2(3FE) 9f     -4.45166E-01  6.72534E+00 10.0
  3d2(3FE) 9g     -4.45082E-01  6.72543E+00 18.0
  3d2(3FE) 9g     -4.44797E-01  6.72571E+00  6.0
  3d2(3FE) 9g     -4.44721E-01  6.72579E+00 12.0
  3d2(3FE) 9g     -4.44651E-01  6.72586E+00 28.0
  3d2(3FE) 9h     -4.44600E-01  6.72591E+00 22.0
  3d2(3FE) 9g     -4.44571E-01  6.72594E+00 20.0
  3d2(3FE) 9g     -4.44498E-01  6.72601E+00 14.0
  3d2(3FE) 9h     -4.44374E-01  6.72614E+00 18.0
  3d2(3FE) 9h     -4.44363E-01  6.72615E+00 10.0
  3d2(3FE) 9h     -4.44362E-01  6.72615E+00 20.0
  3d2(3FE) 9g     -4.44286E-01  6.72622E+00 10.0
  3d2(3FE) 9h     -4.44264E-01  6.72625E+00 14.0
  3d2(3FE)10p     -4.39973E-01  6.73054E+00 14.0
  3d2(3FE)10p     -4.39897E-01  6.73061E+00 20.0
  3d2(3FE)10p     -4.38935E-01  6.73158E+00 10.0
  3d2(3FE)10p     -4.38659E-01  6.73185E+00 18.0
  3d2(1DE) 8f     -4.27062E-01  6.74345E+00 18.0
  3d2(1DE) 8f     -4.26221E-01  6.74429E+00 22.0
  3d2(1DE) 8f     -4.23885E-01  6.74662E+00  6.0
  3d2(1DE) 8f     -4.22947E-01  6.74756E+00 14.0
  3d2(1SE) 6f     -4.21274E-01  6.74924E+00 14.0
  3d2(1DE) 8f:    -4.21154E-01  6.74936E+00 10.0
  3d2(1DE) 8g     -4.16381E-01  6.75413E+00 10.0
  3d2(1DE) 8g     -4.16350E-01  6.75416E+00 14.0
  3d2(1DE) 8g     -4.16129E-01  6.75438E+00 18.0
  3d2(1DE) 8g     -4.15990E-01  6.75452E+00 22.0
  3d2(3PE) 9s     -4.15875E-01  6.75463E+00 12.0
  3d2(1DE) 8h     -4.15698E-01  6.75481E+00 14.0
  3d2(1DE) 8h     -4.15660E-01  6.75485E+00 18.0
  3d2(1DE) 8h     -4.15450E-01  6.75506E+00 22.0
  3d2(3PE) 9s     -4.14423E-01  6.75609E+00  6.0
  3d2(1DE) 9p     -4.10489E-01  6.76002E+00  6.0
  3d2(1DE) 9p     -4.09692E-01  6.76082E+00 14.0
  3d2(1DE) 9p     -4.09204E-01  6.76131E+00 10.0
  3d2(3FE)10d     -4.02533E-01  6.76798E+00 14.0
  3d2(3FE)10d     -4.02210E-01  6.76830E+00 20.0
  3d2(1SE) 6g     -4.01676E-01  6.76883E+00 18.0
  3d2(3FE)10d     -4.00952E-01  6.76956E+00 22.0
  3d2(1SE) 6h     -4.00935E-01  6.76957E+00 22.0
  3d2(3FE)10d     -4.00471E-01  6.77004E+00 18.0
  3d2(3FE)10d     -3.99670E-01  6.77084E+00  6.0
  3d2(3FE)10d     -3.98598E-01  6.77191E+00 12.0
  3d2(3FE)10d     -3.97800E-01  6.77271E+00 28.0
  3d2(3FE)10d     -3.97126E-01  6.77338E+00 10.0
  3d2(3PE) 8f     -3.93364E-01  6.77715E+00 20.0
  3d2(1GE) 8d     -3.92667E-01  6.77784E+00 18.0
  3d2(3PE) 8f     -3.92347E-01  6.77816E+00 10.0
  3d2(3PE) 8f     -3.92215E-01  6.77829E+00 18.0
  3d2(1GE) 8d     -3.90653E-01  6.77986E+00 14.0
  3d2(1GE) 8d     -3.89427E-01  6.78108E+00 22.0
  3d2(1SE) 7p     -3.88527E-01  6.78198E+00  6.0
  3d2(1GE) 8d     -3.86448E-01  6.78406E+00 10.0
  3d2(3PE) 8g     -3.86182E-01  6.78433E+00 28.0
  3d2(3PE) 8f     -3.86173E-01  6.78434E+00 14.0
  3d2(3PE) 8g     -3.86149E-01  6.78436E+00 14.0
  3d2(3PE) 8g     -3.85565E-01  6.78495E+00 22.0
  3d2(3PE) 8h     -3.85163E-01  6.78535E+00 18.0
  3d2(3PE) 8h     -3.84096E-01  6.78641E+00 22.0
  3d2(3PE) 8g     -3.83840E-01  6.78667E+00 18.0
  3d2(3PE) 9p     -3.82476E-01  6.78803E+00  2.0
  3d2(3PE) 9p     -3.81199E-01  6.78931E+00  4.0
  3d2(3PE) 9p     -3.79846E-01  6.79066E+00 20.0
  3d2(3PE) 9p     -3.78603E-01  6.79191E+00 12.0
  3d2(3PE) 9p     -3.77688E-01  6.79282E+00 10.0
  3d2(3FE)11s     -3.75605E-01  6.79490E+00 28.0
  3d2(3PE) 9p     -3.75543E-01  6.79497E+00  6.0
  3d2(3FE)11s     -3.74665E-01  6.79585E+00 14.0
  3d2(3FE)10f     -3.64956E-01  6.80555E+00 18.0
  3d2(3FE)10f     -3.64609E-01  6.80590E+00 20.0
  3d2(3FE)10f     -3.63618E-01  6.80689E+00  2.0
  3d2(3FE)10f     -3.63241E-01  6.80727E+00 14.0
  3d2(3FE)10f     -3.63141E-01  6.80737E+00 12.0
  3d2(3FE)10f     -3.62777E-01  6.80773E+00 22.0
  3d2(3FE)10f     -3.62419E-01  6.80809E+00  4.0
  3d2(3FE)10f     -3.62291E-01  6.80822E+00  6.0
  3d2(3FE)10f     -3.61049E-01  6.80946E+00 10.0
  3d2(3FE)10g     -3.60688E-01  6.80982E+00 22.0
  3d2(3FE)10g     -3.60455E-01  6.81005E+00 18.0
  3d2(3FE)10g     -3.60285E-01  6.81023E+00  6.0
  3d2(3FE)10g     -3.60225E-01  6.81028E+00 12.0
  3d2(3FE)10g     -3.60184E-01  6.81033E+00 28.0
  3d2(3FE)10g     -3.60140E-01  6.81037E+00 20.0
  3d2(3FE)10h     -3.60106E-01  6.81040E+00 22.0
  3d2(3FE)10g     -3.60095E-01  6.81041E+00 14.0
  3d2(1DE) 9d     -3.56020E-01  6.81449E+00  2.0
  3d2(1GE) 8g     -3.09035E-01  6.86147E+00  2.0
  3d2(1DE)10d     -2.55385E-01  6.91512E+00  2.0
  3d 4s(3DE) 4d   -1.22164E-01  7.04835E+00  4.0
  3d 4s(3DE) 5d    1.25923E+00  8.42974E+00  4.0
                   1.58644E+00  8.75695E+00  4.0
  3d 4s(3DE) 6d    1.91221E+00  9.08272E+00  4.0
                   2.09905E+00  9.26956E+00  4.0
  3d 4s(3DE) 7d    2.27493E+00  9.44544E+00  4.0
                   2.41023E+00  9.58074E+00  4.0
  3d 4s(3DE) 8d    2.49899E+00  9.66950E+00  4.0
  3d 4s(3DE) 9d    2.64721E+00  9.81772E+00  4.0
  3d 4s(3DE)10d    2.75042E+00  9.92093E+00  4.0
 ===============================================
