Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d6.(5D).4p""","=""6D*""","=""7/2""",8,"=""""","=""33.04923""","=""""",
"=""3d6.(5D).4p""","=""6D*""","=""5/2""",6,"=""""","=""33.11231""","=""""",
"=""3d6.(5D).4p""","=""6D*""","=""3/2""",4,"=""""","=""33.16437""","=""""",
"=""3d6.(5D).4p""","=""6D*""","=""1/2""",2,"=""""","=""33.19788""","=""""",
"=""3d6.(3F1).4s""","=""2F""","=""7/2""",8,"=""""","=""33.81732""","=""""",
"=""3d6.(3F1).4s""","=""2F""","=""5/2""",6,"=""""","=""33.82299""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""11/2""",12,"=""""","=""33.97215""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""9/2""",10,"=""""","=""33.97967""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""7/2""",8,"=""""","=""33.98075""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""5/2""",6,"=""""","=""33.98980""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""3/2""",4,"=""""","=""33.99504""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""1/2""",2,"=""""","=""33.99767""","=""""",
"=""3d6.(5D).4p""","=""6P*""","=""7/2""",8,"=""""","=""34.26526""","=""""",
"=""3d6.(1G1).4s""","=""2G""","=""9/2""",10,"=""""","=""34.50255""","=""""",
"=""3d6.(5D).4p""","=""6P*""","=""5/2""",6,"=""""","=""34.50413""","=""""",
"=""3d6.(1G1).4s""","=""2G""","=""7/2""",8,"=""""","=""34.51472""","=""""",
"=""3d6.(5D).4p""","=""4D*""","=""7/2""",8,"=""""","=""34.54982""","=""""",
"=""3d6.(5D).4p""","=""4F*""","=""9/2""",10,"=""""","=""34.64380""","=""""",
"=""3d6.(5D).4p""","=""4D*""","=""5/2""",6,"=""""","=""34.65319""","=""""",
"=""3d6.(5D).4p""","=""6P*""","=""3/2""",4,"=""""","=""34.66468""","=""""",
"=""3d6.(5D).4p""","=""4D*""","=""3/2""",4,"=""""","=""34.72372""","=""""",
"=""3d6.(5D).4p""","=""4D*""","=""1/2""",2,"=""""","=""34.76186""","=""""",
"=""3d6.(5D).4p""","=""4F*""","=""7/2""",8,"=""""","=""34.83072""","=""""",
"=""3d6.(5D).4p""","=""4F*""","=""5/2""",6,"=""""","=""34.95640""","=""""",
"=""3d6.(5D).4p""","=""4F*""","=""3/2""",4,"=""""","=""35.04060""","=""""",
"=""3d6.(5D).4p""","=""4P*""","=""5/2""",6,"=""""","=""35.27610""","=""""",
"=""3d6.(5D).4p""","=""4P*""","=""3/2""",4,"=""""","=""35.40324""","=""""",
"=""3d6.(5D).4p""","=""4P*""","=""1/2""",2,"=""""","=""35.46800""","=""""",
"=""3d6.(3H).4p""","=""4G*""","=""11/2""",12,"=""""","=""37.24500""","=""""",
"=""3d6.(3H).4p""","=""4G*""","=""9/2""",10,"=""""","=""37.29905""","=""""",
"=""3d6.(3P2).4p""","=""4P*""","=""5/2""",6,"=""""","=""37.32922""","=""""",
"=""3d6.(3H).4p""","=""4G*""","=""7/2""",8,"=""""","=""37.35091""","=""""",
"=""3d6.(3H).4p""","=""4I*""","=""11/2""",12,"=""""","=""37.35475""","=""""",
"=""3d6.(3H).4p""","=""4I*""","=""13/2""",14,"=""""","=""37.36091""","=""""",
"=""3d6.(3H).4p""","=""*""","=""9/2""",10,"=""""","=""37.36705""","=""""",
"=""3d6.(3F2).4p""","=""4G*""","=""5/2""",6,"=""""","=""37.38538""","=""""",
"=""3d6.(3H).4p""","=""*""","=""7/2""",8,"=""""","=""37.39199""","=""""",
"=""3d6.(3P2).4p""","=""4P*""","=""1/2""",2,"=""""","=""37.56240""","=""""",
"=""3d6.(3H).4p""","=""4I*""","=""9/2""",10,"=""""","=""37.56478""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""7/2""",8,"=""""","=""37.59316""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""5/2""",6,"=""""","=""37.59718""","=""""",
"=""3d6.(3H).4p""","=""4I*""","=""15/2""",16,"=""""","=""37.62380""","=""""",
"=""3d6.(3F2).4p""","=""4F*""","=""5/2""",6,"=""""","=""37.62661""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""3/2""",4,"=""""","=""37.65146""","=""""",
"=""3d6.(3F2).4p""","=""4F*""","=""3/2""",4,"=""""","=""37.65823""","=""""",
"=""3d6.(3H).4p""","=""4H*""","=""11/2""",12,"=""""","=""37.68273""","=""""",
"=""3d6.(3H).4p""","=""4H*""","=""13/2""",14,"=""""","=""37.69892""","=""""",
"=""3d6.(3F2).4p""","=""4F*""","=""9/2""",10,"=""""","=""37.70263""","=""""",
"=""3d6.(3P2).4p""","=""4D*""","=""7/2""",8,"=""""","=""37.71587""","=""""",
"=""3d6.(3H).4p""","=""*""","=""9/2""",10,"=""""","=""37.74775""","=""""",
"=""3d6.(3H).4p""","=""*""","=""7/2""",8,"=""""","=""37.77241""","=""""",
"=""3d6.(3F2).4p""","=""4D*""","=""7/2""",8,"=""""","=""37.87138""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""3/2""",4,"=""""","=""37.91987""","=""""",
"=""3d6.(3H).4p""","=""2I*""","=""13/2""",14,"=""""","=""37.92462""","=""""",
"=""3d6.(3F2).4p""","=""4D*""","=""5/2""",6,"=""""","=""37.95350""","=""""",
"=""3d6.(3F2).4p""","=""4D*""","=""3/2""",4,"=""""","=""38.02324""","=""""",
"=""3d6.(3H).4p""","=""2I*""","=""11/2""",12,"=""""","=""38.04978""","=""""",
"=""3d6.(3P2).4p""","=""4D*""","=""5/2""",6,"=""""","=""38.05147""","=""""",
"=""3d6.(3F2).4p""","=""4D*""","=""1/2""",2,"=""""","=""38.06180""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""3/2""",4,"=""""","=""38.08036""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""9/2""",10,"=""""","=""38.16537""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""5/2""",6,"=""""","=""38.17591""","=""""",
"=""3d6.(3F2).4p""","=""4G*""","=""7/2""",8,"=""""","=""38.18598""","=""""",
"=""3d6.(3F2).4p""","=""4G*""","=""11/2""",12,"=""""","=""38.19518""","=""""",
"=""3d6.(3G).4p""","=""4F*""","=""9/2""",10,"=""""","=""38.28853""","=""""",
"=""3d6.(3G).4p""","=""*""","=""11/2""",12,"=""""","=""38.34448""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""7/2""",8,"=""""","=""38.34758""","=""""",
"=""3d6.(3H).4p""","=""4G*""","=""5/2""",6,"=""""","=""38.38178""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""1/2""",2,"=""""","=""38.39827""","=""""",
"=""3d6.(3G).4p""","=""*""","=""9/2""",10,"=""""","=""38.40683""","=""""",
"=""3d6.(3G).4p""","=""4F*""","=""7/2""",8,"=""""","=""38.41047""","=""""",
"=""3d6.(3P2).4p""","=""2P*""","=""3/2""",4,"=""""","=""38.49094""","=""""",
"=""3d6.(3G).4p""","=""4G*""","=""11/2""",12,"=""""","=""38.49500""","=""""",
"=""3d6.(3G).4p""","=""*""","=""5/2""",6,"=""""","=""38.52856""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""9/2""",10,"=""""","=""38.54358""","=""""",
"=""3d6.(3F2).4p""","=""2G*""","=""7/2""",8,"=""""","=""38.58640""","=""""",
"=""3d6.(3G).4p""","=""*""","=""9/2""",10,"=""""","=""38.58796""","=""""",
"=""3d6.(3G).4p""","=""*""","=""7/2""",8,"=""""","=""38.63129""","=""""",
"=""3d6.(3G).4p""","=""4F*""","=""3/2""",4,"=""""","=""38.64666""","=""""",
"=""3d6.(3G).4p""","=""*""","=""5/2""",6,"=""""","=""38.66296""","=""""",
"=""3d6.(3G).4p""","=""4H*""","=""13/2""",14,"=""""","=""38.66928""","=""""",
"=""3d6.(3P2).4p""","=""2S*""","=""1/2""",2,"=""""","=""38.68084""","=""""",
"=""3d6.(3G).4p""","=""4H*""","=""7/2""",8,"=""""","=""38.69213""","=""""",
"=""3d6.(3G).4p""","=""4H*""","=""11/2""",12,"=""""","=""38.69615""","=""""",
"=""3d6.(3G).4p""","=""4H*""","=""9/2""",10,"=""""","=""38.70018""","=""""",
"=""3d6.(3F2).4p""","=""2D*""","=""5/2""",6,"=""""","=""38.96053""","=""""",
"=""3d6.(3F2).4p""","=""2D*""","=""3/2""",4,"=""""","=""39.05353""","=""""",
"=""3d6.(3G).4p""","=""2F*""","=""5/2""",6,"=""""","=""39.19562""","=""""",
"=""3d6.(3H).4p""","=""2H*""","=""11/2""",12,"=""""","=""39.19753""","=""""",
"=""3d6.(3G).4p""","=""2F*""","=""7/2""",8,"=""""","=""39.25868""","=""""",
"=""3d6.(3H).4p""","=""2H*""","=""9/2""",10,"=""""","=""39.32792""","=""""",
"=""3d6.(1I).4p""","=""2K*""","=""13/2""",14,"=""""","=""39.33280""","=""""",
"=""3d6.(3D).4p""","=""4P*""","=""5/2""",6,"=""""","=""39.54142""","=""""",
"=""3d6.(3G).4p""","=""2G*""","=""7/2""",8,"=""""","=""39.58868""","=""""",
"=""3d6.(3D).4p""","=""4P*""","=""3/2""",4,"=""""","=""39.60106""","=""""",
"=""3d6.(1I).4p""","=""2K*""","=""15/2""",16,"=""""","=""39.60150""","=""""",
"=""3d6.(1G2).4p""","=""*""","=""9/2""",10,"=""""","=""39.60288""","=""""",
"=""3d6.(3G).4p""","=""2G*""","=""9/2""",10,"=""""","=""39.63638""","=""""",
"=""3d6.(1I).4p""","=""2H*""","=""11/2""",12,"=""""","=""39.66893""","=""""",
"=""3d6.(3D).4p""","=""4P*""","=""1/2""",2,"=""""","=""39.70177""","=""""",
"=""3d6.(3D).4p""","=""*""","=""1/2""",2,"=""""","=""39.79091""","=""""",
"=""3d6.(3D).4p""","=""4F*""","=""3/2""",4,"=""""","=""39.80810""","=""""",
"=""3d6.(3D).4p""","=""4F*""","=""5/2""",6,"=""""","=""39.84417""","=""""",
"=""3d6.(3D).4p""","=""*""","=""7/2""",8,"=""""","=""39.85261""","=""""",
"=""3d6.(3D).4p""","=""*""","=""3/2""",4,"=""""","=""39.85387""","=""""",
"=""3d6.(1G2).4p""","=""2G*""","=""7/2""",8,"=""""","=""39.89759""","=""""",
"=""3d6.(3D).4p""","=""4D*""","=""5/2""",6,"=""""","=""39.94673""","=""""",
"=""3d6.(1G2).4p""","=""2G*""","=""9/2""",10,"=""""","=""39.96952""","=""""",
"=""3d6.(3D).4p""","=""4F*""","=""7/2""",8,"=""""","=""39.98045""","=""""",
"=""3d6.(3D).4p""","=""4D*""","=""3/2""",4,"=""""","=""39.98118""","=""""",
"=""3d6.(3D).4p""","=""*""","=""1/2""",2,"=""""","=""39.99346""","=""""",
"=""3d6.(3D).4p""","=""4D*""","=""7/2""",8,"=""""","=""40.01521""","=""""",
"=""3d6.(3D).4p""","=""4F*""","=""9/2""",10,"=""""","=""40.03150""","=""""",
"=""3d6.(1G2).4p""","=""*""","=""5/2""",6,"=""""","=""40.07447""","=""""",
"=""3d6.(1G).4p""","=""2H*""","=""11/2""",12,"=""""","=""40.10967""","=""""",
"=""3d6.(1I).4p""","=""2H*""","=""9/2""",10,"=""""","=""40.12337""","=""""",
"=""3d6.(1I).4p""","=""2I*""","=""13/2""",14,"=""""","=""40.24818""","=""""",
"=""3d6.(1I).4p""","=""2I*""","=""11/2""",12,"=""""","=""40.25374""","=""""",
"=""3d6.(3D).4p""","=""2D*""","=""3/2""",4,"=""""","=""40.28356""","=""""",
"=""3d6.(3D).4p""","=""2D*""","=""5/2""",6,"=""""","=""40.35915""","=""""",
"=""3d6.(1D2).4p""","=""2P*""","=""3/2""",4,"=""""","=""40.40935""","=""""",
"=""3d6.(3D).4p""","=""2F*""","=""7/2""",8,"=""""","=""40.47800""","=""""",
"=""3d6.(3D).4p""","=""2F*""","=""5/2""",6,"=""""","=""40.57606""","=""""",
"=""3d6.(1S2).4p""","=""2P*""","=""1/2""",2,"=""""","=""40.58991""","=""""",
"=""3d6.(1D2).4p""","=""2D*""","=""5/2""",6,"=""""","=""40.83291""","=""""",
"=""3d6.(1D2).4p""","=""2D*""","=""3/2""",4,"=""""","=""40.90993""","=""""",
"=""3d6.(1D2).4p""","=""2F*""","=""5/2""",6,"=""""","=""41.00965""","=""""",
"=""3d6.(1D2).4p""","=""2P*""","=""1/2""",2,"=""""","=""41.08261""","=""""",
"=""3d6.(1D2).4p""","=""2F*""","=""7/2""",8,"=""""","=""41.09270""","=""""",
"=""3d6.(1S2).4p""","=""2P*""","=""3/2""",4,"=""""","=""41.28008""","=""""",
"=""3d6.(1F).4p""","=""2G*""","=""7/2""",8,"=""""","=""41.65066""","=""""",
"=""3d6.(1F).4p""","=""2D*""","=""5/2""",6,"=""""","=""41.90862""","=""""",
"=""3d6.(1F).4p""","=""2G*""","=""9/2""",10,"=""""","=""41.91401""","=""""",
"=""3d6.(1F).4p""","=""2D*""","=""3/2""",4,"=""""","=""42.07748""","=""""",
"=""3d6.(3P1).4p""","=""4D*""","=""1/2""",2,"=""""","=""42.13547""","=""""",
"=""3d6.(1F).4p""","=""*""","=""3/2""",4,"=""""","=""42.21447""","=""""",
"=""3d6.(3F1).4p""","=""4D*""","=""5/2""",6,"=""""","=""42.24424""","=""""",
"=""3d6.(3F1).4p""","=""4D*""","=""7/2""",8,"=""""","=""42.25623""","=""""",
"=""3d6.(1F).4p""","=""2F*""","=""5/2""",6,"=""""","=""42.56391""","=""""",
"=""3d6.(1F).4p""","=""2F*""","=""7/2""",8,"=""""","=""42.56839""","=""""",
"=""3d6.(3F).4p""","=""4G*""","=""5/2""",6,"=""""","=""43.04967""","=""""",
"=""3d6.(3F).4p""","=""4G*""","=""7/2""",8,"=""""","=""43.12085""","=""""",
"=""3d6.(3F).4p""","=""4G*""","=""9/2""",10,"=""""","=""43.18663""","=""""",
"=""3d6.(3F).4p""","=""4G*""","=""11/2""",12,"=""""","=""43.29127""","=""""",
"=""3d6.(3P1).4p""","=""4S*""","=""3/2""",4,"=""""","=""43.30774""","=""""",
"=""3d6.(3F).4p""","=""2D*""","=""3/2""",4,"=""""","=""43.57187""","=""""",
"=""3d6.(3P1).4p""","=""4P*""","=""1/2""",2,"=""""","=""43.60176""","=""""",
"=""3d6.(3F).4p""","=""2D*""","=""3/2""",4,"=""""","=""43.64300""","=""""",
"=""3d6.(3P1).4p""","=""4P*""","=""3/2""",4,"=""""","=""43.64300""","=""""",
"=""3d6.(3F).4p""","=""2D*""","=""5/2""",6,"=""""","=""43.69441""","=""""",
"=""3d6.(3F1).4p""","=""2G*""","=""9/2""",10,"=""""","=""43.71463""","=""""",
"=""3d6.(3P1).4p""","=""4P*""","=""5/2""",6,"=""""","=""43.82664""","=""""",
"=""3d6.(3F1).4p""","=""4D*""","=""1/2""",2,"=""""","=""43.83957""","=""""",
"=""3d6.(3F1).4p""","=""2G*""","=""7/2""",8,"=""""","=""43.84650""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""3/2""",4,"=""""","=""43.89528""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""5/2""",6,"=""""","=""43.95835""","=""""",
"=""3d6.(3F1).4p""","=""4F*""","=""3/2""",4,"=""""","=""43.98918""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""7/2""",8,"=""""","=""44.00264""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""5/2""",6,"=""""","=""44.08952""","=""""",
"=""3d6.(3F1).4p""","=""4F*""","=""9/2""",10,"=""""","=""44.12288""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""7/2""",8,"=""""","=""44.18451""","=""""",
"=""3d6.(3F1).4p""","=""2D*""","=""3/2""",4,"=""""","=""44.22044""","=""""",
"=""3d6.(3P1).4p""","=""2P*""","=""1/2""",2,"=""""","=""44.37159""","=""""",
"=""3d6.(3P1).4p""","=""2D*""","=""5/2""",6,"=""""","=""44.37993""","=""""",
"=""3d6.(3F1).4p""","=""2F*""","=""7/2""",8,"=""""","=""44.47621""","=""""",
"=""3d6.(3P1).4p""","=""2P*""","=""3/2""",4,"=""""","=""44.52783""","=""""",
"=""3d6.(3F1).4p""","=""2F*""","=""5/2""",6,"=""""","=""44.57132""","=""""",
"=""3d6.(1G1).4p""","=""2H*""","=""9/2""",10,"=""""","=""44.64153""","=""""",
"=""3d6.(1G1).4p""","=""*""","=""7/2""",8,"=""""","=""44.89998""","=""""",
"=""3d6.(1G1).4p""","=""2H*""","=""11/2""",12,"=""""","=""44.90022""","=""""",
"=""3d6.(1G1).4p""","=""2F*""","=""5/2""",6,"=""""","=""45.05546""","=""""",
"=""3d6.(1G1).4p""","=""2G*""","=""9/2""",10,"=""""","=""45.20546""","=""""",
"=""3d6.(1G1).4p""","=""2G*""","=""7/2""",8,"=""""","=""45.26305""","=""""",
"=""3d6.(1D1).4p""","=""2D*""","=""3/2""",4,"=""""","=""47.85842""","=""""",
"=""3d6.(1D1).4p""","=""2D*""","=""5/2""",6,"=""""","=""47.94531""","=""""",
"=""3d6.(1D1).4p""","=""2F*""","=""5/2""",6,"=""""","=""48.68271""","=""""",
"=""3d6.(1D1).4p""","=""2P*""","=""3/2""",4,"=""""","=""48.88058""","=""""",
"=""3d6.(1D1).4p""","=""2F*""","=""7/2""",8,"=""""","=""48.89825""","=""""",
"=""3d6.(1D1).4p""","=""2P*""","=""1/2""",2,"=""""","=""48.96290""","=""""",
"=""Cu VI (3d6 5D<4>)""","=""Limit""","=""---""",,"=""[""","=""79.8""","=""]""",
