Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d9.4s.(1D).5d""","=""2D""","=""3/2""",4,"=""""","=""10.081629""","=""""",
"=""3d9.4s.(1D).5d""","=""2F""","=""5/2""",6,"=""""","=""10.08764""","=""""",
"=""3d9.4s.(1D).5d""","=""2F""","=""7/2""",8,"=""""","=""10.089364""","=""""",
"=""3d9.4s.(1D).6p?""","=""2P*""","=""1/2""",2,"=""""","=""10.11876""","=""""",
"=""3d9.4s.(3D).7p?""","=""4D*""","=""1/2""",2,"=""""","=""10.11876""","=""""",
"=""3d9.4s.(3D<1>).7p""","=""2P*""","=""1/2""",2,"=""""","=""10.12240""","=""""",
"=""3d9.4s.(3D<1>).5f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.15107""","=""""",
"=""3d9.4s.(3D<1>).5f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.15190""","=""""",
"=""3d9.4s.(3D).9p""","=""4P*""","=""3/2""",4,"=""""","=""10.16306""","=""""",
"=""3d9.4s.(3D).8p""","=""4P*""","=""1/2""",2,"=""""","=""10.16497""","=""""",
"=""3d9.4s.(3D<3>).7f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.17716""","=""""",
"=""3d9.4s.(3D<2>).6f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.18217""","=""""",
"=""3d9.4s.(3D<3>).10p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.22651""","=""""",
"=""3d9.4s.(3D<3>).8f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.23064""","=""""",
"=""3d9.4s.(3D).9p""","=""4P*""","=""1/2""",2,"=""""","=""10.26759""","=""""",
"=""3d9.4s.(3D<3>).11p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.27405""","=""""",
"=""3d9.4s.(3D<3>).9f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.27567""","=""""",
"=""3d9.4s.(3D<2>).7f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.27865""","=""""",
"=""3d9.4s.(3D<3>).12p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.30436""","=""""",
"=""3d9.4s.(3D<3>).10f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.30837""","=""""",
"=""3d9.4s.(3D<1>).6f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.31997""","=""""",
"=""3d9.4s.(3D<3>).13p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.32995""","=""""",
"=""3d9.4s.(3D<3>).11f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.33201""","=""""",
"=""3d9.4s.(3D<2>).10p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.33805""","=""""",
"=""3d9.4s.(3D<2>).8f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.34461""","=""""",
"=""3d9.4s.(3D<3>).14p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.34901""","=""""",
"=""3d9.4s.(3D<3>).12f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.34995""","=""""",
"=""3d9.4s.(3D<3>).15p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.36319""","=""""",
"=""3d9.4s.(3D<3>).13f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.36389""","=""""",
"=""3d9.4s.(3D<3>).16p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.37429""","=""""",
"=""3d9.4s.(3D<3>).14f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.37507""","=""""",
"=""3d9.4s.(3D<3>).17p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.37993""","=""""",
"=""3d9.4s.(3D<2>).11p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.38446""","=""""",
"=""3d9.4s.(3D<3>).18p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.38994""","=""""",
"=""3d9.4s.(3D<2>).9f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.39203""","=""""",
"=""3d9.4s.(1D).7p?""","=""2P*""","=""3/2""",4,"=""""","=""10.39203""","=""""",
"=""3d9.4s.(3D<3>).19p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.39744""","=""""",
"=""3d9.4s.(3D<3>).20p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.40250""","=""""",
"=""3d9.4s.(3D<3>).21p<3/2>""","=""(3,3/2)*""","=""3/2""",4,"=""""","=""10.40695""","=""""",
"=""3d9.4s.(3D).9p""","=""2P*""","=""1/2""",2,"=""""","=""10.41167""","=""""",
"=""3d9.4s.(3D<2>).12p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.41778""","=""""",
"=""3d9.4s.(3D<1>).7f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.41946""","=""""",
"=""3d9.4s.(3D<2>).10f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.42147""","=""""",
"=""3d9.4s.(1D).7p?""","=""2P*""","=""1/2""",2,"=""""","=""10.43094""","=""""",
"=""3d9.4s.(3D<2>).13p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.44298""","=""""",
"=""Cu II (3d9.4s 3D<3>)""","=""Limit""","=""---""",,"=""""","=""10.445196""","=""""",
"=""3d9.4s.(3D<2>).11f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.44562""","=""""",
"=""3d9.4s.(3D<2>).14p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.46139""","=""""",
"=""3d9.4s.(3D<2>).12f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.46360""","=""""",
"=""3d9.4s.(3D<2>).15p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.47616""","=""""",
"=""3d9.4s.(3D<2>).13f""","=""*""","=""1/2,3/2""",6,"=""""","=""10.47783""","=""""",
"=""3d9.4s.(3D<1>).10p""","=""*""","=""1/2""",2,"=""""","=""10.48076""","=""""",
"=""3d9.4s.(3D<1>).8f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.48749""","=""""",
"=""3d9.4s.(3D<2>).16p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.48962""","=""""",
"=""3d9.4s.(3D<2>).17p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.49735""","=""""",
"=""3d9.4s.(3D<2>).18p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.50491""","=""""",
"=""3d9.4s.(3D<2>).19p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.51070""","=""""",
"=""3d9.4s.(3D<2>).20p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.51604""","=""""",
"=""3d9.4s.(3D<2>).21p<3/2>""","=""(2,3/2)*""","=""1/2""",2,"=""""","=""10.52060""","=""""",
"=""3d9.4s.(3D<1>).11p""","=""*""","=""1/2""",2,"=""""","=""10.52766""","=""""",
"=""3d9.4s.(3D<1>).9f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.53248""","=""""",
"=""Cu II (3d9.4s 3D<2>)""","=""Limit""","=""---""",,"=""""","=""10.559061""","=""""",
"=""3d9.4s.(3D<1>).12p""","=""*""","=""1/2""",2,"=""""","=""10.56092""","=""""",
"=""3d9.4s.(3D<1>).10f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.56462""","=""""",
"=""3d9.4s.(1D).8p?""","=""2P*""","=""3/2""",4,"=""""","=""10.57822""","=""""",
"=""3d9.4s.(3D<1>).13p""","=""*""","=""1/2""",2,"=""""","=""10.58663""","=""""",
"=""3d9.4s.(3D<1>).11f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.58834""","=""""",
"=""3d9.4s.(1D).8p?""","=""2P*""","=""1/2""",2,"=""""","=""10.60020""","=""""",
"=""3d9.4s.(3D<1>).14p""","=""*""","=""1/2""",2,"=""""","=""10.60501""","=""""",
"=""3d9.4s.(3D<1>).12f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.60646""","=""""",
"=""3d9.4s.(3D<1>).15p""","=""*""","=""1/2""",2,"=""""","=""10.61936""","=""""",
"=""3d9.4s.(3D<1>).13f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.62064""","=""""",
"=""3d9.4s.(3D<1>).16p""","=""*""","=""1/2""",2,"=""""","=""10.63065""","=""""",
"=""3d9.4s.(3D<1>).14f<5/2>""","=""(1,5/2)*""","=""3/2""",4,"=""""","=""10.63166""","=""""",
"=""3d9.4s.(3D<1>).17p""","=""*""","=""1/2""",2,"=""""","=""10.64022""","=""""",
"=""3d9.4s.(3D<1>).18p""","=""*""","=""1/2""",2,"=""""","=""10.64773""","=""""",
"=""3d9.4s.(3D<1>).19p""","=""*""","=""1/2""",2,"=""""","=""10.65349""","=""""",
"=""3d9.4s.(3D<1>).20p""","=""*""","=""1/2""",2,"=""""","=""10.65917""","=""""",
"=""3d9.4s.(3D<1>).21p""","=""*""","=""1/2""",2,"=""""","=""10.66338""","=""""",
"=""3d9.4s.(1D).9p?""","=""2P*""","=""3/2""",4,"=""""","=""10.68894""","=""""",
"=""Cu II (3d9.4s 3D<1>)""","=""Limit""","=""---""",,"=""""","=""10.701798""","=""""",
"=""3d9.4s.(1D).9p?""","=""2P*""","=""1/2""",2,"=""""","=""10.70194""","=""""",
"=""3d9.4s.(1D).10p?""","=""2P*""","=""3/2""",4,"=""""","=""10.75944""","=""""",
"=""3d9.4s.(1D).10p?""","=""2P*""","=""1/2""",2,"=""""","=""10.76784""","=""""",
"=""3d9.4s.(1D).11p?""","=""2P*""","=""3/2""",4,"=""""","=""10.80708""","=""""",
"=""3d9.4s.(1D).11p?""","=""2P*""","=""1/2""",2,"=""""","=""10.81311""","=""""",
"=""Cu II (3d9.4s 1D<2>)""","=""Limit""","=""---""",,"=""""","=""10.982770""","=""""",
