Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d5.(2I).4p""","=""3I*""","=""5""",11,"=""""","=""51.12196""","=""""",
"=""3d5.(2I).4p""","=""3K*""","=""7""",15,"=""""","=""51.13603""","=""""",
"=""3d5.(4D).4p""","=""3P*""","=""0""",1,"=""""","=""51.13968""","=""""",
"=""3d5.(4D).4p""","=""3P*""","=""1""",3,"=""""","=""51.21446""","=""""",
"=""3d5.(4D).4p""","=""3P*""","=""2""",5,"=""""","=""51.29127""","=""""",
"=""3d5.(2I).4p""","=""3I*""","=""6""",13,"=""""","=""51.35471""","=""""",
"=""3d5.(2F1).4p""","=""3F*""","=""2""",5,"=""""","=""51.36647""","=""""",
"=""3d5.(2D3).4p""","=""3F*""","=""3""",7,"=""""","=""51.48547""","=""""",
"=""3d5.(2I).4p""","=""3K*""","=""8""",17,"=""""","=""51.51791""","=""""",
"=""3d5.(2I).4p""","=""3I*""","=""7""",15,"=""""","=""51.53954""","=""""",
"=""3d5.(2D3).4p""","=""*""","=""2""",5,"=""""","=""51.55905""","=""""",
"=""3d5.(2I).4p""","=""1H*""","=""5""",11,"=""""","=""51.58051""","=""""",
"=""3d5.(2I).4p""","=""3H*""","=""6""",13,"=""""","=""51.62837""","=""""",
"=""3d5.(2I).4p""","=""3H*""","=""4""",9,"=""""","=""51.71375""","=""""",
"=""3d5.(2I).4p""","=""3H*""","=""5""",11,"=""""","=""51.72885""","=""""",
"=""3d5.(2I).4p""","=""1K*""","=""7""",15,"=""""","=""51.73455""","=""""",
"=""3d5.(2D3).4p""","=""3F*""","=""4""",9,"=""""","=""51.76483""","=""""",
"=""3d5.(2I).4p""","=""*""","=""4""",9,"=""""","=""51.99462""","=""""",
"=""3d5.(2D3).4p""","=""*""","=""2""",5,"=""""","=""51.99466""","=""""",
"=""3d5.(2D3).4p""","=""*""","=""1""",3,"=""""","=""52.02449""","=""""",
"=""3d5.(2F1).4p""","=""*""","=""3""",7,"=""""","=""52.05653""","=""""",
"=""3d5.(4F).4p""","=""5G*""","=""2""",5,"=""""","=""52.09211""","=""""",
"=""3d5.(4F).4p""","=""*""","=""3""",7,"=""""","=""52.09830""","=""""",
"=""3d5.(4F).4p""","=""5G*""","=""3""",7,"=""""","=""52.11748""","=""""",
"=""3d5.(4F).4p""","=""5G*""","=""4""",9,"=""""","=""52.16008""","=""""",
"=""3d5.(4F).4p""","=""5G*""","=""5""",11,"=""""","=""52.18677""","=""""",
"=""3d5.(2D3).4p""","=""3P*""","=""0""",1,"=""""","=""52.24985""","=""""",
"=""3d5.(2D3).4p""","=""3D*""","=""2""",5,"=""""","=""52.25533""","=""""",
"=""3d5.(2D3).4p""","=""*""","=""1""",3,"=""""","=""52.26134""","=""""",
"=""3d5.(2D3).4p""","=""*""","=""3""",7,"=""""","=""52.27458""","=""""",
"=""3d5.(4F).4p""","=""*""","=""4""",9,"=""""","=""52.31200""","=""""",
"=""3d5.(4F).4p""","=""5F*""","=""3""",7,"=""""","=""52.34876""","=""""",
"=""3d5.(4F).4p""","=""5G*""","=""6""",13,"=""""","=""52.35478""","=""""",
"=""3d5.(2F1).4p""","=""*""","=""4""",9,"=""""","=""52.37410""","=""""",
"=""3d5.(4F).4p""","=""*""","=""2""",5,"=""""","=""52.39735""","=""""",
"=""3d5.(2F1).4p""","=""3G*""","=""5""",11,"=""""","=""52.42470""","=""""",
"=""3d5.(2G2).4p""","=""3H*""","=""4""",9,"=""""","=""52.42565""","=""""",
"=""3d5.(2I).4p""","=""1I*""","=""6""",13,"=""""","=""52.42780""","=""""",
"=""3d5.(4F).4p""","=""5F*""","=""1""",3,"=""""","=""52.45499""","=""""",
"=""3d5.(4F).4p""","=""5F*""","=""5""",11,"=""""","=""52.46065""","=""""",
"=""3d5.(2F1).4p""","=""3D*""","=""1""",3,"=""""","=""52.48309""","=""""",
"=""3d5.(2F1).4p""","=""*""","=""2""",5,"=""""","=""52.49177""","=""""",
"=""3d5.(2F1).4p""","=""*""","=""3""",7,"=""""","=""52.49533""","=""""",
"=""3d5.(2G2).4p""","=""3H*""","=""5""",11,"=""""","=""52.52198""","=""""",
"=""3d5.(2D3).4p""","=""*""","=""4""",9,"=""""","=""52.61052""","=""""",
"=""3d5.(2H).4p""","=""*""","=""3""",7,"=""""","=""52.62916""","=""""",
"=""3d5.(2F1).4p""","=""*""","=""2""",5,"=""""","=""52.63276""","=""""",
"=""3d5.(2H).4p""","=""3G*""","=""5""",11,"=""""","=""52.64250""","=""""",
"=""3d5.(2H).4p""","=""3G*""","=""4""",9,"=""""","=""52.65580""","=""""",
"=""3d5.(4F).4p""","=""5D*""","=""4""",9,"=""""","=""52.70591""","=""""",
"=""3d5.(2H).4p""","=""3H*""","=""6""",13,"=""""","=""52.76077""","=""""",
"=""3d5.(4F).4p""","=""*""","=""3""",7,"=""""","=""52.76756""","=""""",
"=""3d5.(4F).4p""","=""*""","=""3""",7,"=""""","=""52.80202""","=""""",
"=""3d5.(4F).4p""","=""5D*""","=""0""",1,"=""""","=""52.81164""","=""""",
"=""3d5.(4F).4p""","=""5D*""","=""1""",3,"=""""","=""52.81831""","=""""",
"=""3d5.(4F).4p""","=""5D*""","=""2""",5,"=""""","=""52.83123""","=""""",
"=""3d5.(2H).4p""","=""3I*""","=""5""",11,"=""""","=""52.98224""","=""""",
"=""3d5.(2G2).4p""","=""*""","=""4""",9,"=""""","=""52.98679""","=""""",
"=""3d5.(2G2).4p""","=""3G*""","=""3""",7,"=""""","=""53.05791""","=""""",
"=""3d5.(2D3).4p""","=""1P*""","=""1""",3,"=""""","=""53.07127""","=""""",
"=""3d5.(4F).4p""","=""3G*""","=""5""",11,"=""""","=""53.11309""","=""""",
"=""3d5.(2H).4p""","=""3I*""","=""6""",13,"=""""","=""53.11862""","=""""",
"=""3d5.(2F2).4p""","=""1D*""","=""2""",5,"=""""","=""53.12766""","=""""",
"=""3d5.(4F).4p""","=""3G*""","=""4""",9,"=""""","=""53.14867""","=""""",
"=""3d5.(2G2).4p""","=""3F*""","=""3""",7,"=""""","=""53.20603""","=""""",
"=""3d5.(2G2).4p""","=""3F*""","=""4""",9,"=""""","=""53.26082""","=""""",
"=""3d5.(2G2).4p""","=""3F*""","=""2""",5,"=""""","=""53.27073""","=""""",
"=""3d5.(2H).4p""","=""3I*""","=""7""",15,"=""""","=""53.28220""","=""""",
"=""3d5.(2F1).4p""","=""1F*""","=""3""",7,"=""""","=""53.29751""","=""""",
"=""3d5.(2H).4p""","=""1I*""","=""6""",13,"=""""","=""53.46426""","=""""",
"=""3d5.(4F).4p""","=""3D*""","=""2""",5,"=""""","=""53.46592""","=""""",
"=""3d5.(4F).4p""","=""3D*""","=""3""",7,"=""""","=""53.50299""","=""""",
"=""3d5.(4F).4p""","=""3F*""","=""4""",9,"=""""","=""53.53224""","=""""",
"=""3d5.(4F).4p""","=""3D*""","=""1""",3,"=""""","=""53.59495""","=""""",
"=""3d5.(4F).4p""","=""3F*""","=""3""",7,"=""""","=""53.66528""","=""""",
"=""3d5.(2G2).4p""","=""*""","=""5""",11,"=""""","=""53.66542""","=""""",
"=""3d5.(2H).4p""","=""3H*""","=""4""",9,"=""""","=""53.67763""","=""""",
"=""3d5.(4F).4p""","=""3F*""","=""2""",5,"=""""","=""53.71713""","=""""",
"=""3d5.(2F2).4p""","=""3G*""","=""5""",11,"=""""","=""53.81704""","=""""",
"=""3d5.(2F2).4p""","=""3G*""","=""3""",7,"=""""","=""53.84187""","=""""",
"=""3d5.(2F2).4p""","=""3G*""","=""4""",9,"=""""","=""53.84465""","=""""",
"=""3d5.(2G2).4p""","=""3H*""","=""6""",13,"=""""","=""53.89876""","=""""",
"=""3d5.(2F2).4p""","=""1G*""","=""4""",9,"=""""","=""53.90984""","=""""",
"=""3d5.(2F2).4p""","=""3F*""","=""3""",7,"=""""","=""53.97896""","=""""",
"=""3d5.(4F).4p""","=""*""","=""2""",5,"=""""","=""53.98014""","=""""",
"=""3d5.(2G2).4p""","=""1H*""","=""5""",11,"=""""","=""54.01703""","=""""",
"=""3d5.(2G2).4p""","=""1F*""","=""3""",7,"=""""","=""54.08733""","=""""",
"=""3d5.(2F2).4p""","=""1D*""","=""2""",5,"=""""","=""54.11611""","=""""",
"=""3d5.(2F2).4p""","=""3F*""","=""4""",9,"=""""","=""54.11991""","=""""",
"=""3d5.(2H).4p""","=""1H*""","=""5""",11,"=""""","=""54.21009""","=""""",
"=""3d5.(2S).4p""","=""3P*""","=""1""",3,"=""""","=""54.38042""","=""""",
"=""3d5.(2F2).4p""","=""*""","=""3""",7,"=""""","=""54.45139""","=""""",
"=""3d5.(2F2).4p""","=""3D*""","=""2""",5,"=""""","=""54.46962""","=""""",
"=""3d5.(2H).4p""","=""3G*""","=""3""",7,"=""""","=""54.51670""","=""""",
"=""3d5.(2F2).4p""","=""3D*""","=""1""",3,"=""""","=""54.52515""","=""""",
"=""3d5.(2F2).4p""","=""3G*""","=""4""",9,"=""""","=""54.59919""","=""""",
"=""3d5.(2F2).4p""","=""3G*""","=""5""",11,"=""""","=""54.66417""","=""""",
"=""3d5.(2S).4p""","=""3P*""","=""2""",5,"=""""","=""54.72362""","=""""",
"=""3d5.(2H).4p""","=""1G*""","=""4""",9,"=""""","=""54.97867""","=""""",
"=""3d5.(2S).4p""","=""1P*""","=""1""",3,"=""""","=""55.10263""","=""""",
"=""3d5.(2F2).4p""","=""1F*""","=""3""",7,"=""""","=""55.20899""","=""""",
"=""3d5.(2D2).4p""","=""3F*""","=""2""",5,"=""""","=""56.24711""","=""""",
"=""3d5.(2D2).4p""","=""3F*""","=""3""",7,"=""""","=""56.31068""","=""""",
"=""3d5.(2D2).4p""","=""3D*""","=""1""",3,"=""""","=""56.32819""","=""""",
"=""3d5.(2D2).4p""","=""3D*""","=""2""",5,"=""""","=""56.40304""","=""""",
"=""3d5.(2D2).4p""","=""3D*""","=""3""",7,"=""""","=""56.56955""","=""""",
"=""3d5.(2D2).4p""","=""3F*""","=""4""",9,"=""""","=""56.60439""","=""""",
"=""3d5.(2D2).4p""","=""1F*""","=""3""",7,"=""""","=""56.72834""","=""""",
"=""3d5.(2D2).4p""","=""3P*""","=""0""",1,"=""""","=""56.87018""","=""""",
"=""3d5.(2D2).4p""","=""3P*""","=""2""",5,"=""""","=""56.87549""","=""""",
"=""3d5.(2D2).4p""","=""3P*""","=""1""",3,"=""""","=""56.88133""","=""""",
"=""3d5.(2D2).4p""","=""1P*""","=""1""",3,"=""""","=""57.09925""","=""""",
"=""3d5.(2D2).4p""","=""1D*""","=""2""",5,"=""""","=""57.23226""","=""""",
"=""3d5.(2G1).4p""","=""3F*""","=""4""",9,"=""""","=""57.62063""","=""""",
"=""3d5.(2G1).4p""","=""3H*""","=""4""",9,"=""""","=""57.66882""","=""""",
"=""3d5.(2G1).4p""","=""3H*""","=""5""",11,"=""""","=""57.70969""","=""""",
"=""3d5.(2G1).4p""","=""3F*""","=""3""",7,"=""""","=""57.75229""","=""""",
"=""3d5.(2G1).4p""","=""3F*""","=""2""",5,"=""""","=""57.96652""","=""""",
"=""3d5.(2G1).4p""","=""3H*""","=""6""",13,"=""""","=""57.97499""","=""""",
"=""3d5.(2G1).4p""","=""3G*""","=""3""",7,"=""""","=""58.00219""","=""""",
"=""3d5.(2G1).4p""","=""3G*""","=""4""",9,"=""""","=""58.06616""","=""""",
"=""3d5.(2G1).4p""","=""3G*""","=""5""",11,"=""""","=""58.11618""","=""""",
"=""3d5.(2G1).4p""","=""1H*""","=""5""",11,"=""""","=""58.47035""","=""""",
"=""3d5.(2G1).4p""","=""1G*""","=""4""",9,"=""""","=""58.49194""","=""""",
"=""3d5.(2G1).4p""","=""1F*""","=""3""",7,"=""""","=""58.67082""","=""""",
"=""3d5.(2P).4p""","=""3P*""","=""0""",1,"=""""","=""59.68744""","=""""",
"=""3d5.(2P).4p""","=""3P*""","=""1""",3,"=""""","=""59.73474""","=""""",
"=""3d5.(2P).4p""","=""3P*""","=""2""",5,"=""""","=""59.88522""","=""""",
"=""3d5.(2P).4p""","=""3D*""","=""2""",5,"=""""","=""60.60475""","=""""",
"=""3d5.(2P).4p""","=""3D*""","=""1""",3,"=""""","=""60.61208""","=""""",
"=""3d5.(2P).4p""","=""3D*""","=""3""",7,"=""""","=""60.89547""","=""""",
"=""3d5.(2P).4p""","=""1D*""","=""2""",5,"=""""","=""60.98521""","=""""",
"=""3d5.(2P).4p""","=""3S*""","=""1""",3,"=""""","=""61.16345""","=""""",
"=""3d5.(2P).4p""","=""1P*""","=""1""",3,"=""""","=""61.40847""","=""""",
"=""3d5.(2D1).4p""","=""3F*""","=""2""",5,"=""""","=""62.32549""","=""""",
"=""3d5.(2D1).4p""","=""3F*""","=""3""",7,"=""""","=""62.37820""","=""""",
"=""3d5.(2D1).4p""","=""3D*""","=""1""",3,"=""""","=""62.56617""","=""""",
"=""3d5.(2D1).4p""","=""3F*""","=""4""",9,"=""""","=""62.62539""","=""""",
"=""3d5.(2D1).4p""","=""3D*""","=""3""",7,"=""""","=""62.87339""","=""""",
"=""3d5.(2D1).4p""","=""1D*""","=""2""",5,"=""""","=""62.87647""","=""""",
"=""3d5.(2D1).4p""","=""3P*""","=""2""",5,"=""""","=""63.14826""","=""""",
"=""3d5.(2D1).4p""","=""1F*""","=""3""",7,"=""""","=""63.22787""","=""""",
"=""3d5.(2D1).4p""","=""3P*""","=""1""",3,"=""""","=""63.25404""","=""""",
"=""3d5.(2D1).4p""","=""3P*""","=""0""",1,"=""""","=""63.34881""","=""""",
"=""Cu VII (3d5 6S<5/2>)""","=""Limit""","=""---""",,"=""[""","=""103.0""","=""]""",
