Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d8.(1D).4s.4p.(3P*)""","=""3F*""","=""4""",9,"=""""","=""15.9664417""","=""""",
"=""3d8.(1D).4s.4p.(3P*)""","=""3D*""","=""2""",5,"=""""","=""15.9758644""","=""""",
"=""3d8.4s2""","=""1S""","=""0""",1,"=""""","=""15.982807""","=""""",
"=""3d8.(1D).4s.4p.(3P*)""","=""3P*""","=""0""",1,"=""""","=""16.0070764""","=""""",
"=""3d8.(1D).4s.4p.(3P*)""","=""3D*""","=""3""",7,"=""""","=""16.0084397""","=""""",
"=""3d8.(1D).4s.4p.(3P*)""","=""3P*""","=""1""",3,"=""""","=""16.0881586""","=""""",
"=""3d8.(1D).4s.4p.(3P*)""","=""3P*""","=""2""",5,"=""""","=""16.1658538""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""5D*""","=""1""",3,"=""""","=""16.2345514""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""5D*""","=""2""",5,"=""""","=""16.2349448""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""5D*""","=""0""",1,"=""""","=""16.2361719""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""5D*""","=""3""",7,"=""""","=""16.2474237""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""5D*""","=""4""",9,"=""""","=""16.2806659""","=""""",
"=""3d9.(2D<5/2>).6s""","=""2[5/2]""","=""3""",7,"=""""","=""16.56357381""","=""""",
"=""3d9.(2D<5/2>).6s""","=""2[5/2]""","=""2""",5,"=""""","=""16.58016369""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""3P*""","=""2""",5,"=""""","=""16.5923003""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""3D*""","=""3""",7,"=""""","=""16.6119391""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""5""",11,"=""""","=""16.6276287""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""3D*""","=""1""",3,"=""""","=""16.6584979""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""3D*""","=""2""",5,"=""""","=""16.6976366""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""4""",9,"=""""","=""16.7059859""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""3P*""","=""1""",3,"=""""","=""16.7546255""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""3P*""","=""0""",1,"=""""","=""16.7978844""","=""""",
"=""3d9.(2D<3/2>).6s""","=""2[3/2]""","=""1""",3,"=""""","=""16.82025682""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""3""",7,"=""""","=""16.8288009""","=""""",
"=""3d9.(2D<3/2>).6s""","=""2[3/2]""","=""2""",5,"=""""","=""16.83211397""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""4""",9,"=""""","=""16.84135293""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[1/2]*""","=""1""",3,"=""""","=""16.84495017""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[1/2]*""","=""0""",1,"=""""","=""16.8497175""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[3/2]*""","=""2""",5,"=""""","=""16.85078224""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[11/2]*""","=""6""",13,"=""""","=""16.85329783""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[11/2]*""","=""5""",11,"=""""","=""16.85365501""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""5S*""","=""2""",5,"=""""","=""16.8559343""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[3/2]*""","=""1""",3,"=""""","=""16.85666744""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[7/2]*""","=""3""",7,"=""""","=""16.86060093""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[5/2]*""","=""2""",5,"=""""","=""16.86358269""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[5/2]*""","=""3""",7,"=""""","=""16.86623170""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[7/2]*""","=""4""",9,"=""""","=""16.87831334""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[9/2]*""","=""5""",11,"=""""","=""16.88176511""","=""""",
"=""3d9.(2D<5/2>).4f""","=""2[9/2]*""","=""4""",9,"=""""","=""16.89532667""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[1/2]""","=""1""",3,"=""""","=""16.90362090""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""3""",7,"=""""","=""16.9166293""","=""""",
"=""3d8.(1G).4s.4p.(3P*)""","=""3H*""","=""4""",9,"=""""","=""16.9478896""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[9/2]""","=""5""",11,"=""""","=""16.95184535""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[3/2]""","=""2""",5,"=""""","=""16.95534876""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[9/2]""","=""4""",9,"=""""","=""16.95674247""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[3/2]""","=""1""",3,"=""""","=""16.9577120""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""2""",5,"=""""","=""16.9610553""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[5/2]""","=""3""",7,"=""""","=""16.97583600""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[7/2]""","=""3""",7,"=""""","=""16.9901471""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[7/2]""","=""4""",9,"=""""","=""16.99134811""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[5/2]""","=""2""",5,"=""""","=""16.99496619""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""3""",7,"=""""","=""16.9955295""","=""""",
"=""3d8.(1G).4s.4p.(3P*)""","=""3H*""","=""5""",11,"=""""","=""16.9960236""","=""""",
"=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""2""",5,"=""""","=""17.0122164""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""1P*""","=""1""",3,"=""""","=""17.0159527""","=""""",
"=""3d9.(2D<5/2>).5d""","=""2[1/2]""","=""0""",1,"=""""","=""17.0619788""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""1D*""","=""2""",5,"=""""","=""17.0662761""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""1""",3,"=""""","=""17.0990886""","=""""",
"=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""4""",9,"=""""","=""17.1022444""","=""""",
"=""3d9.(2D<3/2>).4f""","=""2[3/2]*""","=""2""",5,"=""""","=""17.1101772""","=""""",
"=""3d9.(2D<3/2>).4f""","=""2[3/2]*""","=""1""",3,"=""""","=""17.1133386""","=""""",
"=""3d9.(2D<3/2>).4f""","=""2[9/2]*""","=""5""",11,"=""""","=""17.1177912""","=""""",
"=""3d9.(2D<3/2>).4f""","=""2[9/2]*""","=""4""",9,"=""""","=""17.1189425""","=""""",
"=""3d9.(2D<3/2>).4f""","=""2[5/2]*""","=""3""",7,"=""""","=""17.12600360""","=""""",
"=""3d9.(2D<3/2>).4f""","=""2[5/2]*""","=""2""",5,"=""""","=""17.13174967""","=""""",
"=""3d9.(2D<3/2>).4f""","=""2[7/2]*""","=""4""",9,"=""""","=""17.13707861""","=""""",
"=""3d9.(2D<3/2>).4f""","=""2[7/2]*""","=""3""",7,"=""""","=""17.14225144""","=""""",
"=""3d9.(2D<5/2>).6p""","=""2[7/2]*""","=""3""",7,"=""""","=""17.1596556""","=""""",
"=""3d8.(3P).4s.4p.(3P*)""","=""3S*""","=""1""",3,"=""""","=""17.173856""","=""""",
"=""3d9.(2D<3/2>).5d""","=""2[1/2]""","=""1""",3,"=""""","=""17.1833477""","=""""",
"=""3d9.(2D<5/2>).6p""","=""2[3/2]*""","=""2""",5,"=""""","=""17.2022889""","=""""",
"=""3d9.(2D<3/2>).5d""","=""2[7/2]""","=""3""",7,"=""""","=""17.21137034""","=""""",
"=""3d9.(2D<3/2>).5d""","=""2[7/2]""","=""4""",9,"=""""","=""17.21928405""","=""""",
"=""3d9.(2D<3/2>).5d""","=""2[3/2]""","=""1""",3,"=""""","=""17.2211986""","=""""",
"=""3d9.(2D<3/2>).5d""","=""2[3/2]""","=""2""",5,"=""""","=""17.2314784""","=""""",
"=""3d9.(2D<5/2>).6p""","=""2[5/2]*""","=""2""",5,"=""""","=""17.2373625""","=""""",
"=""3d9.(2D<3/2>).5d""","=""2[5/2]""","=""3""",7,"=""""","=""17.24861095""","=""""",
"=""3d9.(2D<3/2>).5d""","=""2[5/2]""","=""2""",5,"=""""","=""17.2514154""","=""""",
"=""3d9.(2D<5/2>).6p""","=""2[3/2]*""","=""1""",3,"=""""","=""17.2636999""","=""""",
"=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""3""",7,"=""""","=""17.2748608""","=""""",
"=""3d9.(2D<5/2>).6p""","=""2[7/2]*""","=""4""",9,"=""""","=""17.2828748""","=""""",
"=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""2""",5,"=""""","=""17.3218932""","=""""",
"=""3d9.(2D<5/2>).6p""","=""2[5/2]*""","=""3""",7,"=""""","=""17.3256879""","=""""",
"=""3d9.(2D<3/2>).5d""","=""2[1/2]""","=""0""",1,"=""""","=""17.4308571""","=""""",
"=""3d9.(2D<3/2>).6p""","=""2[1/2]*""","=""1""",3,"=""""","=""17.4794795""","=""""",
"=""3d9.(2D<3/2>).6p""","=""2[5/2]*""","=""3""",7,"=""""","=""17.5068946""","=""""",
"=""3d9.(2D<3/2>).6p""","=""2[5/2]*""","=""2""",5,"=""""","=""17.5120931""","=""""",
"=""3d9.(2D<3/2>).6p""","=""2[3/2]*""","=""2""",5,"=""""","=""17.5489715""","=""""",
"=""3d9.(2D<3/2>).6p""","=""2[3/2]*""","=""1""",3,"=""""","=""17.5727981""","=""""",
"=""3d8.(1G).4s.4p.(3P*)""","=""3G*""","=""3""",7,"=""""","=""17.7822252""","=""""",
"=""3d9.(2D<5/2>).7s""","=""2[5/2]""","=""3""",7,"=""""","=""17.95476076""","=""""",
"=""3d9.(2D<5/2>).7s""","=""2[5/2]""","=""2""",5,"=""""","=""17.96320087""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[1/2]*""","=""0""",1,"=""""","=""18.0879721""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[1/2]*""","=""1""",3,"=""""","=""18.0894066""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[3/2]*""","=""2""",5,"=""""","=""18.0926708""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[11/2]*""","=""5""",11,"=""""","=""18.09494785""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[11/2]*""","=""6""",13,"=""""","=""18.09568344""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[3/2]*""","=""1""",3,"=""""","=""18.0961691""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[5/2]*""","=""3""",7,"=""""","=""18.0989829""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[5/2]*""","=""2""",5,"=""""","=""18.0998579""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[7/2]*""","=""3""",7,"=""""","=""18.1043312""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[7/2]*""","=""4""",9,"=""""","=""18.1046515""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[9/2]*""","=""4""",9,"=""""","=""18.1053319""","=""""",
"=""3d9.(2D<5/2>).5f""","=""2[9/2]*""","=""5""",11,"=""""","=""18.1056931""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[3/2]""","=""1""",3,"=""""","=""18.1080308""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[3/2]""","=""2""",5,"=""""","=""18.1080463""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[13/2]""","=""6""",13,"=""""","=""18.11022940""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[13/2]""","=""7""",15,"=""""","=""18.11023616""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[5/2]""","=""3""",7,"=""""","=""18.11071578""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[5/2]""","=""2""",5,"=""""","=""18.11072068""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[7/2]""","=""3""",7,"=""""","=""18.11333896""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[7/2]""","=""4""",9,"=""""","=""18.11334172""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[11/2]""","=""5""",11,"=""""","=""18.11449091""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[11/2]""","=""6""",13,"=""""","=""18.11449521""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[9/2]""","=""4""",9,"=""""","=""18.11497188""","=""""",
"=""3d9.(2D<5/2>).5g""","=""2[9/2]""","=""5""",11,"=""""","=""18.11497525""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[1/2]""","=""1""",3,"=""""","=""18.1284282""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[9/2]""","=""5""",11,"=""""","=""18.1516233""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[3/2]""","=""2""",5,"=""""","=""18.1532207""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[9/2]""","=""4""",9,"=""""","=""18.1541632""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[3/2]""","=""1""",3,"=""""","=""18.1547518""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[5/2]""","=""3""",7,"=""""","=""18.1632015""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[7/2]""","=""3""",7,"=""""","=""18.1706754""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[7/2]""","=""4""",9,"=""""","=""18.1710873""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[5/2]""","=""2""",5,"=""""","=""18.1729964""","=""""",
"=""3d9.(2D<3/2>).7s""","=""2[3/2]""","=""1""",3,"=""""","=""18.2115636""","=""""",
"=""3d9.(2D<3/2>).7s""","=""2[3/2]""","=""2""",5,"=""""","=""18.21778161""","=""""",
"=""3d9.(2D<5/2>).6d""","=""2[1/2]""","=""0""",1,"=""""","=""18.2378072""","=""""",
"=""3d9.(2D<5/2>).7p""","=""2[3/2]*""","=""2""",5,"=""""","=""18.2663017""","=""""",
"=""3d9.(2D<5/2>).7p""","=""2[7/2]*""","=""3""",7,"=""""","=""18.290884""","=""""",
"=""3d9.(2D<5/2>).7p""","=""2[3/2]*""","=""1""",3,"=""""","=""18.2954396""","=""""",
"=""3d9.(2D<5/2>).7p""","=""2[7/2]*""","=""4""",9,"=""""","=""18.2996530""","=""""",
"=""3d9.(2D<5/2>).7p""","=""2[5/2]*""","=""2""",5,"=""""","=""18.3059816""","=""""",
"=""3d9.(2D<5/2>).7p""","=""2[5/2]*""","=""3""",7,"=""""","=""18.3202759""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[3/2]*""","=""2""",5,"=""""","=""18.3480941""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[3/2]*""","=""1""",3,"=""""","=""18.3516646""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[9/2]*""","=""5""",11,"=""""","=""18.3532242""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[9/2]*""","=""4""",9,"=""""","=""18.3538240""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[5/2]*""","=""3""",7,"=""""","=""18.3572823""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[5/2]*""","=""2""",5,"=""""","=""18.3578457""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[7/2]*""","=""3""",7,"=""""","=""18.3624300""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[7/2]*""","=""4""",9,"=""""","=""18.3627251""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[5/2]""","=""3""",7,"=""""","=""18.3662476""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[5/2]""","=""2""",5,"=""""","=""18.3662544""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[11/2]""","=""5""",11,"=""""","=""18.3677371""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[11/2]""","=""6""",13,"=""""","=""18.3677408""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[7/2]""","=""3""",7,"=""""","=""18.3704358""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[7/2]""","=""4""",9,"=""""","=""18.37044013""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[9/2]""","=""4""",9,"=""""","=""18.37187365""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[9/2]""","=""5""",11,"=""""","=""18.37187722""","=""""",
"=""3d9.(2D<3/2>).6d""","=""2[1/2]""","=""1""",3,"=""""","=""18.3944869""","=""""",
"=""3d9.(2D<3/2>).6d""","=""2[7/2]""","=""3""",7,"=""""","=""18.4093924""","=""""",
"=""3d9.(2D<3/2>).6d""","=""2[7/2]""","=""4""",9,"=""""","=""18.4135792""","=""""",
"=""3d9.(2D<3/2>).6d""","=""2[3/2]""","=""1""",3,"=""""","=""18.4143284""","=""""",
"=""3d9.(2D<3/2>).6d""","=""2[3/2]""","=""2""",5,"=""""","=""18.4190873""","=""""",
"=""3d9.(2D<3/2>).6d""","=""2[5/2]""","=""3""",7,"=""""","=""18.4279073""","=""""",
"=""3d9.(2D<3/2>).6d""","=""2[5/2]""","=""2""",5,"=""""","=""18.4293199""","=""""",
"=""3d9.(2D<3/2>).6d""","=""2[1/2]""","=""0""",1,"=""""","=""18.4987656""","=""""",
"=""3d9.(2D<3/2>).7p""","=""2[1/2]*""","=""0""",1,"=""""","=""18.519654""","=""""",
"=""3d9.(2D<3/2>).7p""","=""2[1/2]*""","=""1""",3,"=""""","=""18.5336677""","=""""",
"=""3d9.(2D<3/2>).7p""","=""2[5/2]*""","=""2""",5,"=""""","=""18.538858""","=""""",
"=""3d9.(2D<3/2>).7p""","=""2[5/2]*""","=""3""",7,"=""""","=""18.551070""","=""""",
