Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d5.(2P).4p""","=""3D*""","=""1""",3,"=""""","=""46.47282""","=""""",
"=""3d5.(2P).4p""","=""3D*""","=""3""",7,"=""""","=""46.67658""","=""""",
"=""3d5.(2P).4p""","=""1D*""","=""2""",5,"=""""","=""46.74947""","=""""",
"=""3d5.(2P).4p""","=""3S*""","=""1""",3,"=""""","=""46.93495""","=""""",
"=""3d5.(2P).4p""","=""1P*""","=""1""",3,"=""""","=""47.13474""","=""""",
"=""3d5.(2D1).4p""","=""3F*""","=""2""",5,"=""""","=""47.97799""","=""""",
"=""3d5.(2D1).4p""","=""3F*""","=""3""",7,"=""""","=""48.02297""","=""""",
"=""3d5.(2D1).4p""","=""3F*""","=""4""",9,"=""""","=""48.19258""","=""""",
"=""3d5.(2D1).4p""","=""3D*""","=""1""",3,"=""""","=""48.19844""","=""""",
"=""3d5.(2D1).4p""","=""3D*""","=""2""",5,"=""""","=""48.30083""","=""""",
"=""3d5.(2D1).4p""","=""3D*""","=""3""",7,"=""""","=""48.41329""","=""""",
"=""3d5.(2D1).4p""","=""1D*""","=""2""",5,"=""""","=""48.43765""","=""""",
"=""3d5.(2D1).4p""","=""3P*""","=""2""",5,"=""""","=""48.65326""","=""""",
"=""3d5.(2D1).4p""","=""1F*""","=""3""",7,"=""""","=""48.72069""","=""""",
"=""3d5.(6S).5p""","=""5P*""","=""3""",7,"=""""","=""52.5114""","=""""",
"=""3d5.(6S).5p""","=""5P*""","=""2""",5,"=""""","=""52.5423""","=""""",
"=""3d5.(6S).5p""","=""5P*""","=""1""",3,"=""""","=""52.5612""","=""""",
"=""3d5.(6S).4f""","=""5F*""","=""2""",5,"=""""","=""54.4810""","=""""",
"=""3d5.(6S).4f""","=""5F*""","=""1""",3,"=""""","=""54.4811""","=""""",
"=""3d5.(6S).4f""","=""5F*""","=""3""",7,"=""""","=""54.4815""","=""""",
"=""3d5.(6S).4f""","=""5F*""","=""4""",9,"=""""","=""54.4820""","=""""",
"=""3d5.(6S).4f""","=""5F*""","=""5""",11,"=""""","=""54.4829""","=""""",
"=""3d5.(6S).5f""","=""5F*""","=""5""",11,"=""""","=""62.2554""","=""""",
"=""3d5.(6S).5f""","=""5F*""","=""4""",9,"=""""","=""62.2566""","=""""",
"=""3d5.(6S).5f""","=""5F*""","=""3""",7,"=""""","=""62.2571""","=""""",
"=""3d5.(6S).5f""","=""5F*""","=""1""",3,"=""""","=""62.2578""","=""""",
"=""3d5.(6S).5f""","=""5F*""","=""2""",5,"=""""","=""62.2583""","=""""",
"=""Ni VI (3d6 6S<5/2>)""","=""Limit""","=""---""",,"=""[""","=""76.06""","=""]""",
