Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3p6.3d8.(3F).4p""","=""4D*""","=""1/2""",2,"=""""","=""6.717000""","=""""",
"=""3p6.3d8.(3F).4p""","=""4G*""","=""7/2""",8,"=""""","=""6.727709""","=""""",
"=""3p6.3d8.(3F).4p""","=""4F*""","=""9/2""",10,"=""""","=""6.764212""","=""""",
"=""3p6.3d8.(3F).4p""","=""4G*""","=""5/2""",6,"=""""","=""6.821451""","=""""",
"=""3p6.3d8.(3F).4p""","=""2G*""","=""9/2""",10,"=""""","=""6.856283""","=""""",
"=""3p6.3d8.(3F).4p""","=""4F*""","=""7/2""",8,"=""""","=""6.870935""","=""""",
"=""3p6.3d8.(3F).4p""","=""4F*""","=""5/2""",6,"=""""","=""6.952446""","=""""",
"=""3p6.3d8.(3F).4p""","=""2G*""","=""7/2""",8,"=""""","=""6.989164""","=""""",
"=""3p6.3d8.(3F).4p""","=""4F*""","=""3/2""",4,"=""""","=""6.995745""","=""""",
"=""3p6.3d8.(3F).4p""","=""2F*""","=""7/2""",8,"=""""","=""7.077086""","=""""",
"=""3p6.3d8.(3F).4p""","=""2D*""","=""5/2""",6,"=""""","=""7.119193""","=""""",
"=""3p6.3d8.(3F).4p""","=""2F*""","=""5/2""",6,"=""""","=""7.252234""","=""""",
"=""3p6.3d8.(3F).4p""","=""2D*""","=""3/2""",4,"=""""","=""7.278610""","=""""",
"=""3p6.3d8.(3P).4p""","=""4P*""","=""5/2""",6,"=""""","=""8.253794""","=""""",
"=""3p6.3d8.(3P).4p""","=""4P*""","=""3/2""",4,"=""""","=""8.254832""","=""""",
"=""3p6.3d8.(3P).4p""","=""4P*""","=""1/2""",2,"=""""","=""8.310787""","=""""",
"=""3p6.3d8.(1D).4p""","=""2F*""","=""5/2""",6,"=""""","=""8.393066""","=""""",
"=""3p6.3d7.4s2""","=""4P""","=""5/2""",6,"=""""","=""8.416067""","=""""",
"=""3p6.3d8.(1D).4p""","=""2F*""","=""7/2""",8,"=""""","=""8.447193""","=""""",
"=""3p6.3d8.(1D).4p""","=""2D*""","=""3/2""",4,"=""""","=""8.450057""","=""""",
"=""3p6.3d7.4s2""","=""4P""","=""3/2""",4,"=""""","=""8.450338""","=""""",
"=""3p6.3d8.(1D).4p""","=""2P*""","=""1/2""",2,"=""""","=""8.465842""","=""""",
"=""3p6.3d7.4s2""","=""4P""","=""1/2""",2,"=""""","=""8.518925""","=""""",
"=""3p6.3d8.(1D).4p""","=""2D*""","=""5/2""",6,"=""""","=""8.522175""","=""""",
"=""3p6.3d8.(1D).4p""","=""2P*""","=""3/2""",4,"=""""","=""8.550651""","=""""",
"=""3p6.3d7.4s2""","=""2G""","=""9/2""",10,"=""""","=""8.723397""","=""""",
"=""3p6.3d8.(3P).4p""","=""4D*""","=""5/2""",6,"=""""","=""8.757681""","=""""",
"=""3p6.3d8.(3P).4p""","=""4D*""","=""3/2""",4,"=""""","=""8.766522""","=""""",
"=""3p6.3d8.(3P).4p""","=""4D*""","=""1/2""",2,"=""""","=""8.771721""","=""""",
"=""3p6.3d8.(3P).4p""","=""4D*""","=""7/2""",8,"=""""","=""8.775368""","=""""",
"=""3p6.3d7.4s2""","=""2G""","=""7/2""",8,"=""""","=""8.859631""","=""""",
"=""3p6.3d8.(3P).4p""","=""2D*""","=""5/2""",6,"=""""","=""8.898449""","=""""",
"=""3p6.3d8.(3P).4p""","=""2D*""","=""3/2""",4,"=""""","=""8.973408""","=""""",
"=""3p6.3d8.(3P).4p""","=""2P*""","=""3/2""",4,"=""""","=""9.049067""","=""""",
"=""3p6.3d7.4s2""","=""2P""","=""3/2""",4,"=""""","=""9.161655""","=""""",
"=""3p6.3d8.(3P).4p""","=""2P*""","=""1/2""",2,"=""""","=""9.162835""","=""""",
"=""3p6.3d8.(3P).4p""","=""2S*""","=""1/2""",2,"=""""","=""9.209959""","=""""",
"=""3p6.3d8.(3P).4p""","=""4S*""","=""3/2""",4,"=""""","=""9.212141""","=""""",
"=""3p6.3d8.(1G).4p""","=""2H*""","=""9/2""",10,"=""""","=""9.317348""","=""""",
"=""3p6.3d8.(1G).4p""","=""2H*""","=""11/2""",12,"=""""","=""9.388292""","=""""",
"=""3p6.3d8.(1G).4p""","=""2F*""","=""7/2""",8,"=""""","=""9.412587""","=""""",
"=""3p6.3d8.(1G).4p""","=""2F*""","=""5/2""",6,"=""""","=""9.472644""","=""""",
"=""3p6.3d7.4s2""","=""2H""","=""11/2""",12,"=""""","=""9.512980""","=""""",
"=""3p6.3d7.4s2""","=""2D2""","=""5/2""",6,"=""""","=""9.588004""","=""""",
"=""3p6.3d7.4s2""","=""2H""","=""9/2""",10,"=""""","=""9.638134""","=""""",
"=""3p6.3d7.4s2""","=""2D2""","=""3/2""",4,"=""""","=""9.789228""","=""""",
"=""3p6.3d8.(1G).4p""","=""2G*""","=""7/2""",8,"=""""","=""9.896794""","=""""",
"=""3p6.3d8.(1G).4p""","=""2G*""","=""9/2""",10,"=""""","=""9.909298""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6F*""","=""11/2""",12,"=""""","=""10.705194""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6F*""","=""9/2""",10,"=""""","=""10.770511""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6F*""","=""7/2""",8,"=""""","=""10.853340""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6F*""","=""5/2""",6,"=""""","=""10.926549""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6D*""","=""9/2""",10,"=""""","=""10.931920""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6F*""","=""3/2""",4,"=""""","=""10.982770""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6F*""","=""1/2""",2,"=""""","=""11.019913""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6D*""","=""7/2""",8,"=""""","=""11.047053""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6G*""","=""11/2""",12,"=""""","=""11.091670""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6G*""","=""9/2""",10,"=""""","=""11.148469""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6G*""","=""7/2""",8,"=""""","=""11.192711""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""6G*""","=""5/2""",6,"=""""","=""11.223816""","=""?""",
"=""3p6.3d8.(3F).5s""","=""4F""","=""9/2""",10,"=""""","=""11.381756""","=""""",
"=""3p6.3d8.(3F).5s""","=""4F""","=""7/2""",8,"=""""","=""11.446947""","=""""",
"=""3p6.3d7.4s2""","=""2F""","=""5/2""",6,"=""""","=""11.452848""","=""""",
"=""3p6.3d7.4s2""","=""2F""","=""7/2""",8,"=""""","=""11.504752""","=""""",
"=""3p6.3d8.(3F).5s""","=""4F""","=""5/2""",6,"=""""","=""11.578892""","=""""",
"=""3p6.3d8.(3F).5s""","=""2F""","=""7/2""",8,"=""""","=""11.596049""","=""""",
"=""3p6.3d8.(3F).5s""","=""4F""","=""3/2""",4,"=""""","=""11.662839""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4F*""","=""9/2""",10,"=""""","=""11.689719""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4G*""","=""11/2""",12,"=""""","=""11.703704""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4F*""","=""7/2""",8,"=""""","=""11.742039""","=""""",
"=""3p6.3d8.(3F).5s""","=""2F""","=""5/2""",6,"=""""","=""11.744930""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4G*""","=""9/2""",10,"=""""","=""11.780695""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4F*""","=""5/2""",6,"=""""","=""11.819727""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4G*""","=""7/2""",8,"=""""","=""11.849590""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4F*""","=""3/2""",4,"=""""","=""11.889311""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4G*""","=""5/2""",6,"=""""","=""11.908990""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4D*""","=""7/2""",8,"=""""","=""11.968922""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4D*""","=""5/2""",6,"=""""","=""12.060418""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4D*""","=""3/2""",4,"=""""","=""12.125612""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""4D*""","=""1/2""",2,"=""""","=""12.165656""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""2G*""","=""9/2""",10,"=""""","=""12.184758""","=""""",
"=""3p6.3d8.(3F).4d""","=""4D""","=""7/2""",8,"=""""","=""12.208383""","=""""",
"=""3p6.3d8.(3F).4d""","=""4P""","=""5/2""",6,"=""""","=""12.220034""","=""""",
"=""3p6.3d8.(3F).4d""","=""4H""","=""13/2""",14,"=""""","=""12.252435""","=""""",
"=""3p6.3d8.(3F).4d""","=""2H""","=""11/2""",12,"=""""","=""12.270647""","=""""",
"=""3p6.3d8.(3F).4d""","=""2P""","=""3/2""",4,"=""""","=""12.279488""","=""""",
"=""3p6.3d8.(3F).4d""","=""4G""","=""11/2""",12,"=""""","=""12.290898""","=""""",
"=""3p6.3d8.(3F).4d""","=""4F""","=""9/2""",10,"=""""","=""12.293630""","=""""",
"=""3p6.3d8.(3F).4d""","=""2F""","=""7/2""",8,"=""""","=""12.316658""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""2F*""","=""7/2""",8,"=""""","=""12.326337""","=""""",
"=""3p6.3d8.(3F).4d""","=""2G""","=""9/2""",10,"=""""","=""12.329343""","=""""",
"=""3p6.3d8.(3F).4d""","=""4D""","=""5/2""",6,"=""""","=""12.343784""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""2G*""","=""7/2""",8,"=""""","=""12.379094""","=""""",
"=""3p6.3d8.(3F).4d""","=""4D""","=""1/2""",2,"=""""","=""12.399681""","=""""",
"=""3p6.3d8.(3F).4d""","=""4D""","=""3/2""",4,"=""""","=""12.408187""","=""""",
"=""3p6.3d8.(3F).4d""","=""4H""","=""11/2""",12,"=""""","=""12.436767""","=""""",
"=""3p6.3d8.(3F).4d""","=""4H""","=""9/2""",10,"=""""","=""12.439594""","=""""",
"=""3p6.3d8.(3F).4d""","=""""","=""5/2""",6,"=""""","=""12.446714""","=""""",
"=""3p6.3d8.(3F).4d""","=""""","=""7/2""",8,"=""""","=""12.457414""","=""""",
"=""3p6.3d8.(3F).4d""","=""4P""","=""3/2""",4,"=""""","=""12.459290""","=""""",
"=""3p6.3d8.(3F).4d""","=""4F""","=""7/2""",8,"=""""","=""12.471940""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""2F*""","=""5/2""",6,"=""""","=""12.473927""","=""""",
"=""3p6.3d8.(3F).4d""","=""""","=""9/2""",10,"=""""","=""12.475198""","=""""",
"=""3p6.3d8.(3F).4d""","=""4P""","=""1/2""",2,"=""""","=""12.503237""","=""""",
"=""3p6.3d8.(3F).4d""","=""4H""","=""7/2""",8,"=""""","=""12.540336""","=""""",
"=""3p6.3d8.(3F).4d""","=""2P""","=""1/2""",2,"=""""","=""12.552924""","=""""",
"=""3p6.3d8.(3F).4d""","=""2F""","=""5/2""",6,"=""""","=""12.553074""","=""""",
"=""3p6.3d8.(3F).4d""","=""4F""","=""3/2""",4,"=""""","=""12.554393""","=""""",
"=""3p6.3d8.(3F).4d""","=""2H""","=""9/2""",10,"=""""","=""12.566691""","=""""",
"=""3p6.3d8.(3F).4d""","=""4G""","=""5/2""",6,"=""""","=""12.567800""","=""""",
"=""3p6.3d8.(3F).4d""","=""2G""","=""7/2""",8,"=""""","=""12.614186""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""2D*""","=""5/2""",6,"=""""","=""12.615987""","=""""",
"=""3p6.3d7.(4F).4s.4p.(3P*)""","=""2D*""","=""3/2""",4,"=""""","=""12.738476""","=""""",
"=""3p6.3d8.(3F).4d""","=""2D""","=""5/2""",6,"=""""","=""12.773544""","=""""",
"=""3p6.3d8.(3F).5p""","=""4D*""","=""7/2""",8,"=""""","=""12.851338""","=""""",
"=""3p6.3d8.(3F).4d""","=""2D""","=""3/2""",4,"=""""","=""12.852636""","=""""",
"=""3p6.3d8.(3F).5p""","=""2G*""","=""9/2""",10,"=""""","=""12.904404""","=""""",
"=""3p6.3d8.(3F).5p""","=""4G*""","=""11/2""",12,"=""""","=""12.912618""","=""""",
"=""3p6.3d8.(3F).5p""","=""4F*""","=""9/2""",10,"=""""","=""12.931332""","=""""",
"=""3p6.3d8.(3F).5p""","=""4D*""","=""5/2""",6,"=""""","=""12.956748""","=""""",
"=""3p6.3d8.(3F).5p""","=""*""","=""7/2""",8,"=""""","=""12.974515""","=""""",
"=""3p6.3d8.(3F).5p""","=""4D*""","=""3/2""",4,"=""""","=""13.072875""","=""""",
"=""3p6.3d8.(3F).5p""","=""4G*""","=""7/2""",8,"=""""","=""13.080215""","=""""",
"=""3p6.3d8.(3F).5p""","=""4G*""","=""9/2""",10,"=""""","=""13.091354""","=""""",
"=""3p6.3d8.(3F).5p""","=""4F*""","=""5/2""",6,"=""""","=""13.101259""","=""""",
"=""3p6.3d8.(3F).5p""","=""2F*""","=""7/2""",8,"=""""","=""13.122247""","=""""",
"=""3p6.3d8.(3F).5p""","=""2D*""","=""5/2""",6,"=""""","=""13.125115""","=""""",
"=""3p6.3d7.(4P).4s.4p.(3P*)""","=""6D*""","=""9/2""",10,"=""""","=""13.140031""","=""?""",
"=""3p6.3d8.(1D).5s""","=""2D""","=""5/2""",6,"=""""","=""13.143303""","=""""",
"=""3p6.3d8.(3F).5p""","=""4D*""","=""1/2""",2,"=""""","=""13.145151""","=""""",
"=""3p6.3d8.(1D).5s""","=""2D""","=""3/2""",4,"=""""","=""13.158832""","=""""",
"=""3p6.3d8.(3F).5p""","=""4G*""","=""5/2""",6,"=""""","=""13.177432""","=""""",
"=""3p6.3d8.(3F).5p""","=""4F*""","=""3/2""",4,"=""""","=""13.188112""","=""""",
"=""3p6.3d8.(3F).5p""","=""2G*""","=""7/2""",8,"=""""","=""13.219261""","=""""",
"=""3p6.3d8.(3F).5p""","=""2F*""","=""5/2""",6,"=""""","=""13.276502""","=""""",
"=""3p6.3d8.(3F).5p""","=""2D*""","=""3/2""",4,"=""""","=""13.283930""","=""""",
"=""3p6.3d7.(4P).4s.4p.(3P*)""","=""4S*""","=""3/2""",4,"=""""","=""13.357786""","=""""",
"=""3p6.3d8.(3P).5s""","=""4P""","=""5/2""",6,"=""""","=""13.435926""","=""""",
"=""3p6.3d8.(3P).5s""","=""4P""","=""3/2""",4,"=""""","=""13.458312""","=""""",
"=""3p6.3d8.(3P).5s""","=""4P""","=""1/2""",2,"=""""","=""13.484933""","=""""",
"=""3p6.3d7.(4P).4s.4p.(3P*)""","=""6P*""","=""3/2""",4,"=""""","=""13.519093""","=""""",
"=""3p6.3d7.(2G).4s.4p.(3P*)""","=""4F*""","=""9/2""",10,"=""""","=""13.532633""","=""""",
"=""3p6.3d8.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""13.547732""","=""""",
"=""3p6.3d8.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""13.598056""","=""""",
"=""3p6.3d7.(2G).4s.4p.(3P*)""","=""4F*""","=""7/2""",8,"=""""","=""13.619168""","=""""",
"=""""","=""*""","=""9/2""",10,"=""""","=""13.640980""","=""""",
"=""3p6.3d7.(2G).4s.4p.(3P*)""","=""4F*""","=""5/2""",6,"=""""","=""13.709349""","=""""",
"=""3p6.3d7.(2G).4s.4p.(3P*)""","=""4F*""","=""3/2""",4,"=""""","=""13.777191""","=""""",
"=""3p6.3d7.(2G).4s.4p.(3P*)""","=""4G*""","=""7/2""",8,"=""""","=""13.859424""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4G*""","=""11/2""",12,"=""""","=""13.938575""","=""?""",
"=""3p6.3d8.(1D).4d""","=""2F""","=""5/2""",6,"=""""","=""13.971321""","=""""",
"=""3p6.3d8.(1D).4d""","=""2F""","=""7/2""",8,"=""""","=""13.975468""","=""""",
"=""3p6.3d8.(1D).4d""","=""2D""","=""3/2""",4,"=""""","=""13.998675""","=""""",
"=""3p6.3d8.(1D).4d""","=""2G""","=""9/2""",10,"=""""","=""14.031659""","=""""",
"=""3p6.3d8.(1D).4d""","=""2G""","=""7/2""",8,"=""""","=""14.032235""","=""""",
"=""3p6.3d8.(1D).4d""","=""2P""","=""1/2""",2,"=""""","=""14.038118""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4F*""","=""9/2""",10,"=""""","=""14.050131""","=""""",
"=""3p6.3d8.(1D).4d""","=""2D""","=""5/2""",6,"=""""","=""14.060714""","=""""",
"=""3p6.3d8.(1D).4d""","=""2P""","=""3/2""",4,"=""""","=""14.060888""","=""""",
"=""3p6.3d8.(1D).4d""","=""2S""","=""1/2""",2,"=""""","=""14.087469""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4G*""","=""9/2""",10,"=""""","=""14.103579""","=""""",
"=""3p6.3d7.4s.4p""","=""*""","=""7/2""",8,"=""""","=""14.140651""","=""""",
"=""3p6.3d8.(3P).4d""","=""4D""","=""7/2""",8,"=""""","=""14.237928""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""4G*""","=""11/2""",12,"=""""","=""14.240686""","=""""",
"=""3p6.3d7.(2P).4s.4p.(3P*)""","=""2D*""","=""3/2""",4,"=""""","=""14.241984""","=""""",
"=""3p6.3d8.(3P).4d""","=""4D""","=""5/2""",6,"=""""","=""14.242670""","=""""",
"=""3p6.3d8.(3P).4d""","=""4D""","=""3/2""",4,"=""""","=""14.251044""","=""""",
"=""3p6.3d8.(3P).4d""","=""4D""","=""1/2""",2,"=""""","=""14.254487""","=""""",
"=""3p6.3d7.(2G).4s.4p.(3P*)""","=""2F*""","=""7/2""",8,"=""""","=""14.258214""","=""""",
"=""3p6.3d8.(1G).5s""","=""2G""","=""9/2""",10,"=""""","=""14.268270""","=""""",
"=""3p6.3d8.(1G).5s""","=""2G""","=""7/2""",8,"=""""","=""14.268766""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4G*""","=""5/2""",6,"=""""","=""14.271584""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4F*""","=""5/2""",6,"=""""","=""14.273061""","=""?""",
"=""3p6.3d7.4s.4p""","=""4D*""","=""7/2""",8,"=""""","=""14.284201""","=""""",
"=""3p6.3d7.4s.4p""","=""*""","=""5/2""",6,"=""""","=""14.328355""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4F*""","=""3/2""",4,"=""""","=""14.331612""","=""?""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""4G*""","=""9/2""",10,"=""""","=""14.334170""","=""""",
"=""3p6.3d8.(3P).4d""","=""4F""","=""9/2""",10,"=""""","=""14.349826""","=""""",
"=""""","=""*""","=""3/2""",4,"=""""","=""14.355518""","=""""",
"=""3p6.3d8.(3P).4d""","=""4F""","=""7/2""",8,"=""""","=""14.360733""","=""""",
"=""3p6.3d7.4s2""","=""2D1""","=""5/2""",6,"=""""","=""14.366084""","=""""",
"=""3p6.3d8.(3P).4d""","=""4F""","=""5/2""",6,"=""""","=""14.376800""","=""""",
"=""3p6.3d8.(3P).4d""","=""2F""","=""7/2""",8,"=""""","=""14.400230""","=""""",
"=""3p6.3d8.(3P).4d""","=""4F""","=""3/2""",4,"=""""","=""14.402967""","=""""",
"=""3p6.3d8.(3P).4d""","=""""","=""5/2""",6,"=""""","=""14.405906""","=""""",
"=""3p6.3d8.(3P).4d""","=""4P""","=""1/2""",2,"=""""","=""14.414627""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""4G*""","=""7/2""",8,"=""""","=""14.416363""","=""""",
"=""3p6.3d8.(3P).4d""","=""4P""","=""3/2""",4,"=""""","=""14.420892""","=""""",
"=""3p6.3d7.4s.4p""","=""4D*""","=""7/2""",8,"=""""","=""14.445654""","=""""",
"=""3p6.3d8.(3P).4d""","=""4P""","=""5/2""",6,"=""""","=""14.472987""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""4G*""","=""5/2""",6,"=""""","=""14.475766""","=""""",
"=""3p6.3d8.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""14.479671""","=""""",
"=""3p6.3d8.(3F).6s""","=""4F""","=""9/2""",10,"=""""","=""14.485464""","=""""",
"=""3p6.3d8.(3P).4d""","=""2P""","=""3/2""",4,"=""""","=""14.486107""","=""""",
"=""3p6.3d7.(2P).4s.4p.(3P*)""","=""2D*""","=""5/2""",6,"=""""","=""14.493006""","=""""",
"=""3p6.3d8.(3F).6s""","=""4F""","=""7/2""",8,"=""""","=""14.515413""","=""""",
"=""3p6.3d7.(a 2D).4s.4p.(3P*)""","=""4F*""","=""9/2""",10,"=""""","=""14.577278""","=""""",
"=""3p6.3d7.(2P).4s.4p.(3P*)""","=""*""","=""3/2""",4,"=""""","=""14.588242""","=""""",
"=""3p6.3d8.(1D).5p""","=""*""","=""3/2""",4,"=""""","=""14.600864""","=""""",
"=""3p6.3d8.(1D).5p""","=""2D*""","=""5/2""",6,"=""""","=""14.614362""","=""""",
"=""3p6.3d7.(a 2D).4s.4p.(3P*)""","=""4F*""","=""7/2""",8,"=""""","=""14.626722""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""2I*""","=""11/2""",12,"=""""","=""14.661005""","=""""",
"=""3p6.3d8.(3F).6s""","=""2F""","=""7/2""",8,"=""""","=""14.666608""","=""""",
"=""3p6.3d8.(3F).6s""","=""4F""","=""5/2""",6,"=""""","=""14.669168""","=""""",
"=""3p6.3d8.(1D).5p""","=""2F*""","=""5/2""",6,"=""""","=""14.677139""","=""""",
"=""3p6.3d8.(1D).5p""","=""*""","=""3/2""",4,"=""""","=""14.685037""","=""""",
"=""3p6.3d8.(1D).5p""","=""2F*""","=""7/2""",8,"=""""","=""14.699987""","=""""",
"=""3p6.3d8.(1D).5p""","=""2P*""","=""1/2""",2,"=""""","=""14.708487""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""14.726193""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[7]*""","=""13/2""",14,"=""""","=""14.729796""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""14.730481""","=""?""",
"=""3p6.3d8.(3F<4>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""14.732870""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[7]*""","=""15/2""",16,"=""""","=""14.735388""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""14.738511""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""14.738881""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[6]*""","=""11/2""",12,"=""""","=""14.740852""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[6]*""","=""13/2""",14,"=""""","=""14.740883""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""14.741466""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""14.743499""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""14.744598""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""14.745071""","=""""",
"=""3p6.3d8.(3F<4>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""14.746622""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""2I*""","=""13/2""",14,"=""""","=""14.755385""","=""""",
"=""3p6.3d8.(3F).6s""","=""4F""","=""3/2""",4,"=""""","=""14.766525""","=""""",
"=""3p6.3d8.(3F).6s""","=""2F""","=""5/2""",6,"=""""","=""14.793229""","=""""",
"=""3p6.3d8.(3F).5d""","=""4D""","=""7/2""",8,"=""""","=""14.835484""","=""""",
"=""3p6.3d8.(3F).5d""","=""4P""","=""5/2""",6,"=""""","=""14.836605""","=""""",
"=""3p6.3d8.(3F).5d""","=""4H""","=""13/2""",14,"=""""","=""14.850034""","=""""",
"=""3p6.3d8.(3P).5p""","=""4P*""","=""5/2""",6,"=""""","=""14.852933""","=""""",
"=""3p6.3d8.(3F).5d""","=""4G""","=""11/2""",12,"=""""","=""14.857398""","=""""",
