Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d5""","=""2D2""","=""5/2""",6,"=""""","=""11.97272""","=""""",
"=""3d5""","=""2G1""","=""9/2""",10,"=""""","=""13.37149""","=""""",
"=""3d5""","=""2G1""","=""7/2""",8,"=""""","=""13.37628""","=""""",
"=""3d5""","=""2P""","=""3/2""",4,"=""""","=""16.11194""","=""""",
"=""3d5""","=""2P""","=""1/2""",2,"=""""","=""16.12116""","=""""",
"=""3d5""","=""2D1""","=""5/2""",6,"=""""","=""17.47213""","=""""",
"=""3d5""","=""2D1""","=""3/2""",4,"=""""","=""17.48262""","=""""",
"=""3d4.(5D).4s""","=""6D""","=""1/2""",2,"=""""","=""36.68478""","=""""",
"=""3d4.(5D).4s""","=""6D""","=""3/2""",4,"=""""","=""36.72388""","=""""",
"=""3d4.(5D).4s""","=""6D""","=""5/2""",6,"=""""","=""36.78570""","=""""",
"=""3d4.(5D).4s""","=""6D""","=""7/2""",8,"=""""","=""36.86676""","=""""",
"=""3d4.(5D).4s""","=""6D""","=""9/2""",10,"=""""","=""36.96347""","=""""",
"=""3d4.(5D).4s""","=""4D""","=""1/2""",2,"=""""","=""38.16778""","=""""",
"=""3d4.(5D).4s""","=""4D""","=""3/2""",4,"=""""","=""38.22728""","=""""",
"=""3d4.(5D).4s""","=""4D""","=""5/2""",6,"=""""","=""38.31792""","=""""",
"=""3d4.(5D).4s""","=""4D""","=""7/2""",8,"=""""","=""38.43226""","=""""",
"=""3d4.(3P2).4s""","=""4P""","=""1/2""",2,"=""""","=""40.72102""","=""""",
"=""3d4.(3H).4s""","=""4H""","=""7/2""",8,"=""""","=""40.85108""","=""""",
"=""3d4.(3H).4s""","=""4H""","=""9/2""",10,"=""""","=""40.88431""","=""""",
"=""3d4.(3P2).4s""","=""4P""","=""3/2""",4,"=""""","=""40.91498""","=""""",
"=""3d4.(3H).4s""","=""4H""","=""11/2""",12,"=""""","=""40.93227""","=""""",
"=""3d4.(3H).4s""","=""4H""","=""13/2""",14,"=""""","=""40.98676""","=""""",
"=""3d4.(3F2).4s""","=""4F""","=""3/2""",4,"=""""","=""41.16670""","=""""",
"=""3d4.(3F2).4s""","=""4F""","=""5/2""",6,"=""""","=""41.16915""","=""""",
"=""3d4.(3F2).4s""","=""4F""","=""7/2""",8,"=""""","=""41.18450""","=""""",
"=""3d4.(3F2).4s""","=""4F""","=""9/2""",10,"=""""","=""41.20535""","=""""",
"=""3d4.(3P2).4s""","=""4P""","=""5/2""",6,"=""""","=""41.20550""","=""""",
"=""3d4.(3G).4s""","=""4G""","=""5/2""",6,"=""""","=""41.58238""","=""""",
"=""3d4.(3G).4s""","=""4G""","=""7/2""",8,"=""""","=""41.65572""","=""""",
"=""3d4.(3G).4s""","=""4G""","=""9/2""",10,"=""""","=""41.70145""","=""""",
"=""3d4.(3P2).4s""","=""2P""","=""1/2""",2,"=""""","=""41.70888""","=""""",
"=""3d4.(3G).4s""","=""4G""","=""11/2""",12,"=""""","=""41.71205""","=""""",
"=""3d4.(3H).4s""","=""2H""","=""9/2""",10,"=""""","=""41.78363""","=""""",
"=""3d4.(3H).4s""","=""2H""","=""11/2""",12,"=""""","=""41.90590""","=""""",
"=""3d4.(3P2).4s""","=""2P""","=""3/2""",4,"=""""","=""42.06289""","=""""",
"=""3d4.(3F2).4s""","=""2F""","=""7/2""",8,"=""""","=""42.07228""","=""""",
"=""3d4.(3F2).4s""","=""2F""","=""5/2""",6,"=""""","=""42.09045""","=""""",
"=""3d4.(3G).4s""","=""2G""","=""7/2""",8,"=""""","=""42.53303""","=""""",
"=""3d4.(3G).4s""","=""2G""","=""9/2""",10,"=""""","=""42.63105""","=""""",
"=""3d4.(3D).4s""","=""4D""","=""7/2""",8,"=""""","=""42.65051""","=""""",
"=""3d4.(3D).4s""","=""4D""","=""5/2""",6,"=""""","=""42.67580""","=""""",
"=""3d4.(3D).4s""","=""4D""","=""3/2""",4,"=""""","=""42.70603""","=""""",
"=""3d4.(1G2).4s""","=""2G""","=""9/2""",10,"=""""","=""43.05705""","=""""",
"=""3d4.(1G2).4s""","=""2G""","=""7/2""",8,"=""""","=""43.07771""","=""""",
"=""3d4.(1I).4s""","=""2I""","=""13/2""",14,"=""""","=""43.13316""","=""""",
"=""3d4.(1I).4s""","=""2I""","=""11/2""",12,"=""""","=""43.14203""","=""""",
"=""3d4.(3D).4s""","=""2D""","=""5/2""",6,"=""""","=""43.52255""","=""""",
"=""3d4.(1S2).4s""","=""2S""","=""1/2""",2,"=""""","=""43.53038""","=""""",
"=""3d4.(3D).4s""","=""2D""","=""3/2""",4,"=""""","=""43.55614""","=""""",
"=""3d4.(1D2).4s""","=""2D""","=""5/2""",6,"=""""","=""44.47519""","=""""",
"=""3d4.(1D2).4s""","=""2D""","=""3/2""",4,"=""""","=""44.48899""","=""""",
"=""3d4.(1F).4s""","=""2F""","=""5/2""",6,"=""""","=""45.41415""","=""""",
"=""3d4.(1F).4s""","=""2F""","=""7/2""",8,"=""""","=""45.41539""","=""""",
"=""3d4.(3P1).4s""","=""4P""","=""5/2""",6,"=""""","=""46.47472""","=""""",
"=""3d4.(3F1).4s""","=""4F""","=""9/2""",10,"=""""","=""46.57752""","=""""",
"=""3d4.(3F1).4s""","=""4F""","=""3/2""",4,"=""""","=""46.60204""","=""""",
"=""3d4.(3F1).4s""","=""4F""","=""7/2""",8,"=""""","=""46.60902""","=""""",
"=""3d4.(3F1).4s""","=""4F""","=""5/2""",6,"=""""","=""46.61183""","=""""",
"=""3d4.(3P1).4s""","=""4P""","=""3/2""",4,"=""""","=""46.66067""","=""""",
"=""3d4.(5D).4p""","=""6F*""","=""1/2""",2,"=""""","=""47.20781""","=""""",
"=""3d4.(5D).4p""","=""6F*""","=""3/2""",4,"=""""","=""47.25829""","=""""",
"=""3d4.(5D).4p""","=""6F*""","=""5/2""",6,"=""""","=""47.34123""","=""""",
"=""3d4.(3F1).4s""","=""2F""","=""7/2""",8,"=""""","=""47.44591""","=""""",
"=""3d4.(5D).4p""","=""6F*""","=""7/2""",8,"=""""","=""47.45606""","=""""",
"=""3d4.(3F1).4s""","=""2F""","=""5/2""",6,"=""""","=""47.47220""","=""""",
"=""3d4.(5D).4p""","=""6P*""","=""3/2""",4,"=""""","=""47.55511""","=""""",
"=""3d4.(5D).4p""","=""6P*""","=""5/2""",6,"=""""","=""47.57767""","=""""",
"=""3d4.(5D).4p""","=""6F*""","=""9/2""",10,"=""""","=""47.60500""","=""""",
"=""3d4.(5D).4p""","=""6P*""","=""7/2""",8,"=""""","=""47.62190""","=""""",
"=""3d4.(5D).4p""","=""4P*""","=""1/2""",2,"=""""","=""47.70260""","=""""",
"=""3d4.(5D).4p""","=""6F*""","=""11/2""",12,"=""""","=""47.79850""","=""""",
"=""3d4.(5D).4p""","=""4P*""","=""3/2""",4,"=""""","=""47.87740""","=""""",
"=""3d4.(5D).4p""","=""6D*""","=""5/2""",6,"=""""","=""48.08726""","=""""",
"=""3d4.(5D).4p""","=""6D*""","=""1/2""",2,"=""""","=""48.21976""","=""""",
"=""3d4.(5D).4p""","=""6D*""","=""3/2""",4,"=""""","=""48.25639""","=""""",
"=""3d4.(5D).4p""","=""6D*""","=""7/2""",8,"=""""","=""48.26003""","=""""",
"=""3d4.(1G1).4s""","=""2G""","=""9/2""",10,"=""""","=""48.26700""","=""""",
"=""3d4.(1G1).4s""","=""2G""","=""7/2""",8,"=""""","=""48.27480""","=""""",
"=""3d4.(5D).4p""","=""4P*""","=""5/2""",6,"=""""","=""48.32413""","=""""",
"=""3d4.(5D).4p""","=""6D*""","=""9/2""",10,"=""""","=""48.33936""","=""""",
"=""3d4.(5D).4p""","=""4F*""","=""3/2""",4,"=""""","=""48.70200""","=""""",
"=""3d4.(5D).4p""","=""4F*""","=""5/2""",6,"=""""","=""48.73472""","=""""",
"=""3d4.(5D).4p""","=""4F*""","=""7/2""",8,"=""""","=""48.78384""","=""""",
"=""3d4.(5D).4p""","=""4F*""","=""9/2""",10,"=""""","=""48.85734""","=""""",
"=""3d4.(5D).4p""","=""4D*""","=""1/2""",2,"=""""","=""49.71296""","=""""",
"=""3d4.(5D).4p""","=""4D*""","=""3/2""",4,"=""""","=""49.75249""","=""""",
"=""3d4.(5D).4p""","=""4D*""","=""5/2""",6,"=""""","=""49.80704""","=""""",
"=""3d4.(5D).4p""","=""4D*""","=""7/2""",8,"=""""","=""49.86289""","=""""",
"=""3d4.(3H).4p""","=""4H*""","=""7/2""",8,"=""""","=""51.04050""","=""""",
"=""3d4.(3H).4p""","=""4H*""","=""9/2""",10,"=""""","=""51.09334""","=""""",
"=""3d4.(3P2).4p""","=""4D*""","=""1/2""",2,"=""""","=""51.11226""","=""""",
"=""3d4.(3H).4p""","=""4H*""","=""11/2""",12,"=""""","=""51.17461""","=""""",
"=""3d4.(3P2).4p""","=""4D*""","=""3/2""",4,"=""""","=""51.27405""","=""""",
"=""3d4.(3H).4p""","=""4H*""","=""13/2""",14,"=""""","=""51.28378""","=""""",
"=""3d4.(3P2).4p""","=""4D*""","=""5/2""",6,"=""""","=""51.47136""","=""""",
"=""3d4.(3F2).4p""","=""4G*""","=""5/2""",6,"=""""","=""51.50080""","=""""",
"=""3d4.(3F2).4p""","=""4G*""","=""7/2""",8,"=""""","=""51.53289""","=""""",
"=""3d4.(3H).4p""","=""4I*""","=""9/2""",10,"=""""","=""51.54696""","=""""",
"=""3d4.(3H).4p""","=""*""","=""9/2""",10,"=""""","=""51.62979""","=""""",
"=""3d4.(3P2).4p""","=""4P*""","=""1/2""",2,"=""""","=""51.63434""","=""""",
"=""3d4.(3F2).4p""","=""4D*""","=""7/2""",8,"=""""","=""51.63855""","=""""",
"=""3d4.(3H).4p""","=""4I*""","=""11/2""",12,"=""""","=""51.72176""","=""""",
"=""3d4.(3H).4p""","=""*""","=""11/2""",12,"=""""","=""51.76816""","=""""",
"=""3d4.(3H).4p""","=""2G*""","=""7/2""",8,"=""""","=""51.79039""","=""""",
"=""3d4.(3H).4p""","=""2G*""","=""9/2""",10,"=""""","=""51.87112""","=""""",
"=""3d4.(3P2).4p""","=""4P*""","=""3/2""",4,"=""""","=""51.88632""","=""""",
"=""3d4.(3H).4p""","=""4I*""","=""13/2""",14,"=""""","=""51.89403""","=""""",
"=""3d4.(3F2).4p""","=""*""","=""3/2""",4,"=""""","=""51.91385""","=""""",
"=""3d4.(3H).4p""","=""*""","=""5/2""",6,"=""""","=""51.99779""","=""""",
"=""3d4.(3H).4p""","=""4I*""","=""15/2""",16,"=""""","=""52.01552""","=""""",
"=""3d4.(3F2).4p""","=""*""","=""5/2""",6,"=""""","=""52.05411""","=""""",
"=""3d4.(3H).4p""","=""4G*""","=""7/2""",8,"=""""","=""52.05641""","=""""",
"=""3d4.(3P2).4p""","=""*""","=""1/2""",2,"=""""","=""52.06859""","=""""",
"=""3d4.(3F2).4p""","=""4G*""","=""9/2""",10,"=""""","=""52.08328""","=""""",
"=""3d4.(3P2).4p""","=""4P*""","=""5/2""",6,"=""""","=""52.11166""","=""""",
"=""3d4.(3F2).4p""","=""4F*""","=""7/2""",8,"=""""","=""52.14195""","=""""",
"=""3d4.(3F2).4p""","=""4G*""","=""11/2""",12,"=""""","=""52.15066""","=""""",
"=""3d4.(3P2).4p""","=""*""","=""3/2""",4,"=""""","=""52.16288""","=""""",
"=""3d4.(3F2).4p""","=""4F*""","=""9/2""",10,"=""""","=""52.17693""","=""""",
"=""3d4.(3F2).4p""","=""*""","=""5/2""",6,"=""""","=""52.23756""","=""""",
"=""3d4.(3F2).4p""","=""*""","=""3/2""",4,"=""""","=""52.27263""","=""""",
"=""3d4.(3F2).4p""","=""*""","=""5/2""",6,"=""""","=""52.30819""","=""""",
"=""3d4.(3P2).4p""","=""*""","=""7/2""",8,"=""""","=""52.35935""","=""""",
"=""3d4.(3F2).4p""","=""4D*""","=""1/2""",2,"=""""","=""52.36713""","=""""",
"=""3d4.(3F2).4p""","=""4D*""","=""3/2""",4,"=""""","=""52.37554""","=""""",
"=""3d4.(3H).4p""","=""2I*""","=""11/2""",12,"=""""","=""52.40098""","=""""",
"=""3d4.(3H).4p""","=""2I*""","=""13/2""",14,"=""""","=""52.40958""","=""""",
"=""3d4.(3G).4p""","=""*""","=""5/2""",6,"=""""","=""52.43264""","=""""",
"=""3d4.(3H).4p""","=""*""","=""9/2""",10,"=""""","=""52.45344""","=""""",
"=""3d4.(3G).4p""","=""4H*""","=""7/2""",8,"=""""","=""52.48764""","=""""",
"=""3d4.(3G).4p""","=""*""","=""7/2""",8,"=""""","=""52.52538""","=""""",
"=""3d4.(3P2).4p""","=""*""","=""1/2""",2,"=""""","=""52.52551""","=""""",
"=""3d4.(3G).4p""","=""*""","=""3/2""",4,"=""""","=""52.53341""","=""""",
"=""3d4.(3G).4p""","=""4F*""","=""9/2""",10,"=""""","=""52.53995""","=""""",
"=""3d4.(3G).4p""","=""4F*""","=""5/2""",6,"=""""","=""52.59632""","=""""",
"=""3d4.(3G).4p""","=""*""","=""3/2""",4,"=""""","=""52.59845""","=""""",
"=""3d4.(3F2).4p""","=""*""","=""7/2""",8,"=""""","=""52.61221""","=""""",
"=""3d4.(3G).4p""","=""*""","=""11/2""",12,"=""""","=""52.61439""","=""""",
"=""3d4.(3G).4p""","=""4H*""","=""9/2""",10,"=""""","=""52.63588""","=""""",
"=""3d4.(3G).4p""","=""4H*""","=""11/2""",12,"=""""","=""52.76366""","=""""",
"=""3d4.(3P2).4p""","=""2D*""","=""3/2""",4,"=""""","=""52.78046""","=""""",
"=""3d4.(3G).4p""","=""4H*""","=""13/2""",14,"=""""","=""52.87330""","=""""",
"=""3d4.(3F2).4p""","=""*""","=""5/2""",6,"=""""","=""52.95322""","=""""",
"=""3d4.(3P2).4p""","=""*""","=""5/2""",6,"=""""","=""52.98368""","=""""",
"=""3d4.(3F2).4p""","=""*""","=""7/2""",8,"=""""","=""53.01254""","=""""",
"=""3d4.(3G).4p""","=""*""","=""11/2""",12,"=""""","=""53.02838""","=""""",
"=""3d4.(3G).4p""","=""*""","=""9/2""",10,"=""""","=""53.06469""","=""""",
"=""3d4.(3G).4p""","=""*""","=""9/2""",10,"=""""","=""53.07162""","=""""",
"=""3d4.(3F2).4p""","=""2F*""","=""7/2""",8,"=""""","=""53.09269""","=""""",
"=""3d4.(3G).4p""","=""4G*""","=""5/2""",6,"=""""","=""53.12680""","=""""",
"=""3d4.(3G).4p""","=""4G*""","=""7/2""",8,"=""""","=""53.17267""","=""""",
"=""3d4.(3G).4p""","=""*""","=""9/2""",10,"=""""","=""53.24951""","=""""",
"=""3d4.(3G).4p""","=""4G*""","=""11/2""",12,"=""""","=""53.31733""","=""""",
"=""3d4.(3D).4p""","=""4D*""","=""1/2""",2,"=""""","=""53.42464""","=""""",
"=""3d4.(3D).4p""","=""4D*""","=""3/2""",4,"=""""","=""53.43371""","=""""",
"=""3d4.(3D).4p""","=""4P*""","=""5/2""",6,"=""""","=""53.43966""","=""""",
"=""3d4.(3D).4p""","=""4D*""","=""7/2""",8,"=""""","=""53.55034""","=""""",
"=""3d4.(3D).4p""","=""4D*""","=""5/2""",6,"=""""","=""53.59784""","=""""",
"=""3d4.(1I).4p""","=""2I*""","=""13/2""",14,"=""""","=""53.63762""","=""""",
"=""3d4.(1G2).4p""","=""2F*""","=""7/2""",8,"=""""","=""53.66037""","=""""",
"=""3d4.(1I).4p""","=""2I*""","=""11/2""",12,"=""""","=""53.67673""","=""""",
"=""3d4.(3G).4p""","=""2G*""","=""9/2""",10,"=""""","=""53.73118""","=""""",
"=""3d4.(3D).4p""","=""4P*""","=""3/2""",4,"=""""","=""53.74250""","=""""",
"=""3d4.(3G).4p""","=""2G*""","=""7/2""",8,"=""""","=""53.74929""","=""""",
"=""3d4.(1S2).4p""","=""2P*""","=""1/2""",2,"=""""","=""53.80132""","=""""",
"=""3d4.(1G2).4p""","=""2H*""","=""9/2""",10,"=""""","=""53.82988""","=""""",
"=""3d4.(3D).4p""","=""4F*""","=""3/2""",4,"=""""","=""53.83405""","=""""",
"=""3d4.(3D).4p""","=""4P*""","=""1/2""",2,"=""""","=""53.84406""","=""""",
"=""3d4.(3D).4p""","=""4F*""","=""5/2""",6,"=""""","=""53.88672""","=""""",
"=""3d4.(3D).4p""","=""2P*""","=""3/2""",4,"=""""","=""53.93261""","=""""",
"=""3d4.(1G2).4p""","=""2F*""","=""5/2""",6,"=""""","=""53.93275""","=""""",
"=""3d4.(1G2).4p""","=""2H*""","=""11/2""",12,"=""""","=""53.93455""","=""""",
"=""3d4.(3D).4p""","=""4F*""","=""7/2""",8,"=""""","=""53.94753""","=""""",
"=""3d4.(1I).4p""","=""2K*""","=""13/2""",14,"=""""","=""53.95363""","=""""",
"=""3d4.(3D).4p""","=""4F*""","=""9/2""",10,"=""""","=""53.99008""","=""""",
"=""3d4.(1I).4p""","=""2K*""","=""15/2""",16,"=""""","=""54.12534""","=""""",
"=""3d4.(1G2).4p""","=""2G*""","=""7/2""",8,"=""""","=""54.29512""","=""""",
"=""3d4.(1G2).4p""","=""2G*""","=""9/2""",10,"=""""","=""54.38435""","=""""",
"=""3d4.(1I).4p""","=""2H*""","=""11/2""",12,"=""""","=""54.55785""","=""""",
"=""3d4.(1S2).4p""","=""2P*""","=""3/2""",4,"=""""","=""54.57395""","=""""",
"=""3d4.(3D).4p""","=""2P*""","=""1/2""",2,"=""""","=""54.63851""","=""""",
"=""3d4.(1I).4p""","=""2H*""","=""9/2""",10,"=""""","=""54.66685""","=""""",
"=""3d4.(3D).4p""","=""2F*""","=""7/2""",8,"=""""","=""54.70382""","=""""",
"=""3d4.(3D).4p""","=""*""","=""5/2""",6,"=""""","=""54.72677""","=""""",
"=""3d4.(3D).4p""","=""2F*""","=""5/2""",6,"=""""","=""54.77445""","=""""",
"=""3d4.(3D).4p""","=""2D*""","=""3/2""",4,"=""""","=""54.87797""","=""""",
"=""3d4.(1D2).4p""","=""2D*""","=""3/2""",4,"=""""","=""55.08025""","=""""",
"=""3d4.(1D2).4p""","=""2D*""","=""5/2""",6,"=""""","=""55.14621""","=""""",
"=""3d4.(1D2).4p""","=""2F*""","=""5/2""",6,"=""""","=""55.30454""","=""""",
"=""3d4.(1D2).4p""","=""2F*""","=""7/2""",8,"=""""","=""55.40405""","=""""",
"=""3d4.(1F).4p""","=""2F*""","=""5/2""",6,"=""""","=""55.92199""","=""""",
"=""3d4.(1D2).4p""","=""2P*""","=""3/2""",4,"=""""","=""55.99410""","=""""",
"=""3d4.(1D2).4p""","=""2P*""","=""1/2""",2,"=""""","=""55.99647""","=""""",
"=""3d4.(1F).4p""","=""2F*""","=""7/2""",8,"=""""","=""56.02343""","=""""",
"=""3d4.(1F).4p""","=""2G*""","=""7/2""",8,"=""""","=""56.28672""","=""""",
"=""3d4.(1F).4p""","=""2G*""","=""9/2""",10,"=""""","=""56.52322""","=""""",
"=""3d4.(1F).4p""","=""2D*""","=""5/2""",6,"=""""","=""56.63792""","=""""",
"=""3d4.(1F).4p""","=""2D*""","=""3/2""",4,"=""""","=""56.88050""","=""""",
"=""3d4.(3F1).4p""","=""4F*""","=""5/2""",6,"=""""","=""57.07794""","=""""",
"=""3d4.(3F1).4p""","=""4F*""","=""7/2""",8,"=""""","=""57.09917""","=""""",
"=""3d4.(3F1).4p""","=""4F*""","=""3/2""",4,"=""""","=""57.10762""","=""""",
"=""3d4.(3F1).4p""","=""4F*""","=""9/2""",10,"=""""","=""57.17138""","=""""",
"=""3d4.(3P1).4p""","=""4P*""","=""3/2""",4,"=""""","=""57.21100""","=""""",
"=""3d4.(3P1).4p""","=""*""","=""5/2""",6,"=""""","=""57.23391""","=""""",
"=""3d4.(3P1).4p""","=""*""","=""7/2""",8,"=""""","=""57.33564""","=""""",
"=""3d4.(3P1).4p""","=""*""","=""3/2""",4,"=""""","=""57.39031""","=""""",
"=""3d4.(3P1).4p""","=""*""","=""1/2""",2,"=""""","=""57.39273""","=""""",
"=""3d4.(3P1).4p""","=""4P*""","=""5/2""",6,"=""""","=""57.44207""","=""""",
"=""3d4.(3F1).4p""","=""4G*""","=""5/2""",6,"=""""","=""57.53211""","=""""",
"=""3d4.(3F1).4p""","=""*""","=""7/2""",8,"=""""","=""57.62882""","=""""",
"=""3d4.(1F).4p""","=""*""","=""5/2""",6,"=""""","=""57.72118""","=""""",
"=""3d4.(1F).4p""","=""*""","=""3/2""",4,"=""""","=""57.78088""","=""""",
"=""3d4.(3F1).4p""","=""4G*""","=""9/2""",10,"=""""","=""57.78472""","=""""",
"=""3d4.(3F1).4p""","=""*""","=""7/2""",8,"=""""","=""57.79321""","=""""",
"=""3d4.(3F1).4p""","=""2F*""","=""5/2""",6,"=""""","=""57.85711""","=""""",
"=""3d4.(3F1).4p""","=""4G*""","=""11/2""",12,"=""""","=""57.87016""","=""""",
"=""3d4.(3P1).4p""","=""4S*""","=""3/2""",4,"=""""","=""58.40980""","=""""",
"=""3d4.(3F1).4p""","=""4D*""","=""7/2""",8,"=""""","=""58.58220""","=""""",
"=""3d4.(3F1).4p""","=""2G*""","=""9/2""",10,"=""""","=""58.59239""","=""""",
"=""3d4.(3P1).4p""","=""2P*""","=""3/2""",4,"=""""","=""58.62382""","=""""",
"=""3d4.(3F1).4p""","=""4D*""","=""5/2""",6,"=""""","=""58.68078""","=""""",
"=""3d4.(3F1).4p""","=""2G*""","=""7/2""",8,"=""""","=""58.71047""","=""""",
"=""3d4.(3F1).4p""","=""4D*""","=""3/2""",4,"=""""","=""58.72591""","=""""",
"=""3d4.(3F1).4p""","=""4D*""","=""1/2""",2,"=""""","=""58.73474""","=""""",
"=""3d4.(3P1).4p""","=""2P*""","=""1/2""",2,"=""""","=""58.75233""","=""""",
"=""3d4.(1G1).4p""","=""*""","=""9/2""",10,"=""""","=""59.05765""","=""""",
"=""3d4.(1G1).4p""","=""2G*""","=""7/2""",8,"=""""","=""59.13248""","=""""",
"=""3d4.(3P2).4p""","=""2S*""","=""1/2""",2,"=""""","=""59.16242""","=""""",
"=""3d4.(1G1).4p""","=""*""","=""9/2""",10,"=""""","=""59.39417""","=""""",
"=""3d4.(1G1).4p""","=""2H*""","=""11/2""",12,"=""""","=""59.44817""","=""""",
"=""3d4.(1G1).4p""","=""2F*""","=""7/2""",8,"=""""","=""59.53589""","=""""",
"=""3d4.(1G1).4p""","=""2F*""","=""5/2""",6,"=""""","=""59.60220""","=""""",
"=""3d4.(3F1).4p""","=""2D*""","=""5/2""",6,"=""""","=""59.88975""","=""""",
"=""3d4.(3F1).4p""","=""2D*""","=""3/2""",4,"=""""","=""59.94399""","=""""",
"=""3d4.(1D1).4p""","=""2P*""","=""3/2""",4,"=""""","=""61.83997""","=""""",
"=""3d4.(1D1).4p""","=""2P*""","=""1/2""",2,"=""""","=""62.02622""","=""""",
"=""3d4.(1D1).4p""","=""2F*""","=""5/2""",6,"=""""","=""62.63068""","=""""",
"=""3d4.(1D1).4p""","=""2F*""","=""7/2""",8,"=""""","=""62.89723""","=""""",
"=""3d4.(1D1).4p""","=""2D*""","=""3/2""",4,"=""""","=""63.38288""","=""""",
"=""3d4.(1D1).4p""","=""2D*""","=""5/2""",6,"=""""","=""63.49394""","=""""",
"=""3d4.(1S1).4p""","=""2P*""","=""1/2""",2,"=""""","=""67.00033""","=""""",
"=""3d4.(1S1).4p""","=""2P*""","=""3/2""",4,"=""""","=""67.33775""","=""""",
"=""Ni VII (3d4 5D<0>)""","=""Limit""","=""---""",,"=""[""","=""108.0""","=""]""",
