Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d6.(3H).4s""","=""4H""","=""9/2""",10,"=""""","=""17.34374""","=""""",
"=""3d6.(3H).4s""","=""4H""","=""7/2""",8,"=""""","=""17.37526""","=""""",
"=""3d6.(3P2).4s""","=""4P""","=""3/2""",4,"=""""","=""17.40031""","=""""",
"=""3d6.(3F2).4s""","=""4F""","=""9/2""",10,"=""""","=""17.50909""","=""""",
"=""3d6.(3P2).4s""","=""4P""","=""1/2""",2,"=""""","=""17.55135""","=""""",
"=""3d6.(3F2).4s""","=""4F""","=""7/2""",8,"=""""","=""17.55334""","=""""",
"=""3d6.(3F2).4s""","=""4F""","=""5/2""",6,"=""""","=""17.58493""","=""""",
"=""3d6.(3F2).4s""","=""4F""","=""3/2""",4,"=""""","=""17.60867""","=""""",
"=""3d6.(3G).4s""","=""4G""","=""11/2""",12,"=""""","=""17.95478""","=""""",
"=""3d6.(3P2).4s""","=""2P""","=""3/2""",4,"=""""","=""18.00153""","=""""",
"=""3d6.(3G).4s""","=""4G""","=""9/2""",10,"=""""","=""18.06477""","=""""",
"=""3d6.(3H).4s""","=""2H""","=""11/2""",12,"=""""","=""18.09704""","=""""",
"=""3d6.(3G).4s""","=""4G""","=""7/2""",8,"=""""","=""18.10932""","=""""",
"=""3d6.(3G).4s""","=""4G""","=""5/2""",6,"=""""","=""18.12076""","=""""",
"=""3d6.(3H).4s""","=""2H""","=""9/2""",10,"=""""","=""18.12578""","=""""",
"=""3d6.(3F2).4s""","=""2F""","=""7/2""",8,"=""""","=""18.30452""","=""""",
"=""3d6.(3F2).4s""","=""2F""","=""5/2""",6,"=""""","=""18.39407""","=""""",
"=""3d6.(3G).4s""","=""2G""","=""9/2""",10,"=""""","=""18.79287""","=""""",
"=""3d6.(3G).4s""","=""2G""","=""7/2""",8,"=""""","=""18.88821""","=""""",
"=""3d6.(3D).4s""","=""4D""","=""3/2""",4,"=""""","=""19.00849""","=""""",
"=""3d6.(3D).4s""","=""4D""","=""5/2""",6,"=""""","=""19.01159""","=""""",
"=""3d6.(3D).4s""","=""4D""","=""1/2""",2,"=""""","=""19.01290""","=""""",
"=""3d6.(3D).4s""","=""4D""","=""7/2""",8,"=""""","=""19.03574""","=""""",
"=""3d6.(1I).4s""","=""2I""","=""13/2""",14,"=""""","=""19.24901""","=""""",
"=""3d6.(1I).4s""","=""2I""","=""11/2""",12,"=""""","=""19.25582""","=""""",
"=""3d6.(1G2).4s""","=""2G""","=""9/2""",10,"=""""","=""19.37799""","=""""",
"=""3d6.(1G2).4s""","=""2G""","=""7/2""",8,"=""""","=""19.38508""","=""""",
"=""3d6.(3D).4s""","=""2D""","=""3/2""",4,"=""""","=""19.77529""","=""""",
"=""3d6.(3D).4s""","=""2D""","=""5/2""",6,"=""""","=""19.81496""","=""""",
"=""3d6.(1F).4s""","=""2F""","=""7/2""",8,"=""""","=""21.25164""","=""""",
"=""3d6.(1F).4s""","=""2F""","=""5/2""",6,"=""""","=""21.25188""","=""""",
"=""3d6.(5D).4p""","=""6D*""","=""9/2""",10,"=""""","=""21.76784""","=""""",
"=""3d6.(5D).4p""","=""6D*""","=""7/2""",8,"=""""","=""21.80499""","=""""",
"=""3d6.(5D).4p""","=""6D*""","=""5/2""",6,"=""""","=""21.85186""","=""""",
"=""3d6.(5D).4p""","=""6D*""","=""3/2""",4,"=""""","=""21.88996""","=""""",
"=""3d6.(5D).4p""","=""6D*""","=""1/2""",2,"=""""","=""21.91408""","=""""",
"=""3d6.(3F1).4s""","=""4F""","=""3/2""",4,"=""""","=""22.26545""","=""""",
"=""3d6.(3F1).4s""","=""4F""","=""9/2""",10,"=""""","=""22.27438""","=""""",
"=""3d6.(3F1).4s""","=""4F""","=""5/2""",6,"=""""","=""22.28294""","=""""",
"=""3d6.(3F1).4s""","=""4F""","=""7/2""",8,"=""""","=""22.29137""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""11/2""",12,"=""""","=""22.55663""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""9/2""",10,"=""""","=""22.57069""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""7/2""",8,"=""""","=""22.58070""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""5/2""",6,"=""""","=""22.59076""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""3/2""",4,"=""""","=""22.59735""","=""""",
"=""3d6.(5D).4p""","=""6F*""","=""1/2""",2,"=""""","=""22.60088""","=""""",
"=""3d6.(5D).4p""","=""6P*""","=""7/2""",8,"=""""","=""22.82538""","=""""",
"=""3d6.(5D).4p""","=""6P*""","=""5/2""",6,"=""""","=""22.99973""","=""""",
"=""3d6.(5D).4p""","=""4D*""","=""7/2""",8,"=""""","=""23.04742""","=""""",
"=""3d6.(3F1).4s""","=""2F""","=""7/2""",8,"=""""","=""23.05697""","=""""",
"=""3d6.(3F1).4s""","=""2F""","=""5/2""",6,"=""""","=""23.06069""","=""""",
"=""3d6.(5D).4p""","=""6P*""","=""3/2""",4,"=""""","=""23.11579""","=""""",
"=""3d6.(5D).4p""","=""4F*""","=""9/2""",10,"=""""","=""23.11935""","=""""",
"=""3d6.(5D).4p""","=""4D*""","=""5/2""",6,"=""""","=""23.12505""","=""""",
"=""3d6.(5D).4p""","=""4D*""","=""3/2""",4,"=""""","=""23.17974""","=""""",
"=""3d6.(5D).4p""","=""4D*""","=""1/2""",2,"=""""","=""23.21303""","=""""",
"=""3d6.(5D).4p""","=""4F*""","=""7/2""",8,"=""""","=""23.25575""","=""""",
"=""3d6.(5D).4p""","=""4F*""","=""5/2""",6,"=""""","=""23.34872""","=""""",
"=""3d6.(5D).4p""","=""4F*""","=""3/2""",4,"=""""","=""23.41122""","=""""",
"=""3d6.(5D).4p""","=""4P*""","=""5/2""",6,"=""""","=""23.65994""","=""""",
"=""3d6.(1G1).4s""","=""2G""","=""9/2""",10,"=""""","=""23.66421""","=""""",
"=""3d6.(1G1).4s""","=""2G""","=""7/2""",8,"=""""","=""23.67265""","=""""",
"=""3d6.(5D).4p""","=""4P*""","=""3/2""",4,"=""""","=""23.75763""","=""""",
"=""3d6.(5D).4p""","=""4P*""","=""1/2""",2,"=""""","=""23.80912""","=""""",
"=""3d6.(3P2).4p""","=""4S*""","=""3/2""",4,"=""""","=""25.43091""","=""""",
"=""3d6.(3H).4p""","=""4G*""","=""11/2""",12,"=""""","=""25.54140""","=""""",
"=""3d6.(3H).4p""","=""4G*""","=""9/2""",10,"=""""","=""25.58301""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""5/2""",6,"=""""","=""25.60561""","=""""",
"=""3d6.(3H).4p""","=""4G*""","=""7/2""",8,"=""""","=""25.62080""","=""""",
"=""3d6.(3H).4p""","=""4I*""","=""11/2""",12,"=""""","=""25.63258""","=""""",
"=""3d6.(3H).4p""","=""4I*""","=""13/2""",14,"=""""","=""25.63429""","=""""",
"=""3d6.(3H).4p""","=""4G*""","=""5/2""",6,"=""""","=""25.64576""","=""""",
"=""3d6.(3H).4p""","=""*""","=""9/2""",10,"=""""","=""25.64805""","=""""",
"=""3d6.(3H).4p""","=""4H*""","=""7/2""",8,"=""""","=""25.68159""","=""""",
"=""3d6.(3P2).4p""","=""4P*""","=""1/2""",2,"=""""","=""25.76964""","=""""",
"=""3d6.(3P2).4p""","=""2D*""","=""5/2""",6,"=""""","=""25.78984""","=""""",
"=""3d6.(3H).4p""","=""4I*""","=""9/2""",10,"=""""","=""25.79452""","=""""",
"=""3d6.(3H).4p""","=""4I*""","=""15/2""",16,"=""""","=""25.80725""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""7/2""",8,"=""""","=""25.82971""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""3/2""",4,"=""""","=""25.84587""","=""""",
"=""3d6.(3H).4p""","=""4H*""","=""11/2""",12,"=""""","=""25.86252""","=""""",
"=""3d6.(3F2).4p""","=""4F*""","=""5/2""",6,"=""""","=""25.86381""","=""""",
"=""3d6.(3H).4p""","=""4H*""","=""13/2""",14,"=""""","=""25.86698""","=""""",
"=""3d6.(3F2).4p""","=""4F*""","=""3/2""",4,"=""""","=""25.88380""","=""""",
"=""3d6.(3P2).4p""","=""4D*""","=""7/2""",8,"=""""","=""25.90180""","=""""",
"=""3d6.(3F2).4p""","=""4F*""","=""9/2""",10,"=""""","=""25.90446""","=""""",
"=""3d6.(3H).4p""","=""*""","=""9/2""",10,"=""""","=""25.92905""","=""""",
"=""3d6.(3H).4p""","=""*""","=""7/2""",8,"=""""","=""25.96122""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""3/2""",4,"=""""","=""26.03483""","=""""",
"=""3d6.(3F2).4p""","=""4D*""","=""7/2""",8,"=""""","=""26.05178""","=""""",
"=""3d6.(3H).4p""","=""2I*""","=""13/2""",14,"=""""","=""26.05863""","=""""",
"=""3d6.(3P2).4p""","=""4D*""","=""1/2""",2,"=""""","=""26.07553""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""5/2""",6,"=""""","=""26.10991""","=""""",
"=""3d6.(3F2).4p""","=""4D*""","=""5/2""",6,"=""""","=""26.15367""","=""""",
"=""3d6.(3H).4p""","=""2I*""","=""11/2""",12,"=""""","=""26.15912""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""3/2""",4,"=""""","=""26.16409""","=""""",
"=""3d6.(3F2).4p""","=""4D*""","=""3/2""",4,"=""""","=""26.19127""","=""""",
"=""3d6.(3F2).4p""","=""4D*""","=""1/2""",2,"=""""","=""26.20427""","=""""",
"=""3d6.(3F2).4p""","=""4G*""","=""9/2""",10,"=""""","=""26.30336""","=""""",
"=""3d6.(3F2).4p""","=""4G*""","=""11/2""",12,"=""""","=""26.31031""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""5/2""",6,"=""""","=""26.31886""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""7/2""",8,"=""""","=""26.31959""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""7/2""",8,"=""""","=""26.42489""","=""""",
"=""3d6.(3G).4p""","=""4F*""","=""9/2""",10,"=""""","=""26.45929""","=""""",
"=""3d6.(3H).4p""","=""*""","=""5/2""",6,"=""""","=""26.45973""","=""""",
"=""3d6.(3G).4p""","=""*""","=""11/2""",12,"=""""","=""26.48388""","=""""",
"=""3d6.(3P2).4p""","=""*""","=""1/2""",2,"=""""","=""26.48801""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""9/2""",10,"=""""","=""26.50035""","=""""",
"=""3d6.(3P2).4p""","=""2P*""","=""3/2""",4,"=""""","=""26.53954""","=""""",
"=""3d6.(3G).4p""","=""4G*""","=""7/2""",8,"=""""","=""26.54514""","=""""",
"=""3d6.(3G).4p""","=""4G*""","=""11/2""",12,"=""""","=""26.57190""","=""""",
"=""3d6.(3F2).4p""","=""*""","=""9/2""",10,"=""""","=""26.60545""","=""""",
"=""3d6.(3F2).4p""","=""2G*""","=""7/2""",8,"=""""","=""26.60984""","=""""",
"=""3d6.(3G).4p""","=""4G*""","=""5/2""",6,"=""""","=""26.62165""","=""""",
"=""3d6.(3G).4p""","=""4G*""","=""9/2""",10,"=""""","=""26.64551""","=""""",
"=""3d6.(3G).4p""","=""*""","=""7/2""",8,"=""""","=""26.69292""","=""""",
"=""3d6.(3G).4p""","=""4H*""","=""13/2""",14,"=""""","=""26.71941""","=""""",
"=""3d6.(3G).4p""","=""4F*""","=""5/2""",6,"=""""","=""26.72068""","=""""",
"=""3d6.(3P2).4p""","=""2S*""","=""1/2""",2,"=""""","=""26.72244""","=""""",
"=""3d6.(3G).4p""","=""4F*""","=""3/2""",4,"=""""","=""26.72372""","=""""",
"=""3d6.(3G).4p""","=""4H*""","=""11/2""",12,"=""""","=""26.74147""","=""""",
"=""3d6.(3G).4p""","=""4H*""","=""7/2""",8,"=""""","=""26.74643""","=""""",
"=""3d6.(3G).4p""","=""4H*""","=""9/2""",10,"=""""","=""26.74787""","=""""",
"=""3d6.(3F2).4p""","=""2D*""","=""5/2""",6,"=""""","=""26.95594""","=""""",
"=""3d6.(3F2).4p""","=""2D*""","=""3/2""",4,"=""""","=""27.02108""","=""""",
"=""3d6.(3H).4p""","=""2H*""","=""11/2""",12,"=""""","=""27.13526""","=""""",
"=""3d6.(3G).4p""","=""2F*""","=""5/2""",6,"=""""","=""27.22115""","=""""",
"=""3d6.(3G).4p""","=""2H*""","=""9/2""",10,"=""""","=""27.24739""","=""""",
"=""3d6.(3G).4p""","=""2F*""","=""7/2""",8,"=""""","=""27.26363""","=""""",
"=""3d6.(1I).4p""","=""2K*""","=""13/2""",14,"=""""","=""27.37107""","=""""",
"=""3d6.(3G).4p""","=""2G*""","=""9/2""",10,"=""""","=""27.52338""","=""""",
"=""3d6.(3G).4p""","=""2G*""","=""7/2""",8,"=""""","=""27.52812""","=""""",
"=""3d6.(1I).4p""","=""2K*""","=""15/2""",16,"=""""","=""27.54964""","=""""",
"=""3d6.(3D).4p""","=""4P*""","=""5/2""",6,"=""""","=""27.56582""","=""""",
"=""3d6.(3D).4p""","=""4P*""","=""3/2""",4,"=""""","=""27.60668""","=""""",
"=""3d6.(1G2).4p""","=""2H*""","=""9/2""",10,"=""""","=""27.61196""","=""""",
"=""3d6.(1I).4p""","=""2H*""","=""11/2""",12,"=""""","=""27.64765""","=""""",
"=""3d6.(3D).4p""","=""4P*""","=""1/2""",2,"=""""","=""27.67642""","=""""",
"=""3d6.(3D).4p""","=""*""","=""1/2""",2,"=""""","=""27.74585""","=""""",
"=""3d6.(3D).4p""","=""4F*""","=""5/2""",6,"=""""","=""27.77510""","=""""",
"=""3d6.(3D).4p""","=""*""","=""7/2""",8,"=""""","=""27.78180""","=""""",
"=""3d6.(3D).4p""","=""*""","=""3/2""",4,"=""""","=""27.79403""","=""""",
"=""3d6.(1G2).4p""","=""2G*""","=""7/2""",8,"=""""","=""27.82994""","=""""",
"=""3d6.(3D).4p""","=""4D*""","=""5/2""",6,"=""""","=""27.85252""","=""""",
"=""3d6.(1G2).4p""","=""2G*""","=""9/2""",10,"=""""","=""27.86687""","=""""",
"=""3d6.(3D).4p""","=""4F*""","=""7/2""",8,"=""""","=""27.87474""","=""""",
"=""3d6.(3D).4p""","=""2P*""","=""3/2""",4,"=""""","=""27.88862""","=""""",
"=""3d6.(3D).4p""","=""2P*""","=""1/2""",2,"=""""","=""27.89601""","=""""",
"=""3d6.(3D).4p""","=""4F*""","=""9/2""",10,"=""""","=""27.90840""","=""""",
"=""3d6.(3D).4p""","=""4D*""","=""7/2""",8,"=""""","=""27.91342""","=""""",
"=""3d6.(1G2).4p""","=""*""","=""5/2""",6,"=""""","=""27.94996""","=""""",
"=""3d6.(1G2).4p""","=""2H*""","=""11/2""",12,"=""""","=""27.99049""","=""""",
"=""3d6.(1I).4p""","=""2H*""","=""9/2""",10,"=""""","=""28.00849""","=""""",
"=""3d6.(1I).4p""","=""2I*""","=""13/2""",14,"=""""","=""28.10536""","=""""",
"=""3d6.(1I).4p""","=""2I*""","=""11/2""",12,"=""""","=""28.10753""","=""""",
"=""3d6.(3D).4p""","=""2D*""","=""3/2""",4,"=""""","=""28.16687""","=""""",
"=""3d6.(3D).4p""","=""2D*""","=""5/2""",6,"=""""","=""28.21253""","=""""",
"=""3d6.(1D2).4p""","=""2P*""","=""3/2""",4,"=""""","=""28.29495""","=""""",
"=""3d6.(3D).4p""","=""2F*""","=""7/2""",8,"=""""","=""28.33268""","=""""",
"=""3d6.(3D).4p""","=""2F*""","=""5/2""",6,"=""""","=""28.42580""","=""""",
"=""3d6.(1S2).4p""","=""*""","=""1/2""",2,"=""""","=""28.42927""","=""""",
"=""3d6.(1D2).4p""","=""*""","=""5/2""",6,"=""""","=""28.65173""","=""""",
"=""3d6.(1D2).4p""","=""2D*""","=""3/2""",4,"=""""","=""28.73235""","=""""",
"=""3d6.(1D2).4p""","=""*""","=""5/2""",6,"=""""","=""28.79814""","=""""",
"=""3d6.(1D2).4p""","=""2F*""","=""7/2""",8,"=""""","=""28.83122""","=""""",
"=""3d6.(1D2).4p""","=""2P*""","=""1/2""",2,"=""""","=""28.87555""","=""""",
"=""3d6.(1S2).4p""","=""*""","=""3/2""",4,"=""""","=""29.01472""","=""""",
"=""3d6.(1F).4p""","=""2G*""","=""7/2""",8,"=""""","=""29.44380""","=""""",
"=""3d6.(1F).4p""","=""2G*""","=""9/2""",10,"=""""","=""29.62699""","=""""",
"=""3d6.(1F).4p""","=""2D*""","=""5/2""",6,"=""""","=""29.63343""","=""""",
"=""3d6.(1F).4p""","=""2D*""","=""3/2""",4,"=""""","=""29.76789""","=""""",
"=""3d6.(3P1).4p""","=""4D*""","=""1/2""",2,"=""""","=""29.90157""","=""""",
"=""3d6.(3F1).4p""","=""4D*""","=""3/2""",4,"=""""","=""29.94714""","=""""",
"=""3d6.(3F1).4p""","=""4D*""","=""5/2""",6,"=""""","=""29.98160""","=""""",
"=""3d6.(3F1).4p""","=""4D*""","=""7/2""",8,"=""""","=""29.99661""","=""""",
"=""3d6.(1F).4p""","=""2F*""","=""5/2""",6,"=""""","=""30.19264""","=""""",
"=""3d6.(1F).4p""","=""2F*""","=""7/2""",8,"=""""","=""30.19536""","=""""",
"=""3d6.(3F1).4p""","=""4G*""","=""7/2""",8,"=""""","=""30.71482""","=""""",
"=""3d6.(3F1).4p""","=""4G*""","=""9/2""",10,"=""""","=""30.77511""","=""""",
"=""3d6.(3F1).4p""","=""4G*""","=""11/2""",12,"=""""","=""30.85414""","=""""",
"=""3d6.(3P1).4p""","=""4S*""","=""3/2""",4,"=""""","=""30.88818""","=""""",
"=""3d6.(3F1).4p""","=""2D*""","=""3/2""",4,"=""""","=""31.11396""","=""""",
"=""3d6.(3F1).4p""","=""2D*""","=""5/2""",6,"=""""","=""31.20612""","=""""",
"=""3d6.(3F1).4p""","=""2G*""","=""9/2""",10,"=""""","=""31.21595""","=""""",
"=""3d6.(3P1).4p""","=""4P*""","=""5/2""",6,"=""""","=""31.28791""","=""""",
"=""3d6.(3F1).4p""","=""2G*""","=""7/2""",8,"=""""","=""31.30886""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""3/2""",4,"=""""","=""31.36495""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""5/2""",6,"=""""","=""31.40845""","=""""",
"=""3d6.(3F1).4p""","=""4F*""","=""3/2""",4,"=""""","=""31.43983""","=""""",
"=""3d6.(3F1).4p""","=""4F*""","=""7/2""",8,"=""""","=""31.44724""","=""""",
"=""3d6.(3F1).4p""","=""4F*""","=""5/2""",6,"=""""","=""31.50732""","=""""",
"=""3d6.(3F1).4p""","=""4F*""","=""9/2""",10,"=""""","=""31.52918""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""7/2""",8,"=""""","=""31.57424""","=""""",
"=""3d6.(3F1).4p""","=""*""","=""3/2""",4,"=""""","=""31.62391""","=""""",
"=""3d6.(3F1).4p""","=""2F*""","=""7/2""",8,"=""""","=""31.86617""","=""""",
"=""3d6.(3F1).4p""","=""2F*""","=""5/2""",6,"=""""","=""31.91433""","=""""",
"=""3d6.(1G1).4p""","=""2H*""","=""9/2""",10,"=""""","=""32.07134""","=""""",
"=""3d6.(1G1).4p""","=""2H*""","=""11/2""",12,"=""""","=""32.24396""","=""""",
"=""3d6.(1G1).4p""","=""*""","=""7/2""",8,"=""""","=""32.27997""","=""""",
"=""3d6.(1G1).4p""","=""2F*""","=""5/2""",6,"=""""","=""32.38793""","=""""",
"=""3d6.(1G1).4p""","=""2G*""","=""9/2""",10,"=""""","=""32.51802""","=""""",
"=""3d6.(1G1).4p""","=""2G*""","=""7/2""",8,"=""""","=""32.55065""","=""""",
"=""3d6.(1D1).4p""","=""2D*""","=""3/2""",4,"=""""","=""34.98580""","=""""",
"=""3d6.(1D1).4p""","=""2D*""","=""5/2""",6,"=""""","=""35.04354""","=""""",
"=""Ni V (3d6 5D<4>)""","=""Limit""","=""---""",,"=""[""","=""54.92""","=""]""",
