Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""2s2.10d""","=""2D""","=""5/2""",6,"=""""","=""23.8342""","=""""",
"=""2s2.10f""","=""2F*""","=""5/2""",6,"=""[""","=""23.836096""","=""]""",
"=""2s2.10f""","=""2F*""","=""7/2""",8,"=""[""","=""23.836096""","=""]""",
"=""2s2.10g""","=""2G""","=""7/2""",8,"=""""","=""23.838287""","=""""",
"=""2s2.10g""","=""2G""","=""9/2""",10,"=""""","=""23.838288""","=""""",
"=""2s2.10h""","=""2H*""","=""9/2""",10,"=""""","=""23.838734""","=""""",
"=""2s2.10h""","=""2H*""","=""11/2""",12,"=""""","=""23.838736""","=""""",
"=""2s2.10i""","=""2I""","=""11/2""",12,"=""[""","=""23.838849""","=""]""",
"=""2s2.10i""","=""2I""","=""13/2""",14,"=""[""","=""23.838849""","=""]""",
"=""2s2.10k""","=""2K*""","=""13/2""",14,"=""[""","=""23.838898""","=""]""",
"=""2s2.10k""","=""2K*""","=""15/2""",16,"=""[""","=""23.838898""","=""]""",
"=""2s2.11d""","=""2D""","=""3/2""",4,"=""""","=""23.9284""","=""""",
"=""2s2.11d""","=""2D""","=""5/2""",6,"=""""","=""23.9284""","=""""",
"=""2s2.11f""","=""2F*""","=""5/2""",6,"=""""","=""23.93119""","=""""",
"=""2s2.11f""","=""2F*""","=""7/2""",8,"=""""","=""23.93119""","=""""",
"=""2s2.11g""","=""2G""","=""7/2""",8,"=""""","=""23.932878""","=""""",
"=""2s2.11g""","=""2G""","=""9/2""",10,"=""""","=""23.932879""","=""""",
"=""2s2.11h""","=""2H*""","=""9/2""",10,"=""[""","=""23.933217""","=""]""",
"=""2s2.11h""","=""2H*""","=""11/2""",12,"=""[""","=""23.933217""","=""]""",
"=""2s2.11i""","=""2I""","=""11/2""",12,"=""[""","=""23.933317""","=""]""",
"=""2s2.11i""","=""2I""","=""13/2""",14,"=""[""","=""23.933317""","=""]""",
"=""2s2.11k""","=""2K*""","=""13/2""",14,"=""[""","=""23.933355""","=""]""",
"=""2s2.11k""","=""2K*""","=""15/2""",16,"=""[""","=""23.933355""","=""]""",
"=""2s2.12d""","=""2D""","=""3/2""",4,"=""""","=""24.0029""","=""""",
"=""2s2.12d""","=""2D""","=""5/2""",6,"=""""","=""24.0029""","=""""",
"=""2s2.12f""","=""2F*""","=""5/2""",6,"=""""","=""24.00349""","=""""",
"=""2s2.12f""","=""2F*""","=""7/2""",8,"=""""","=""24.00349""","=""""",
"=""2s2.12g""","=""2G""","=""7/2""",8,"=""""","=""24.004847""","=""""",
"=""2s2.12g""","=""2G""","=""9/2""",10,"=""""","=""24.004847""","=""""",
"=""2s2.12h""","=""2H*""","=""9/2""",10,"=""[""","=""24.005090""","=""]""",
"=""2s2.12h""","=""2H*""","=""11/2""",12,"=""[""","=""24.005090""","=""]""",
"=""2s2.12i""","=""2I""","=""11/2""",12,"=""[""","=""24.005168""","=""]""",
"=""2s2.12i""","=""2I""","=""13/2""",14,"=""[""","=""24.005168""","=""]""",
"=""2s2.12k""","=""2K*""","=""13/2""",14,"=""[""","=""24.005198""","=""]""",
"=""2s2.12k""","=""2K*""","=""15/2""",16,"=""[""","=""24.005198""","=""]""",
"=""2s2.13f""","=""2F*""","=""5/2""",6,"=""[""","=""24.059804""","=""]""",
"=""2s2.13f""","=""2F*""","=""7/2""",8,"=""[""","=""24.059804""","=""]""",
"=""2s2.13g""","=""2G""","=""7/2""",8,"=""[""","=""24.060822""","=""]""",
"=""2s2.13g""","=""2G""","=""9/2""",10,"=""[""","=""24.060822""","=""]""",
"=""2s2.13h""","=""2H*""","=""9/2""",10,"=""[""","=""24.061022""","=""]""",
"=""2s2.13h""","=""2H*""","=""11/2""",12,"=""[""","=""24.061022""","=""]""",
"=""2s2.13i""","=""2I""","=""11/2""",12,"=""[""","=""24.061085""","=""]""",
"=""2s2.13i""","=""2I""","=""13/2""",14,"=""[""","=""24.061085""","=""]""",
"=""2s2.13k""","=""2K*""","=""13/2""",14,"=""[""","=""24.061109""","=""]""",
"=""2s2.13k""","=""2K*""","=""15/2""",16,"=""[""","=""24.061109""","=""]""",
"=""2s2.14f""","=""2F*""","=""5/2""",6,"=""""","=""24.10424""","=""""",
"=""2s2.14f""","=""2F*""","=""7/2""",8,"=""""","=""24.10424""","=""""",
"=""2s2.14g""","=""2G""","=""7/2""",8,"=""""","=""24.10527""","=""""",
"=""2s2.14g""","=""2G""","=""9/2""",10,"=""""","=""24.10527""","=""""",
"=""2s2.14h""","=""2H*""","=""9/2""",10,"=""[""","=""24.105402""","=""]""",
"=""2s2.14h""","=""2H*""","=""11/2""",12,"=""[""","=""24.105402""","=""]""",
"=""2s2.14i""","=""2I""","=""11/2""",12,"=""[""","=""24.105452""","=""]""",
"=""2s2.14i""","=""2I""","=""13/2""",14,"=""[""","=""24.105452""","=""]""",
"=""2s2.14k""","=""2K*""","=""13/2""",14,"=""[""","=""24.105472""","=""]""",
"=""2s2.14k""","=""2K*""","=""15/2""",16,"=""[""","=""24.105472""","=""]""",
"=""2s2.15d""","=""2D""","=""3/2""",4,"=""""","=""24.1323""","=""""",
"=""2s2.15d""","=""2D""","=""5/2""",6,"=""""","=""24.1323""","=""""",
"=""2s2.15f""","=""2F*""","=""5/2""",6,"=""[""","=""24.140407""","=""]""",
"=""2s2.15f""","=""2F*""","=""7/2""",8,"=""[""","=""24.140407""","=""]""",
"=""2s2.15g""","=""2G""","=""7/2""",8,"=""[""","=""24.141072""","=""]""",
"=""2s2.15g""","=""2G""","=""9/2""",10,"=""[""","=""24.141072""","=""]""",
"=""2s2.15h""","=""2H*""","=""9/2""",10,"=""[""","=""24.141204""","=""]""",
"=""2s2.15h""","=""2H*""","=""11/2""",12,"=""[""","=""24.141204""","=""]""",
"=""2s2.15i""","=""2I""","=""13/2""",14,"=""[""","=""24.141245""","=""]""",
"=""2s2.15i""","=""2I""","=""11/2""",12,"=""[""","=""24.141245""","=""]""",
"=""2s2.15k""","=""2K*""","=""15/2""",16,"=""[""","=""24.141261""","=""]""",
"=""2s2.15k""","=""2K*""","=""13/2""",14,"=""[""","=""24.141261""","=""]""",
"=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""",4,"=""""","=""24.270232""","=""""",
"=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""",6,"=""""","=""24.271876""","=""""",
"=""2s.2p.(3P*).3d""","=""4F*""","=""7/2""",8,"=""""","=""24.274339""","=""""",
"=""2s.2p.(3P*).3d""","=""4F*""","=""9/2""",10,"=""""","=""24.277795""","=""""",
"=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",2,"=""""","=""24.370080""","=""""",
"=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",4,"=""""","=""24.370757""","=""""",
"=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",6,"=""""","=""24.371800""","=""""",
"=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",8,"=""""","=""24.373054""","=""""",
"=""C III (2s2 1S<0>)""","=""Limit""","=""---""",,"=""""","=""24.383143""","=""""",
"=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",4,"=""""","=""24.601624""","=""""",
"=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",6,"=""""","=""24.602961""","=""""",
"=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",6,"=""""","=""24.653514""","=""""",
"=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",4,"=""""","=""24.656151""","=""""",
"=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",2,"=""""","=""24.657857""","=""""",
"=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""",6,"=""""","=""24.789558""","=""""",
"=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""",8,"=""""","=""24.794748""","=""""",
"=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""",4,"=""""","=""25.067108""","=""""",
"=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",2,"=""""","=""25.070170""","=""""",
"=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",2,"=""""","=""25.981185""","=""""",
"=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",4,"=""""","=""25.984173""","=""""",
"=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",6,"=""""","=""25.989855""","=""""",
"=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",2,"=""""","=""26.582750""","=""""",
"=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",4,"=""""","=""26.585924""","=""""",
"=""2s.2p.(3P*).4p""","=""4D""","=""1/2""",2,"=""""","=""26.626817""","=""""",
"=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",4,"=""""","=""26.628437""","=""""",
"=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",6,"=""""","=""26.631221""","=""""",
"=""2s.2p.(3P*).4p""","=""4D""","=""7/2""",8,"=""""","=""26.635493""","=""""",
"=""2s.2p.(3P*).4p""","=""4S""","=""3/2""",4,"=""""","=""26.751796""","=""""",
"=""2s.2p.(3P*).4p""","=""4P""","=""1/2""",2,"=""""","=""26.825558""","=""""",
"=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",4,"=""""","=""26.827651""","=""""",
"=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",6,"=""""","=""26.830251""","=""""",
"=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",4,"=""""","=""26.8893""","=""""",
"=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",6,"=""""","=""26.8950""","=""""",
"=""2s.2p.(3P*).4p""","=""2S""","=""1/2""",2,"=""""","=""27.078""","=""""",
"=""2s.2p.(3P*).4d""","=""4F*""","=""3/2""",4,"=""""","=""27.22166""","=""""",
"=""2s.2p.(3P*).4d""","=""4F*""","=""5/2""",6,"=""""","=""27.223235""","=""""",
"=""2s.2p.(3P*).4d""","=""4F*""","=""7/2""",8,"=""""","=""27.225788""","=""""",
"=""2s.2p.(3P*).4d""","=""4F*""","=""9/2""",10,"=""""","=""27.22939""","=""""",
"=""2s.2p.(3P*).4d""","=""4D*""","=""1/2""",2,"=""""","=""27.292087""","=""""",
"=""2s.2p.(3P*).4d""","=""4D*""","=""3/2""",4,"=""""","=""27.292748""","=""""",
"=""2s.2p.(3P*).4d""","=""4D*""","=""5/2""",6,"=""""","=""27.293810""","=""""",
"=""2s.2p.(3P*).4d""","=""4D*""","=""7/2""",8,"=""""","=""27.295185""","=""""",
"=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",4,"=""""","=""27.351096""","=""""",
"=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",6,"=""""","=""27.352706""","=""""",
"=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""",6,"=""""","=""27.377159""","=""""",
"=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",4,"=""""","=""27.379700""","=""""",
"=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""",2,"=""""","=""27.381301""","=""""",
"=""2s.2p.(3P*).4f""","=""2F""","=""5/2""",6,"=""""","=""27.411529""","=""""",
"=""2s.2p.(3P*).4f""","=""4F""","=""3/2""",4,"=""""","=""27.412155""","=""""",
"=""2s.2p.(3P*).4f""","=""4F""","=""7/2""",8,"=""""","=""27.412647""","=""""",
"=""2s.2p.(3P*).4f""","=""4F""","=""5/2""",6,"=""""","=""27.412802""","=""""",
"=""2s.2p.(3P*).4f""","=""2F""","=""7/2""",8,"=""""","=""27.413617""","=""""",
"=""2s.2p.(3P*).4f""","=""4F""","=""9/2""",10,"=""""","=""27.414114""","=""""",
"=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""",6,"=""""","=""27.457651""","=""""",
"=""2s.2p.(3P*).4d""","=""2F*""","=""7/2""",8,"=""""","=""27.462905""","=""""",
"=""2s.2p.(3P*).4f""","=""4G""","=""5/2""",6,"=""""","=""27.468054""","=""""",
"=""2s.2p.(3P*).4f""","=""4G""","=""7/2""",8,"=""""","=""27.469200""","=""""",
"=""2s.2p.(3P*).4f""","=""4G""","=""9/2""",10,"=""""","=""27.471868""","=""""",
"=""2s.2p.(3P*).4f""","=""2G""","=""7/2""",8,"=""""","=""27.473311""","=""""",
"=""2s.2p.(3P*).4f""","=""4G""","=""11/2""",12,"=""""","=""27.475501""","=""""",
"=""2s.2p.(3P*).4f""","=""2G""","=""9/2""",10,"=""""","=""27.478084""","=""""",
"=""2s.2p.(3P*).4f""","=""4D""","=""7/2""",8,"=""""","=""27.487106""","=""""",
"=""2s.2p.(3P*).4f""","=""4D""","=""5/2""",6,"=""""","=""27.488250""","=""""",
"=""2s.2p.(3P*).4f""","=""4D""","=""3/2""",4,"=""""","=""27.490983""","=""""",
"=""2s.2p.(3P*).4f""","=""2D""","=""5/2""",6,"=""""","=""27.490999""","=""""",
"=""2s.2p.(3P*).4f""","=""4D""","=""1/2""",2,"=""""","=""27.492608""","=""""",
"=""2s.2p.(3P*).4f""","=""2D""","=""3/2""",4,"=""""","=""27.493785""","=""""",
"=""2s.2p.(3P*).4d""","=""2P*""","=""3/2""",4,"=""""","=""27.55655""","=""""",
"=""2s.2p.(3P*).4d""","=""2P*""","=""1/2""",2,"=""""","=""27.55989""","=""""",
"=""2s.2p.(3P*).5s""","=""4P*""","=""1/2""",2,"=""""","=""27.98922""","=""""",
"=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",4,"=""""","=""27.99213""","=""""",
"=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",6,"=""""","=""27.99786""","=""""",
"=""2s.2p.(3P*).5p""","=""2P""","=""1/2""",2,"=""""","=""28.253674""","=""""",
"=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",4,"=""""","=""28.256950""","=""""",
"=""2s.2p.(3P*).5p""","=""4D""","=""1/2""",2,"=""""","=""28.29054""","=""""",
"=""2s.2p.(3P*).5p""","=""4D""","=""3/2""",4,"=""""","=""28.29219""","=""""",
"=""2s.2p.(3P*).5p""","=""4D""","=""5/2""",6,"=""""","=""28.29464""","=""""",
"=""2s.2p.(3P*).5p""","=""4D""","=""7/2""",8,"=""""","=""28.299002""","=""""",
"=""2s.2p.(3P*).5p""","=""4S""","=""3/2""",4,"=""""","=""28.349833""","=""""",
"=""2s.2p.(3P*).5p""","=""2D""","=""3/2""",4,"=""""","=""28.3672""","=""""",
"=""2s.2p.(3P*).5p""","=""2D""","=""5/2""",6,"=""""","=""28.3724""","=""""",
"=""2s.2p.(3P*).5p""","=""4P""","=""1/2""",2,"=""[""","=""28.38401""","=""]""",
"=""2s.2p.(3P*).5p""","=""4P""","=""3/2""",4,"=""""","=""28.38580""","=""""",
"=""2s.2p.(3P*).5p""","=""4P""","=""5/2""",6,"=""""","=""28.388347""","=""""",
"=""2s.2p.(3P*).5p""","=""2S""","=""1/2""",2,"=""""","=""28.457""","=""""",
"=""2s.2p.(3P*).5d""","=""4F*""","=""3/2""",4,"=""""","=""28.5683""","=""""",
"=""2s.2p.(3P*).5d""","=""4F*""","=""5/2""",6,"=""""","=""28.57005""","=""""",
"=""2s.2p.(3P*).5d""","=""4F*""","=""7/2""",8,"=""""","=""28.57320""","=""""",
"=""2s.2p.(3P*).5d""","=""4F*""","=""9/2""",10,"=""""","=""28.576543""","=""""",
"=""2s.2p.(3P*).5d""","=""4D*""","=""1/2""",2,"=""""","=""28.60925""","=""""",
"=""2s.2p.(3P*).5d""","=""4D*""","=""3/2""",4,"=""""","=""28.60995""","=""""",
"=""2s.2p.(3P*).5d""","=""4D*""","=""5/2""",6,"=""""","=""28.61093""","=""""",
"=""2s.2p.(3P*).5d""","=""4D*""","=""7/2""",8,"=""""","=""28.61242""","=""""",
"=""2s.2p.(3P*).5d""","=""4P*""","=""5/2""",6,"=""""","=""28.64691""","=""""",
"=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",4,"=""""","=""28.64930""","=""""",
"=""2s.2p.(3P*).5d""","=""4P*""","=""1/2""",2,"=""""","=""28.65107""","=""""",
"=""2s.2p.(3P*).5f""","=""2F""","=""5/2""",6,"=""""","=""28.666300""","=""""",
"=""2s.2p.(3P*).5f""","=""4F""","=""3/2""",4,"=""""","=""28.66667""","=""""",
"=""2s.2p.(3P*).5f""","=""4F""","=""5/2""",6,"=""""","=""28.66723""","=""""",
"=""2s.2p.(3P*).5f""","=""4F""","=""7/2""",8,"=""""","=""28.667271""","=""""",
"=""2s.2p.(3P*).5f""","=""2F""","=""7/2""",8,"=""""","=""28.668257""","=""""",
"=""2s.2p.(3P*).5f""","=""4F""","=""9/2""",10,"=""""","=""28.668725""","=""""",
"=""2s.2p.(3P*).5f""","=""4G""","=""5/2""",6,"=""""","=""28.69473""","=""""",
"=""2s.2p.(3P*).5f""","=""4G""","=""7/2""",8,"=""""","=""28.696305""","=""""",
"=""2s.2p.(3P*).5f""","=""4G""","=""9/2""",10,"=""""","=""28.69905""","=""""",
"=""2s.2p.(3P*).5f""","=""2G""","=""7/2""",8,"=""""","=""28.69999""","=""""",
"=""2s.2p.(3P*).5f""","=""4G""","=""11/2""",12,"=""""","=""28.70263""","=""""",
"=""2s.2p.(3P*).5f""","=""2G""","=""9/2""",10,"=""""","=""28.70472""","=""""",
"=""2s.2p.(3P*).5f""","=""4D""","=""7/2""",8,"=""""","=""28.705301""","=""""",
"=""2s.2p.(3P*).5f""","=""4D""","=""5/2""",6,"=""""","=""28.705857""","=""""",
"=""2s.2p.(3P*).5f""","=""4D""","=""3/2""",4,"=""""","=""28.70869""","=""""",
"=""2s.2p.(3P*).5f""","=""2D""","=""5/2""",6,"=""""","=""28.70873""","=""""",
"=""2s.2p.(3P*).5f""","=""4D""","=""1/2""",2,"=""""","=""28.71051""","=""""",
"=""2s.2p.(3P*).5f""","=""2D""","=""3/2""",4,"=""""","=""28.71107""","=""""",
"=""2s.2p.(1P*).3p""","=""2P""","=""1/2""",2,"=""""","=""28.831""","=""""",
"=""2s.2p.(1P*).3p""","=""2P""","=""3/2""",4,"=""""","=""28.833""","=""""",
"=""2s.2p.(3P*).6s""","=""4P*""","=""1/2""",2,"=""""","=""28.97150""","=""""",
"=""2s.2p.(3P*).6s""","=""4P*""","=""3/2""",4,"=""""","=""28.97428""","=""""",
