Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""1s2.2p.(2P*).3d""","=""1P*""","=""1""",3,"=""""","=""42.986900""","=""""",
"=""1s2.2s.5f""","=""3F*""","=""2""",5,"=""""","=""43.041349""","=""""",
"=""1s2.2s.5f""","=""3F*""","=""3""",7,"=""""","=""43.041519""","=""""",
"=""1s2.2s.5f""","=""3F*""","=""4""",9,"=""""","=""43.041785""","=""""",
"=""1s2.2s.5f""","=""1F*""","=""3""",7,"=""""","=""43.253126""","=""""",
"=""1s2.2s.6s""","=""3S""","=""1""",3,"=""""","=""43.996788""","=""""",
"=""1s2.2s.6p""","=""3P*""","=""0""",1,"=""""","=""44.268481""","=""""",
"=""1s2.2s.6p""","=""3P*""","=""1""",3,"=""""","=""44.268579""","=""""",
"=""1s2.2s.6p""","=""3P*""","=""2""",5,"=""""","=""44.268711""","=""""",
"=""1s2.2s.6p""","=""1P*""","=""1""",3,"=""""","=""44.275957""","=""""",
"=""1s2.2s.6d""","=""3D""","=""1""",3,"=""""","=""44.398466""","=""""",
"=""1s2.2s.6d""","=""3D""","=""2""",5,"=""""","=""44.398466""","=""""",
"=""1s2.2s.6d""","=""3D""","=""3""",7,"=""""","=""44.398466""","=""""",
"=""1s2.2s.6g""","=""1G""","=""4""",9,"=""""","=""44.472162""","=""""",
"=""1s2.2s.6g""","=""3G""","=""3""",7,"=""""","=""44.47216""","=""""",
"=""1s2.2s.6g""","=""3G""","=""4""",9,"=""""","=""44.47216""","=""""",
"=""1s2.2s.6g""","=""3G""","=""5""",11,"=""""","=""44.47219""","=""""",
"=""1s2.2s.6d""","=""1D""","=""2""",5,"=""""","=""44.477215""","=""""",
"=""1s2.2s.6h""","=""1H*""","=""5""",11,"=""""","=""44.48259""","=""""",
"=""1s2.2s.6h""","=""3H*""","=""4""",9,"=""""","=""44.48259""","=""""",
"=""1s2.2s.6h""","=""3H*""","=""5""",11,"=""""","=""44.48259""","=""""",
"=""1s2.2s.6h""","=""3H*""","=""6""",13,"=""""","=""44.48259""","=""""",
"=""1s2.2s.6f""","=""3F*""","=""2""",5,"=""""","=""44.491732""","=""""",
"=""1s2.2s.6f""","=""3F*""","=""3""",7,"=""""","=""44.491769""","=""""",
"=""1s2.2s.6f""","=""3F*""","=""4""",9,"=""""","=""44.491821""","=""""",
"=""1s2.2s.6f""","=""1F*""","=""3""",7,"=""""","=""44.525447""","=""""",
"=""1s2.2s.7s""","=""3S""","=""1""",3,"=""""","=""45.0823""","=""""",
"=""1s2.2s.7p""","=""1P*""","=""1""",3,"=""""","=""45.2413""","=""""",
"=""1s2.2s.7d""","=""3D""","=""1""",3,"=""""","=""45.3333""","=""""",
"=""1s2.2s.7d""","=""3D""","=""2""",5,"=""""","=""45.3333""","=""""",
"=""1s2.2s.7d""","=""3D""","=""3""",7,"=""""","=""45.3333""","=""""",
"=""1s2.2s.7g""","=""3G""","=""3""",7,"=""""","=""45.37802""","=""""",
"=""1s2.2s.7g""","=""3G""","=""4""",9,"=""""","=""45.37802""","=""""",
"=""1s2.2s.7g""","=""3G""","=""5""",11,"=""""","=""45.37802""","=""""",
"=""1s2.2s.7d""","=""1D""","=""2""",5,"=""""","=""45.3817""","=""""",
"=""1s2.2s.7f""","=""3F*""","=""2""",5,"=""""","=""45.38677""","=""""",
"=""1s2.2s.7f""","=""3F*""","=""3""",7,"=""""","=""45.38677""","=""""",
"=""1s2.2s.7f""","=""3F*""","=""4""",9,"=""""","=""45.38677""","=""""",
"=""1s2.2s.8p""","=""1P*""","=""1""",3,"=""""","=""45.8650""","=""""",
"=""1s2.2s.8d""","=""3D""","=""1""",3,"=""""","=""45.9360""","=""""",
"=""1s2.2s.8d""","=""3D""","=""2""",5,"=""""","=""45.9360""","=""""",
"=""1s2.2s.8d""","=""3D""","=""3""",7,"=""""","=""45.9360""","=""""",
"=""1s2.2s.9d""","=""3D""","=""1""",3,"=""""","=""46.3488""","=""""",
"=""1s2.2s.9d""","=""3D""","=""2""",5,"=""""","=""46.3488""","=""""",
"=""1s2.2s.9d""","=""3D""","=""3""",7,"=""""","=""46.3488""","=""""",
"=""1s2.2p.(2P*).4s""","=""3P*""","=""0""",1,"=""""","=""46.65254""","=""""",
"=""1s2.2p.(2P*).4s""","=""3P*""","=""1""",3,"=""""","=""46.65515""","=""""",
"=""1s2.2p.(2P*).4s""","=""3P*""","=""2""",5,"=""""","=""46.66810""","=""""",
"=""1s2.2p.(2P*).4p""","=""1P""","=""1""",3,"=""""","=""47.25105""","=""""",
"=""1s2.2p.(2P*).4p""","=""3D""","=""1""",3,"=""""","=""47.356""","=""""",
"=""1s2.2p.(2P*).4p""","=""3D""","=""2""",5,"=""""","=""47.3584""","=""""",
"=""1s2.2p.(2P*).4p""","=""3D""","=""3""",7,"=""""","=""47.363""","=""""",
"=""1s2.2p.(2P*).4p""","=""3P""","=""0""",1,"=""""","=""47.6527""","=""""",
"=""1s2.2p.(2P*).4p""","=""3P""","=""1""",3,"=""""","=""47.6552""","=""""",
"=""1s2.2p.(2P*).4p""","=""3P""","=""2""",5,"=""""","=""47.66020""","=""""",
"=""1s2.2p.(2P*).4p""","=""1D""","=""2""",5,"=""""","=""47.81303""","=""""",
"=""1s2.2p.(2P*).4d""","=""1D*""","=""2""",5,"=""""","=""47.83524""","=""""",
"=""1s2.2p.(2P*).4d""","=""3F*""","=""2""",5,"=""""","=""47.8363""","=""+x""",
"=""1s2.2p.(2P*).4d""","=""3F*""","=""3""",7,"=""""","=""47.8363""","=""+x""",
"=""1s2.2p.(2P*).4d""","=""3F*""","=""4""",9,"=""""","=""47.8363""","=""+x""",
"=""C IV (2s 2S<1/2>)""","=""Limit""","=""---""",,"=""""","=""47.88778""","=""""",
"=""1s2.2p.(2P*).4d""","=""3D*""","=""1""",3,"=""""","=""48.0683""","=""""",
"=""1s2.2p.(2P*).4d""","=""3D*""","=""2""",5,"=""""","=""48.0683""","=""""",
"=""1s2.2p.(2P*).4d""","=""3D*""","=""3""",7,"=""""","=""48.0683""","=""""",
"=""1s2.2p.(2P*).4f""","=""3G""","=""3""",7,"=""""","=""48.1214""","=""+y""",
"=""1s2.2p.(2P*).4f""","=""3G""","=""4""",9,"=""""","=""48.1214""","=""+y""",
"=""1s2.2p.(2P*).4f""","=""3G""","=""5""",11,"=""""","=""48.1214""","=""+y""",
"=""1s2.2p.(2P*).4f""","=""3F""","=""2""",5,"=""""","=""48.1272""","=""""",
"=""1s2.2p.(2P*).4f""","=""3F""","=""3""",7,"=""""","=""48.1287""","=""""",
"=""1s2.2p.(2P*).4f""","=""3F""","=""4""",9,"=""""","=""48.13245""","=""""",
"=""1s2.2p.(2P*).4d""","=""3P*""","=""0""",1,"=""""","=""48.1670""","=""""",
"=""1s2.2p.(2P*).4d""","=""3P*""","=""1""",3,"=""""","=""48.1670""","=""""",
"=""1s2.2p.(2P*).4d""","=""3P*""","=""2""",5,"=""""","=""48.1670""","=""""",
"=""1s2.2p.(2P*).4d""","=""1F*""","=""3""",7,"=""""","=""48.2017""","=""""",
"=""1s2.2p.(2P*).4f""","=""3D""","=""3""",7,"=""""","=""48.31271""","=""""",
"=""1s2.2p.(2P*).4f""","=""3D""","=""2""",5,"=""""","=""48.31931""","=""""",
"=""1s2.2p.(2P*).4f""","=""3D""","=""1""",3,"=""""","=""48.32108""","=""""",
"=""1s2.2p.(2P*).5p""","=""1P""","=""1""",3,"=""""","=""50.5150""","=""""",
"=""1s2.2p.(2P*).5p""","=""3D""","=""1""",3,"=""""","=""50.5640""","=""""",
"=""1s2.2p.(2P*).5p""","=""3D""","=""2""",5,"=""""","=""50.5640""","=""""",
"=""1s2.2p.(2P*).5p""","=""3D""","=""3""",7,"=""""","=""50.5640""","=""""",
"=""1s2.2p.(2P*).5p""","=""3P""","=""0""",1,"=""""","=""50.7002""","=""""",
"=""1s2.2p.(2P*).5p""","=""3P""","=""1""",3,"=""""","=""50.7002""","=""""",
"=""1s2.2p.(2P*).5p""","=""3P""","=""2""",5,"=""""","=""50.7002""","=""""",
"=""1s2.2p.(2P*).5p""","=""1D""","=""2""",5,"=""""","=""50.7723""","=""""",
"=""1s2.2p.(2P*).5d""","=""1D*""","=""2""",5,"=""""","=""50.7942""","=""""",
"=""1s2.2p.(2P*).5d""","=""3D*""","=""1""",3,"=""""","=""50.9061""","=""""",
"=""1s2.2p.(2P*).5d""","=""3D*""","=""2""",5,"=""""","=""50.9061""","=""""",
"=""1s2.2p.(2P*).5d""","=""3D*""","=""3""",7,"=""""","=""50.9061""","=""""",
"=""1s2.2p.(2P*).5f""","=""3G""","=""3""",7,"=""""","=""50.9351""","=""+x""",
"=""1s2.2p.(2P*).5f""","=""3G""","=""4""",9,"=""""","=""50.9351""","=""+x""",
"=""1s2.2p.(2P*).5f""","=""3G""","=""5""",11,"=""""","=""50.9351""","=""+x""",
"=""1s2.2p.(2P*).5f""","=""3F""","=""2""",5,"=""""","=""50.9405""","=""""",
"=""1s2.2p.(2P*).5f""","=""3F""","=""3""",7,"=""""","=""50.9405""","=""""",
"=""1s2.2p.(2P*).5f""","=""3F""","=""4""",9,"=""""","=""50.9405""","=""""",
"=""1s2.2p.(2P*).5d""","=""3P*""","=""0""",1,"=""""","=""50.9441""","=""""",
"=""1s2.2p.(2P*).5d""","=""3P*""","=""1""",3,"=""""","=""50.9441""","=""""",
"=""1s2.2p.(2P*).5d""","=""3P*""","=""2""",5,"=""""","=""50.9441""","=""""",
"=""1s2.2p.(2P*).5g""","=""3H*""","=""4""",9,"=""""","=""50.9649""","=""+x""",
"=""1s2.2p.(2P*).5g""","=""3H*""","=""5""",11,"=""""","=""50.9649""","=""+x""",
"=""1s2.2p.(2P*).5g""","=""3H*""","=""6""",13,"=""""","=""50.9649""","=""+x""",
"=""1s2.2p.(2P*).5g""","=""3G*""","=""3""",7,"=""""","=""50.9704""","=""""",
"=""1s2.2p.(2P*).5g""","=""3G*""","=""4""",9,"=""""","=""50.9704""","=""""",
"=""1s2.2p.(2P*).5g""","=""3G*""","=""5""",11,"=""""","=""50.97045""","=""""",
"=""1s2.2p.(2P*).5g""","=""3F*""","=""2""",5,"=""""","=""51.01119""","=""""",
"=""1s2.2p.(2P*).5g""","=""3F*""","=""3""",7,"=""""","=""51.01119""","=""""",
"=""1s2.2p.(2P*).5g""","=""3F*""","=""4""",9,"=""""","=""51.01120""","=""""",
"=""1s2.2p.(2P*).6p""","=""3D""","=""1""",3,"=""""","=""52.2509""","=""""",
"=""1s2.2p.(2P*).6p""","=""3D""","=""2""",5,"=""""","=""52.2509""","=""""",
"=""1s2.2p.(2P*).6p""","=""3D""","=""3""",7,"=""""","=""52.2509""","=""""",
"=""1s2.2p.(2P*).6p""","=""3P""","=""0""",1,"=""""","=""52.3237""","=""""",
"=""1s2.2p.(2P*).6p""","=""3P""","=""1""",3,"=""""","=""52.3237""","=""""",
"=""1s2.2p.(2P*).6p""","=""3P""","=""2""",5,"=""""","=""52.3237""","=""""",
"=""1s2.2p.(2P*).6d""","=""3D*""","=""1""",3,"=""""","=""52.4369""","=""""",
"=""1s2.2p.(2P*).6d""","=""3D*""","=""2""",5,"=""""","=""52.4369""","=""""",
"=""1s2.2p.(2P*).6d""","=""3D*""","=""3""",7,"=""""","=""52.4369""","=""""",
"=""1s2.2p.(2P*).6d""","=""3P*""","=""0""",1,"=""""","=""52.4588""","=""""",
"=""1s2.2p.(2P*).6d""","=""3P*""","=""1""",3,"=""""","=""52.4588""","=""""",
"=""1s2.2p.(2P*).6d""","=""3P*""","=""2""",5,"=""""","=""52.4588""","=""""",
"=""1s2.2p.(2P*).6g""","=""3G*""","=""3""",7,"=""""","=""52.46994""","=""""",
"=""1s2.2p.(2P*).6g""","=""3G*""","=""4""",9,"=""""","=""52.47217""","=""""",
"=""1s2.2p.(2P*).6g""","=""3G*""","=""5""",11,"=""""","=""52.47672""","=""""",
"=""1s2.2p.(2P*).7p""","=""3D""","=""1""",3,"=""""","=""53.2384""","=""""",
"=""1s2.2p.(2P*).7p""","=""3D""","=""2""",5,"=""""","=""53.2384""","=""""",
"=""1s2.2p.(2P*).7p""","=""3D""","=""3""",7,"=""""","=""53.2384""","=""""",
"=""1s2.2p.(2P*).7p""","=""3P""","=""0""",1,"=""""","=""53.2839""","=""""",
"=""1s2.2p.(2P*).7p""","=""3P""","=""1""",3,"=""""","=""53.2839""","=""""",
"=""1s2.2p.(2P*).7p""","=""3P""","=""2""",5,"=""""","=""53.2839""","=""""",
