Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""1s2.7h""","=""2H*""","=""9/2""",10,"=""[""","=""60.051231""","=""]""",
"=""1s2.7h""","=""2H*""","=""11/2""",12,"=""[""","=""60.051231""","=""]""",
"=""1s2.7i""","=""2I""","=""11/2""",12,"=""[""","=""60.051246""","=""]""",
"=""1s2.8s""","=""2S""","=""1/2""",2,"=""[""","=""60.95693""","=""]""",
"=""1s2.8p""","=""2P*""","=""1/2""",2,"=""[""","=""61.05945""","=""]""",
"=""1s2.8p""","=""2P*""","=""3/2""",4,"=""[""","=""61.05965""","=""]""",
"=""1s2.8d""","=""2D""","=""5/2""",6,"=""[""","=""61.09055""","=""]""",
"=""1s2.8d""","=""2D""","=""3/2""",4,"=""[""","=""61.09055""","=""]""",
"=""1s2.8f""","=""2F*""","=""7/2""",8,"=""[""","=""61.09225""","=""]""",
"=""1s2.8f""","=""2F*""","=""5/2""",6,"=""[""","=""61.09225""","=""]""",
"=""1s2.8g""","=""2G""","=""9/2""",10,"=""[""","=""61.092407""","=""]""",
"=""1s2.8g""","=""2G""","=""7/2""",8,"=""[""","=""61.092407""","=""]""",
"=""1s2.8h""","=""2H*""","=""11/2""",12,"=""[""","=""61.092443""","=""]""",
"=""1s2.8h""","=""2H*""","=""9/2""",10,"=""[""","=""61.092443""","=""]""",
"=""1s2.8i""","=""2I""","=""13/2""",14,"=""[""","=""61.092453""","=""]""",
"=""1s2.8i""","=""2I""","=""11/2""",12,"=""[""","=""61.092453""","=""]""",
"=""1s2.9s""","=""2S""","=""1/2""",2,"=""[""","=""61.71149""","=""]""",
"=""1s2.9p""","=""2P*""","=""1/2""",2,"=""[""","=""61.78314""","=""]""",
"=""1s2.9p""","=""2P*""","=""3/2""",4,"=""[""","=""61.78327""","=""]""",
"=""1s2.9d""","=""2D""","=""5/2""",6,"=""[""","=""61.80496""","=""]""",
"=""1s2.9d""","=""2D""","=""3/2""",4,"=""[""","=""61.80496""","=""]""",
"=""1s2.9f""","=""2F*""","=""7/2""",8,"=""[""","=""61.80616""","=""]""",
"=""1s2.9f""","=""2F*""","=""5/2""",6,"=""[""","=""61.80616""","=""]""",
"=""1s2.9g""","=""2G""","=""9/2""",10,"=""[""","=""61.806268""","=""]""",
"=""1s2.9g""","=""2G""","=""7/2""",8,"=""[""","=""61.806268""","=""]""",
"=""1s2.9h""","=""2H*""","=""9/2""",10,"=""[""","=""61.806293""","=""]""",
"=""1s2.9i""","=""2I""","=""11/2""",12,"=""[""","=""61.806301""","=""]""",
"=""1s2.9i""","=""2I""","=""13/2""",14,"=""[""","=""61.806301""","=""]""",
"=""1s2.10p""","=""2P*""","=""1/2""",2,"=""[""","=""62.2911""","=""]""",
"=""1s2.10p""","=""2P*""","=""3/2""",4,"=""[""","=""62.2911""","=""]""",
"=""1s2.10d""","=""2D""","=""3/2""",4,"=""[""","=""62.3142""","=""]""",
"=""1s2.10d""","=""2D""","=""5/2""",6,"=""[""","=""62.3142""","=""]""",
"=""1s2.11p""","=""2P*""","=""1/2""",2,"=""[""","=""62.6753""","=""]""",
"=""1s2.11p""","=""2P*""","=""3/2""",4,"=""[""","=""62.6753""","=""]""",
"=""1s2.11d""","=""2D""","=""3/2""",4,"=""[""","=""62.6983""","=""]""",
"=""1s2.11d""","=""2D""","=""5/2""",6,"=""[""","=""62.6983""","=""]""",
"=""1s2.12p""","=""2P*""","=""3/2""",4,"=""[""","=""62.9489""","=""]""",
"=""1s2.12p""","=""2P*""","=""1/2""",2,"=""[""","=""62.9489""","=""]""",
"=""1s2.12d""","=""2D""","=""3/2""",4,"=""[""","=""62.9862""","=""]""",
"=""1s2.12d""","=""2D""","=""5/2""",6,"=""[""","=""62.9862""","=""]""",
"=""1s2.13p""","=""2P*""","=""1/2""",2,"=""[""","=""63.1702""","=""]""",
"=""1s2.13p""","=""2P*""","=""3/2""",4,"=""[""","=""63.1702""","=""]""",
"=""1s2.13d""","=""2D""","=""5/2""",6,"=""[""","=""63.2097""","=""]""",
"=""1s2.13d""","=""2D""","=""3/2""",4,"=""[""","=""63.2097""","=""]""",
"=""1s2.14d""","=""2D""","=""3/2""",4,"=""[""","=""63.3874""","=""]""",
"=""1s2.14d""","=""2D""","=""5/2""",6,"=""[""","=""63.3874""","=""]""",
"=""C V (1s2 1S<0>)""","=""Limit""","=""---""",,"=""""","=""64.49352""","=""""",
