Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""4s.4p.(3P*).5s""","=""4P*""","=""3/2""",4,"=""""","=""15.29980""","=""""",
"=""4s2.10f""","=""2F*""","=""5/2""",6,"=""""","=""15.38183""","=""""",
"=""4s2.10f""","=""2F*""","=""7/2""",8,"=""""","=""15.38183""","=""""",
"=""4s2.10g""","=""2G""","=""7/2""",8,"=""""","=""15.388469""","=""""",
"=""4s2.10g""","=""2G""","=""9/2""",10,"=""""","=""15.388469""","=""""",
"=""4s.4p.(3P*).5s""","=""4P*""","=""5/2""",6,"=""""","=""15.46485""","=""""",
"=""4s2.11f""","=""2F*""","=""5/2""",6,"=""""","=""15.47834""","=""""",
"=""4s2.11f""","=""2F*""","=""7/2""",8,"=""""","=""15.47834""","=""""",
"=""4s2.11g""","=""2G""","=""7/2""",8,"=""""","=""15.483384""","=""""",
"=""4s2.11g""","=""2G""","=""9/2""",10,"=""""","=""15.483384""","=""""",
"=""4s.4p.(3P*).4d""","=""2D*""","=""3/2""",4,"=""""","=""15.73642""","=""""",
"=""4s.4p.(3P*).5s""","=""2P*""","=""1/2""",2,"=""""","=""15.75614""","=""""",
"=""4s.4p.(3P*).4d""","=""2D*""","=""5/2""",6,"=""""","=""15.77964""","=""""",
"=""4s.4p.(3P*).5s""","=""2P*""","=""3/2""",4,"=""""","=""15.85960""","=""""",
"=""Ge III (4s2 1S<0>)""","=""Limit""","=""---""",,"=""""","=""15.934610""","=""""",
"=""4s.4p.(3P*).4d""","=""4F*""","=""3/2""",4,"=""""","=""16.16913""","=""""",
"=""4s.4p.(3P*).4d""","=""4F*""","=""5/2""",6,"=""""","=""16.21437""","=""""",
"=""4s.4p.(3P*).4d""","=""4F*""","=""7/2""",8,"=""""","=""16.28519""","=""""",
"=""4s.4p.(3P*).4d""","=""4F*""","=""9/2""",10,"=""""","=""16.385""","=""""",
"=""4s.4p.(3P*).4d""","=""4D*""","=""1/2""",2,"=""""","=""16.88707""","=""""",
"=""4s.4p.(3P*).4d""","=""4D*""","=""3/2""",4,"=""""","=""16.89107""","=""""",
"=""4s.4p.(3P*).4d""","=""4D*""","=""5/2""",6,"=""""","=""16.90538""","=""""",
"=""4s.4p.(3P*).4d""","=""4D*""","=""7/2""",8,"=""""","=""16.99386""","=""""",
"=""4s.4p.(3P*).4d""","=""4P*""","=""5/2""",6,"=""""","=""17.13307""","=""""",
"=""4s.4p.(3P*).4d""","=""4P*""","=""3/2""",4,"=""""","=""17.18012""","=""""",
"=""4s.4p.(3P*).5p""","=""4D""","=""1/2""",2,"=""""","=""17.19915""","=""?""",
"=""4s.4p.(3P*).4d""","=""4P*""","=""1/2""",2,"=""""","=""17.20427""","=""""",
"=""4s.4p.(3P*).5p""","=""4D""","=""3/2""",4,"=""""","=""17.255""","=""?""",
"=""4p3""","=""4S*""","=""3/2""",4,"=""""","=""17.328""","=""""",
"=""4s.4p.(3P*).5p""","=""4D""","=""5/2""",6,"=""""","=""17.3470""","=""?""",
"=""4s.4p.(3P*).5p""","=""2P""","=""1/2""",2,"=""""","=""17.3598""","=""?""",
"=""4s.4p.(3P*).4d""","=""2P*""","=""1/2""",2,"=""""","=""17.4113""","=""?""",
"=""4s.4p.(3P*).5p""","=""2P""","=""3/2""",4,"=""""","=""17.4510""","=""?""",
"=""4s.4p.(3P*).4d""","=""2P*""","=""3/2""",4,"=""""","=""17.4797""","=""""",
"=""4s.4p.(3P*).5p""","=""4D""","=""7/2""",8,"=""""","=""17.504052""","=""""",
"=""4s.4p.(3P*).4d""","=""2F*""","=""5/2""",6,"=""""","=""17.51639""","=""""",
"=""4s.4p.(3P*).5p""","=""4P""","=""1/2""",2,"=""""","=""17.5378""","=""""",
"=""4s.4p.(3P*).5p""","=""4P""","=""3/2""",4,"=""""","=""17.5793""","=""""",
"=""4s.4p.(3P*).5p""","=""4P""","=""5/2""",6,"=""""","=""17.66079""","=""""",
"=""4s.4p.(3P*).4d""","=""2F*""","=""7/2""",8,"=""""","=""17.69268""","=""""",
"=""4p3""","=""2D*""","=""3/2""",4,"=""""","=""18.50318""","=""""",
"=""4p3""","=""2D*""","=""5/2""",6,"=""""","=""18.52238""","=""""",
"=""4p3""","=""2P*""","=""3/2""",4,"=""""","=""19.34315""","=""?""",
"=""4p3""","=""2P*""","=""1/2""",2,"=""""","=""19.35192""","=""?""",
"=""4s.4p.(3P*).6s""","=""4P*""","=""1/2""",2,"=""""","=""19.36427""","=""""",
"=""4s.4p.(3P*).6s""","=""4P*""","=""3/2""",4,"=""""","=""19.4583""","=""?""",
"=""4s.4p.(3P*).6s""","=""4P*""","=""5/2""",6,"=""""","=""19.63332""","=""""",
"=""4s.4p.(3P*).5d""","=""2D*""","=""3/2""",4,"=""""","=""19.91329""","=""""",
"=""4s.4p.(3P*).5d""","=""2D*""","=""5/2""",6,"=""""","=""19.95503""","=""""",
"=""4s.4p.(3P*).4f""","=""2F""","=""5/2""",6,"=""""","=""20.0678""","=""""",
"=""4s.4p.(3P*).4f""","=""4F""","=""7/2""",8,"=""""","=""20.1256""","=""?""",
"=""4s.4p.(3P*).4f""","=""4F""","=""9/2""",10,"=""""","=""20.1417""","=""?""",
"=""4s.4p.(3P*).4f""","=""4G""","=""5/2""",6,"=""""","=""20.237""","=""?""",
"=""4s.4p.(3P*).4f""","=""4G""","=""7/2""",8,"=""""","=""20.2805""","=""?""",
"=""4s.4p.(3P*).4f""","=""4G""","=""9/2""",10,"=""""","=""20.3350""","=""?""",
"=""4s.4p.(3P*).4f""","=""2G""","=""7/2""",8,"=""""","=""20.3529""","=""""",
"=""4s.4p.(3P*).4f""","=""4D""","=""7/2""",8,"=""""","=""20.3654""","=""""",
"=""4s.4p.(3P*).4f""","=""4G""","=""11/2""",12,"=""""","=""20.3997""","=""""",
"=""4s.4p.(3P*).4f""","=""4D""","=""5/2""",6,"=""""","=""20.4085""","=""?""",
"=""4s.4p.(3P*).4f""","=""2G""","=""9/2""",10,"=""""","=""20.4245""","=""""",
"=""4s.4p.(3P*).4f""","=""4D""","=""3/2""",4,"=""""","=""20.4286""","=""?""",
"=""4s.4p.(3P*).4f""","=""4D""","=""1/2""",2,"=""""","=""20.440""","=""?""",
"=""Ge III (4s.4p 3P*<0>)""","=""Limit""","=""---""",,"=""""","=""23.588""","=""""",
