Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3p6.3d7.(4F).4p""","=""5G*""","=""5""",11,"=""""","=""63.8055""","=""""",
"=""3p6.3d7.(4F).4p""","=""5G*""","=""4""",9,"=""""","=""63.9984""","=""""",
"=""3p6.3d7.(4F).4p""","=""5G*""","=""2""",5,"=""""","=""64.0102""","=""""",
"=""3p6.3d7.(4F).4p""","=""5G*""","=""3""",7,"=""""","=""64.1151""","=""""",
"=""3p6.3d7.4p""","=""*""","=""2""",5,"=""""","=""64.1650""","=""""",
"=""3p6.3d7.(4F).4p""","=""5D*""","=""1""",3,"=""""","=""64.2092""","=""""",
"=""3p6.3d7.(4F).4p""","=""5D*""","=""0""",1,"=""""","=""64.2605""","=""?""",
"=""3p6.3d7.(4F).4p""","=""3G*""","=""5""",11,"=""""","=""64.5012""","=""""",
"=""3p6.3d7.(4F).4p""","=""3F*""","=""4""",9,"=""""","=""64.5483""","=""""",
"=""3p6.3d7.(4F).4p""","=""3F*""","=""3""",7,"=""""","=""64.8864""","=""""",
"=""3p6.3d7.(4F).4p""","=""3G*""","=""4""",9,"=""""","=""64.975""","=""""",
"=""3p6.3d7.(4F).4p""","=""3D*""","=""3""",7,"=""""","=""65.1070""","=""?""",
"=""3p6.3d7.(4P).4p""","=""5S*""","=""2""",5,"=""""","=""65.12""","=""""",
"=""3p6.3d7.(4F).4p""","=""3F*""","=""2""",5,"=""""","=""65.1892""","=""""",
"=""3p6.3d7.(4F).4p""","=""3G*""","=""3""",7,"=""""","=""65.3020""","=""""",
"=""3p6.3d7.(4F).4p""","=""3D*""","=""2""",5,"=""""","=""65.3616""","=""""",
"=""3p6.3d7.(4F).4p""","=""3D*""","=""1""",3,"=""""","=""65.5446""","=""""",
"=""3p6.3d7.4p""","=""*""","=""1""",3,"=""""","=""66.69""","=""""",
"=""3p6.3d7.(4P).4p""","=""5D*""","=""2""",5,"=""""","=""66.9124""","=""""",
"=""3p6.3d7.(2G).4p""","=""3H*""","=""5""",11,"=""""","=""66.973""","=""""",
"=""3p6.3d7.(2G).4p""","=""3F*""","=""4""",9,"=""""","=""66.9784""","=""""",
"=""3p6.3d7.(4P).4p""","=""5D*""","=""3""",7,"=""""","=""66.9906""","=""""",
"=""3p6.3d7.4p""","=""*""","=""0""",1,"=""""","=""67.0204""","=""?""",
"=""3p6.3d7.(4P).4p""","=""5D*""","=""1""",3,"=""""","=""67.1425""","=""""",
"=""3p6.3d7.(2G).4p""","=""3H*""","=""4""",9,"=""""","=""67.2461""","=""""",
"=""3p6.3d7.(4P).4p""","=""5D*""","=""4""",9,"=""""","=""67.3063""","=""""",
"=""3p6.3d7.(2P).4p""","=""3P*""","=""0""",1,"=""""","=""67.377""","=""?""",
"=""3p6.3d7.(2P).4p""","=""3P*""","=""2""",5,"=""""","=""67.4366""","=""""",
"=""3p6.3d7.(2G).4p""","=""3H*""","=""6""",13,"=""""","=""67.4783""","=""""",
"=""3p6.3d7.(2G).4p""","=""3F*""","=""3""",7,"=""""","=""67.530""","=""""",
"=""3p6.3d7.4p""","=""*""","=""1""",3,"=""""","=""67.5653""","=""""",
"=""3p6.3d7.4p""","=""*""","=""2""",5,"=""""","=""67.6448""","=""""",
"=""3p6.3d7.4p""","=""*""","=""4""",9,"=""""","=""67.7174""","=""""",
"=""3p6.3d7.(4P).4p""","=""5P*""","=""3""",7,"=""""","=""67.7742""","=""""",
"=""3p6.3d7.(2G).4p""","=""3G*""","=""5""",11,"=""""","=""67.8621""","=""""",
"=""3p6.3d7.(4P).4p""","=""5P*""","=""2""",5,"=""""","=""67.9096""","=""""",
"=""3p6.3d7.4p""","=""*""","=""1""",3,"=""""","=""67.9675""","=""""",
"=""3p6.3d7.(2H).4p""","=""3G*""","=""5""",11,"=""""","=""67.9712""","=""""",
"=""3p6.3d7.(4P).4p""","=""3D*""","=""3""",7,"=""""","=""68.0435""","=""""",
"=""3p6.3d7.4p""","=""*""","=""1""",3,"=""""","=""68.0823""","=""""",
"=""3p6.3d7.(2G).4p""","=""3F*""","=""2""",5,"=""""","=""68.0843""","=""""",
"=""3p6.3d7.(2G).4p""","=""3G*""","=""4""",9,"=""""","=""68.1201""","=""""",
"=""3p6.3d7.(2P).4p""","=""1S*""","=""0""",1,"=""""","=""68.1297""","=""?""",
"=""3p6.3d7.(2H).4p""","=""3I*""","=""6""",13,"=""""","=""68.1407""","=""""",
"=""3p6.3d7.(2G).4p""","=""1H*""","=""5""",11,"=""""","=""68.1510""","=""""",
"=""3p6.3d7.(2G).4p""","=""3G*""","=""3""",7,"=""""","=""68.1593""","=""""",
"=""3p6.3d7.4p""","=""*""","=""2""",5,"=""""","=""68.3386""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3D*""","=""3""",7,"=""""","=""68.4183""","=""""",
"=""3p6.3d7.(2H).4p""","=""3G*""","=""4""",9,"=""""","=""68.4255""","=""""",
"=""3p6.3d7.(2H).4p""","=""3I*""","=""5""",11,"=""""","=""68.4611""","=""""",
"=""3p6.3d7.4p""","=""*""","=""1""",3,"=""""","=""68.5006""","=""""",
"=""3p6.3d7.4p""","=""*""","=""3""",7,"=""""","=""68.5413""","=""""",
"=""3p6.3d7.4p""","=""*""","=""2""",5,"=""""","=""68.567""","=""""",
"=""3p6.3d7.(2H).4p""","=""3I*""","=""7""",15,"=""""","=""68.5862""","=""""",
"=""3p6.3d7.4p""","=""*""","=""2""",5,"=""""","=""68.654""","=""""",
"=""3p6.3d7.4p""","=""*""","=""1""",3,"=""""","=""68.6551""","=""""",
"=""3p6.3d7.(2H).4p""","=""3G*""","=""3""",7,"=""""","=""68.8096""","=""""",
"=""3p6.3d7.(4P).4p""","=""3P*""","=""1""",3,"=""""","=""68.8205""","=""""",
"=""3p6.3d7.(2P).4p""","=""3D*""","=""2""",5,"=""""","=""68.8793""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3F*""","=""4""",9,"=""""","=""69.1301""","=""""",
"=""3p6.3d7.(2H).4p""","=""1I*""","=""6""",13,"=""""","=""69.1681""","=""""",
"=""3p6.3d7.(4P).4p""","=""3P*""","=""0""",1,"=""""","=""69.2064""","=""""",
"=""3p6.3d7.4p""","=""*""","=""3""",7,"=""""","=""69.2796""","=""""",
"=""3p6.3d7.4p""","=""*""","=""2""",5,"=""""","=""69.4117""","=""""",
"=""3p6.3d7.(2P).4p""","=""3S*""","=""1""",3,"=""""","=""69.4253""","=""""",
"=""3p6.3d7.4p""","=""*""","=""2""",5,"=""""","=""69.4914""","=""""",
"=""3p6.3d7.4p""","=""*""","=""1""",3,"=""""","=""69.5420""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""6""",13,"=""""","=""69.5897""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""5""",11,"=""""","=""69.7084""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""4""",9,"=""""","=""69.8774""","=""""",
"=""3p6.3d7.4p""","=""*""","=""2""",5,"=""""","=""69.9824""","=""""",
"=""3p6.3d7.(2H).4p""","=""1G*""","=""4""",9,"=""""","=""69.9986""","=""""",
"=""3p6.3d7.(2D2).4p""","=""1F*""","=""3""",7,"=""""","=""70.2077""","=""""",
"=""3p6.3d7.(2D2).4p""","=""1P*""","=""1""",3,"=""""","=""70.3475""","=""""",
"=""3p6.3d7.4p""","=""*""","=""1""",3,"=""""","=""70.4943""","=""""",
"=""3p6.3d7.(2D2).4p""","=""3P*""","=""0""",1,"=""""","=""70.5299""","=""""",
"=""3p6.3d7.(2H).4p""","=""1H*""","=""5""",11,"=""""","=""70.7012""","=""""",
"=""3p6.3d7.(2F).4p""","=""1D*""","=""2""",5,"=""""","=""71.5416""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""3""",7,"=""""","=""71.7492""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""4""",9,"=""""","=""71.8547""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""3""",7,"=""""","=""72.0054""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""2""",5,"=""""","=""72.2260""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""3""",7,"=""""","=""72.2799""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""2""",5,"=""""","=""72.3630""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""1""",3,"=""""","=""72.3805""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""4""",9,"=""""","=""72.4220""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""5""",11,"=""""","=""72.4491""","=""""",
"=""3p6.3d7.(2F).4p""","=""1G*""","=""4""",9,"=""""","=""72.4950""","=""""",
"=""3p6.3d7.(2F).4p""","=""1F*""","=""3""",7,"=""""","=""73.4754""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3P*""","=""2""",5,"=""""","=""75.6177""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3P*""","=""1""",3,"=""""","=""75.7359""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3P*""","=""0""",1,"=""""","=""75.8889""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3F*""","=""2""",5,"=""""","=""75.9628""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3F*""","=""3""",7,"=""""","=""76.2384""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3F*""","=""4""",9,"=""""","=""76.6845""","=""""",
"=""3p6.3d7.(2D1).4p""","=""1P*""","=""1""",3,"=""""","=""76.9393""","=""""",
"=""3p6.3d7.(2D1).4p""","=""1F*""","=""3""",7,"=""""","=""77.0465""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3D*""","=""1""",3,"=""""","=""77.5938""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3D*""","=""2""",5,"=""""","=""77.6756""","=""""",
"=""3p6.3d7.(2D1).4p""","=""3D*""","=""3""",7,"=""""","=""77.9902""","=""""",
"=""3p5.3d9""","=""3F*""","=""4""",9,"=""""","=""90.3141""","=""""",
"=""3p5.3d9""","=""1D*""","=""2""",5,"=""""","=""90.9413""","=""""",
"=""3p5.3d9""","=""3F*""","=""3""",7,"=""""","=""92.0542""","=""""",
"=""3p5.3d9""","=""3F*""","=""2""",5,"=""""","=""94.1257""","=""""",
"=""3p5.3d9""","=""3P*""","=""1""",3,"=""""","=""95.3466""","=""""",
"=""3p5.3d9""","=""3P*""","=""0""",1,"=""""","=""95.4497""","=""?""",
"=""3p5.3d9""","=""3D*""","=""3""",7,"=""""","=""95.8040""","=""""",
"=""3p5.3d9""","=""*""","=""2""",5,"=""""","=""96.1380""","=""""",
"=""3p5.3d9""","=""3D*""","=""1""",3,"=""""","=""97.262""","=""""",
"=""3p5.3d9""","=""3P*""","=""2""",5,"=""""","=""98.498""","=""""",
"=""3p5.3d9""","=""1F*""","=""3""",7,"=""""","=""104.8345""","=""""",
"=""3p5.3d9""","=""1P*""","=""1""",3,"=""""","=""105.1815""","=""?""",
"=""Ge VIII (3d7 4F<9/2>)""","=""Limit""","=""---""",,"=""(""","=""144.9""","="")""",
