Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d5.4s2""","=""a 2I""","=""11/2""",12,"=""""","=""4.605847""","=""""",
"=""3d5.4s2""","=""a 2I""","=""13/2""",14,"=""""","=""4.607780""","=""""",
"=""3d6.(3G).4s""","=""b 4G""","=""11/2""",12,"=""""","=""4.639518""","=""""",
"=""3d6.(3P2).4s""","=""a 2P""","=""3/2""",4,"=""""","=""4.660074""","=""""",
"=""3d6.(3G).4s""","=""b 4G""","=""9/2""",10,"=""""","=""4.665602""","=""""",
"=""3d6.(3G).4s""","=""b 4G""","=""7/2""",8,"=""""","=""4.678819""","=""""",
"=""3d6.(3G).4s""","=""b 4G""","=""5/2""",6,"=""""","=""4.685354""","=""""",
"=""3d6.(3H).4s""","=""a 2H""","=""11/2""",12,"=""""","=""4.712478""","=""""",
"=""3d6.(3H).4s""","=""a 2H""","=""9/2""",10,"=""""","=""4.726300""","=""""",
"=""3d6.(3P2).4s""","=""a 2P""","=""1/2""",2,"=""""","=""4.755015""","=""""",
"=""3d6.(3F2).4s""","=""a 2F""","=""7/2""",8,"=""""","=""4.794419""","=""""",
"=""3d6.(3F2).4s""","=""a 2F""","=""5/2""",6,"=""""","=""4.827317""","=""""",
"=""3d5.4s.(7S).5s""","=""e 8S""","=""7/2""",8,"=""""","=""4.888859""","=""""",
"=""3d6.(3G).4s""","=""a 2G""","=""9/2""",10,"=""""","=""5.087255""","=""""",
"=""3d6.(3G).4s""","=""a 2G""","=""7/2""",8,"=""""","=""5.111906""","=""""",
"=""3d5.4s.(7S).5s""","=""e 6S""","=""5/2""",6,"=""""","=""5.133433""","=""""",
"=""3d6.(5D).4p""","=""z 6D*""","=""9/2""",10,"=""""","=""5.181235""","=""""",
"=""3d6.(5D).4p""","=""z 6D*""","=""7/2""",8,"=""""","=""5.198985""","=""""",
"=""3d6.(5D).4p""","=""z 6D*""","=""5/2""",6,"=""""","=""5.213998""","=""""",
"=""3d6.(5D).4p""","=""z 6D*""","=""3/2""",4,"=""""","=""5.225137""","=""""",
"=""3d6.(5D).4p""","=""z 6D*""","=""1/2""",2,"=""""","=""5.231955""","=""""",
"=""3d6.(1I).4s""","=""b 2I""","=""13/2""",14,"=""""","=""5.337929""","=""""",
"=""3d6.(1I).4s""","=""b 2I""","=""11/2""",12,"=""""","=""5.348588""","=""""",
"=""3d6.(5D).4p""","=""z 6F*""","=""11/2""",12,"=""""","=""5.370280""","=""""",
"=""3d6.(5D).4p""","=""z 6F*""","=""9/2""",10,"=""""","=""5.384458""","=""""",
"=""3d6.(5D).4p""","=""z 6F*""","=""7/2""",8,"=""""","=""5.396298""","=""""",
"=""3d6.(5D).4p""","=""z 6F*""","=""5/2""",6,"=""""","=""5.405153""","=""""",
"=""3d6.(5D).4p""","=""z 6F*""","=""3/2""",4,"=""""","=""5.411222""","=""""",
"=""3d6.(5D).4p""","=""z 6F*""","=""1/2""",2,"=""""","=""5.414720""","=""""",
"=""3d6.(5D).4p""","=""z 4F*""","=""9/2""",10,"=""""","=""5.491106""","=""""",
"=""3d6.(5D).4p""","=""z 4F*""","=""7/2""",8,"=""""","=""5.520204""","=""""",
"=""3d6.(5D).4p""","=""z 4F*""","=""5/2""",6,"=""""","=""5.541634""","=""""",
"=""3d6.(5D).4p""","=""z 4F*""","=""3/2""",4,"=""""","=""5.556318""","=""""",
"=""3d6.(5D).4p""","=""x 6P*""","=""7/2""",8,"=""""","=""5.578535""","=""""",
"=""3d6.(5D).4p""","=""x 6P*""","=""5/2""",6,"=""""","=""5.598644""","=""""",
"=""3d6.(5D).4p""","=""x 6P*""","=""3/2""",4,"=""""","=""5.611422""","=""""",
"=""3d6.(5D).4p""","=""z 4D*""","=""7/2""",8,"=""""","=""5.672806""","=""""",
"=""3d6.(5D).4p""","=""z 4D*""","=""5/2""",6,"=""""","=""5.695949""","=""""",
"=""3d5.4s.(7S).5p""","=""y 8P*""","=""5/2""",6,"=""""","=""5.700972""","=""""",
"=""3d5.4s.(7S).5p""","=""y 8P*""","=""7/2""",8,"=""""","=""5.703369""","=""""",
"=""3d5.4s.(7S).5p""","=""y 8P*""","=""9/2""",10,"=""""","=""5.706590""","=""""",
"=""3d6.(5D).4p""","=""z 4D*""","=""3/2""",4,"=""""","=""5.713674""","=""""",
"=""3d6.(5D).4p""","=""z 4D*""","=""1/2""",2,"=""""","=""5.724342""","=""""",
"=""3d5.4s.(7S).4d""","=""e 8D""","=""3/2""",4,"=""""","=""5.790817""","=""""",
"=""3d5.4s.(7S).4d""","=""e 8D""","=""5/2""",6,"=""""","=""5.790934""","=""""",
"=""3d5.4s.(7S).4d""","=""e 8D""","=""7/2""",8,"=""""","=""5.791095""","=""""",
"=""3d5.4s.(7S).4d""","=""e 8D""","=""9/2""",10,"=""""","=""5.791321""","=""""",
"=""3d5.4s.(7S).4d""","=""e 8D""","=""11/2""",12,"=""""","=""5.791622""","=""""",
"=""3d6.(5D).4p""","=""y 4P*""","=""5/2""",6,"=""""","=""5.814999""","=""""",
"=""3d6.(5D).4p""","=""y 4P*""","=""3/2""",4,"=""""","=""5.846414""","=""""",
"=""3d5.4s.(7S).4d""","=""e 6D""","=""9/2""",10,"=""""","=""5.852957""","=""""",
"=""3d5.4s.(7S).4d""","=""e 6D""","=""7/2""",8,"=""""","=""5.853549""","=""""",
"=""3d5.4s.(7S).4d""","=""e 6D""","=""5/2""",6,"=""""","=""5.853990""","=""""",
"=""3d5.4s.(7S).4d""","=""e 6D""","=""3/2""",4,"=""""","=""5.854304""","=""""",
"=""3d5.4s.(7S).4d""","=""e 6D""","=""1/2""",2,"=""""","=""5.854489""","=""""",
"=""3d6.(5D).4p""","=""y 4P*""","=""1/2""",2,"=""""","=""5.864365""","=""""",
"=""3d5.4s.(7S).5p""","=""w 6P*""","=""7/2""",8,"=""""","=""5.875316""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 6D*""","=""1/2""",2,"=""""","=""5.883318""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 6D*""","=""3/2""",4,"=""""","=""5.885116""","=""""",
"=""3d5.4s.(7S).5p""","=""w 6P*""","=""5/2""",6,"=""""","=""5.909027""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 6D*""","=""5/2""",6,"=""""","=""5.920740""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 6D*""","=""7/2""",8,"=""""","=""5.923286""","=""""",
"=""3d5.4s.(7S).5p""","=""w 6P*""","=""3/2""",4,"=""""","=""5.924266""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 6D*""","=""9/2""",10,"=""""","=""5.939314""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""","=""11/2""",12,"=""""","=""5.953899""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""","=""9/2""",10,"=""""","=""5.972072""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""","=""7/2""",8,"=""""","=""5.979261""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""","=""5/2""",6,"=""""","=""5.984830""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""","=""3/2""",4,"=""""","=""5.988558""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""","=""1/2""",2,"=""""","=""5.990683""","=""""",
"=""3d5.4s.(5S).5s""","=""f 6S""","=""5/2""",6,"=""""","=""6.126723""","=""""",
"=""3d5.4s.(5S).5s""","=""e 4S""","=""3/2""",4,"=""""","=""6.148564""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""v 6P*""","=""7/2""",8,"=""""","=""6.185325""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""v 6P*""","=""5/2""",6,"=""""","=""6.200760""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""z 4H*""","=""7/2""",8,"=""""","=""6.207326""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""z 4H*""","=""9/2""",10,"=""""","=""6.208210""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""z 4H*""","=""11/2""",12,"=""""","=""6.209291""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""z 4H*""","=""13/2""",14,"=""""","=""6.210939""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""v 6P*""","=""3/2""",4,"=""""","=""6.211488""","=""""",
"=""3d5.4s.(7S).6s""","=""f 8S""","=""7/2""",8,"=""""","=""6.218754""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 4F*""","=""9/2""",10,"=""""","=""6.241526""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 4F*""","=""7/2""",8,"=""""","=""6.243755""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 4F*""","=""5/2""",6,"=""""","=""6.245485""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""y 4F*""","=""3/2""",4,"=""""","=""6.246729""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6F*""","=""1/2""",2,"=""""","=""6.300708""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6F*""","=""3/2""",4,"=""""","=""6.30627""","=""""",
"=""3d5.4s.(7S).6s""","=""g 6S""","=""5/2""",6,"=""""","=""6.311376""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6F*""","=""5/2""",6,"=""""","=""6.314675""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6F*""","=""7/2""",8,"=""""","=""6.325046""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6F*""","=""9/2""",10,"=""""","=""6.335653""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6F*""","=""11/2""",12,"=""""","=""6.344170""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""x 4P*""","=""5/2""",6,"=""""","=""6.361048""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""x 4P*""","=""3/2""",4,"=""""","=""6.378435""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""z 4G*""","=""5/2""",6,"=""""","=""6.387124""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""z 4G*""","=""7/2""",8,"=""""","=""6.388981""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""z 4G*""","=""9/2""",10,"=""""","=""6.390923""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""x 4P*""","=""1/2""",2,"=""""","=""6.391730""","=""""",
"=""3d5.(4G).4s.4p.(3P*)""","=""z 4G*""","=""11/2""",12,"=""""","=""6.392741""","=""""",
"=""3p6.3d7""","=""e 4P""","=""5/2""",6,"=""""","=""6.402317""","=""""",
"=""3p6.3d7""","=""e 4P""","=""3/2""",4,"=""""","=""6.412242""","=""""",
"=""3p6.3d7""","=""e 4P""","=""1/2""",2,"=""""","=""6.420884""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""u 6P*""","=""3/2""",4,"=""""","=""6.449036""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""u 6P*""","=""5/2""",6,"=""""","=""6.463120""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""u 6P*""","=""7/2""",8,"=""""","=""6.478567""","=""""",
"=""3d5.4s.(7S).6p""","=""8P*""","=""5/2""",6,"=""""","=""6.50793""","=""""",
"=""3d5.4s.(7S).6p""","=""8P*""","=""7/2""",8,"=""""","=""6.508825""","=""""",
"=""3d5.4s.(7S).5d""","=""f 8D""","=""3/2""",4,"=""""","=""6.534275""","=""?""",
"=""3d5.4s.(7S).5d""","=""f 8D""","=""5/2""",6,"=""""","=""6.534275""","=""?""",
"=""3d5.4s.(7S).5d""","=""f 8D""","=""7/2""",8,"=""""","=""6.534275""","=""?""",
"=""3d5.4s.(7S).5d""","=""f 8D""","=""9/2""",10,"=""""","=""6.53435""","=""""",
"=""3d5.4s.(7S).5d""","=""f 8D""","=""11/2""",12,"=""""","=""6.534616""","=""""",
"=""3d5.4s.(7S).5d""","=""f 6D""","=""9/2""",10,"=""""","=""6.537239""","=""""",
"=""3d5.4s.(7S).5d""","=""f 6D""","=""7/2""",8,"=""""","=""6.537738""","=""""",
"=""3d5.4s.(7S).5d""","=""f 6D""","=""5/2""",6,"=""""","=""6.538086""","=""""",
"=""3d5.4s.(7S).5d""","=""f 6D""","=""3/2""",4,"=""""","=""6.538308""","=""""",
"=""3d5.4s.(7S).5d""","=""f 6D""","=""1/2""",2,"=""""","=""6.538410""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6D*""","=""9/2""",10,"=""""","=""6.541172""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6D*""","=""7/2""",8,"=""""","=""6.555043""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6D*""","=""1/2""",2,"=""""","=""6.556669""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6D*""","=""5/2""",6,"=""""","=""6.556754""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 6D*""","=""3/2""",4,"=""""","=""6.556754""","=""""",
"=""3d5.4s.(7S).4f""","=""z 8F*""","=""1/2""",2,"=""""","=""6.56800""","=""?""",
"=""3d5.4s.(7S).4f""","=""z 8F*""","=""3/2""",4,"=""""","=""6.56800""","=""?""",
"=""3d5.4s.(7S).4f""","=""z 8F*""","=""5/2""",6,"=""""","=""6.56800""","=""?""",
"=""3d5.4s.(7S).4f""","=""z 8F*""","=""7/2""",8,"=""""","=""6.56800""","=""?""",
"=""3d5.4s.(7S).4f""","=""z 8F*""","=""9/2""",10,"=""""","=""6.56800""","=""?""",
"=""3d5.4s.(7S).4f""","=""z 8F*""","=""11/2""",12,"=""""","=""6.56800""","=""?""",
"=""3d5.4s.(7S).4f""","=""z 8F*""","=""13/2""",14,"=""""","=""6.56800""","=""?""",
"=""3d5.4s.(7S).4f""","=""w 6F*""","=""9/2""",10,"=""""","=""6.568404""","=""""",
"=""3d5.4s.(7S).4f""","=""w 6F*""","=""7/2""",8,"=""""","=""6.568413""","=""""",
"=""3d5.4s.(7S).4f""","=""w 6F*""","=""11/2""",12,"=""""","=""6.568421""","=""""",
"=""3d5.4s.(7S).4f""","=""w 6F*""","=""3/2""",4,"=""""","=""6.568426""","=""""",
"=""3d5.4s.(7S).4f""","=""w 6F*""","=""5/2""",6,"=""""","=""6.568439""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 4D*""","=""1/2""",2,"=""""","=""6.583725""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 4D*""","=""3/2""",4,"=""""","=""6.583944""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 4D*""","=""5/2""",6,"=""""","=""6.584694""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""y 4D*""","=""7/2""",8,"=""""","=""6.586537""","=""""",
"=""3d5.4s.(7S).6p""","=""t 6P*""","=""7/2""",8,"=""""","=""6.603529""","=""""",
"=""3d5.4s.(7S).6p""","=""t 6P*""","=""5/2""",6,"=""""","=""6.607279""","=""""",
"=""3d5.4s.(7S).6p""","=""t 6P*""","=""3/2""",4,"=""""","=""6.609736""","=""""",
"=""3d5.(4P).4s.4p.(3P*)""","=""z 4S*""","=""3/2""",4,"=""""","=""6.722252""","=""""",
"=""3d5.4s.(7S).7s""","=""h 6S""","=""5/2""",6,"=""""","=""6.752217""","=""""",
"=""3d5.4s.(5S).4d""","=""g 6D""","=""9/2""",10,"=""""","=""6.811560""","=""""",
"=""3d5.4s.(5S).4d""","=""g 6D""","=""7/2""",8,"=""""","=""6.812504""","=""""",
"=""3d5.4s.(5S).4d""","=""g 6D""","=""1/2""",2,"=""""","=""6.812882""","=""""",
"=""3d5.4s.(5S).4d""","=""g 6D""","=""5/2""",6,"=""""","=""6.813032""","=""""",
"=""3d5.4s.(5S).4d""","=""g 6D""","=""3/2""",4,"=""""","=""6.813330""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 4D*""","=""7/2""",8,"=""""","=""6.832462""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 4D*""","=""5/2""",6,"=""""","=""6.84220""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""x 4D*""","=""3/2""",4,"=""""","=""6.853835""","=""""",
"=""3d5.4s.(7S).7p""","=""8P*""","=""5/2""",6,"=""""","=""6.854340""","=""""",
"=""3d5.4s.(7S).7p""","=""8P*""","=""7/2""",8,"=""""","=""6.854788""","=""""",
"=""3d5.4s.(5S).5p""","=""w 4P*""","=""3/2""",4,"=""""","=""6.864839""","=""""",
"=""3d5.4s.(7S).6d""","=""g 8D""","=""7/2""",8,"=""""","=""6.865595""","=""""",
"=""3d5.4s.(7S).6d""","=""g 8D""","=""9/2""",10,"=""""","=""6.865712""","=""""",
"=""3d5.4s.(7S).6d""","=""g 8D""","=""11/2""",12,"=""""","=""6.865836""","=""""",
"=""3d5.4s.(5S).5p""","=""w 4P*""","=""5/2""",6,"=""""","=""6.86947""","=""""",
"=""3d5.4s.(5S).5p""","=""w 4P*""","=""1/2""",2,"=""""","=""6.875816""","=""""",
"=""3d5.4s.(7S).5f""","=""v 6F*""","=""5/2""",6,"=""""","=""6.880078""","=""""",
"=""3d5.4s.(7S).5f""","=""v 6F*""","=""3/2""",4,"=""""","=""6.880125""","=""""",
"=""3d5.4s.(7S).5f""","=""v 6F*""","=""7/2""",8,"=""""","=""6.880141""","=""""",
"=""3d5.4s.(7S).7p""","=""6P*""","=""7/2""",8,"=""""","=""6.880182""","=""""",
"=""3d5.4s.(7S).5f""","=""v 6F*""","=""9/2""",10,"=""""","=""6.880196""","=""""",
"=""3d5.4s.(7S).5f""","=""v 6F*""","=""11/2""",12,"=""""","=""6.880223""","=""""",
"=""3d5.4s.(7S).7p""","=""6P*""","=""5/2""",6,"=""""","=""6.880318""","=""""",
"=""3d5.4s.(7S).5f""","=""y 8F*""","=""13/2""",14,"=""""","=""6.88094""","=""""",
"=""3d5.4s.(7S).5f""","=""y 8F*""","=""11/2""",12,"=""""","=""6.881010""","=""""",
"=""3d5.4s.(7S).5f""","=""y 8F*""","=""9/2""",10,"=""""","=""6.881010""","=""""",
"=""3d5.4s.(7S).5f""","=""y 8F*""","=""7/2""",8,"=""""","=""6.88106""","=""""",
"=""3d5.4s.(7S).5f""","=""y 8F*""","=""3/2""",4,"=""""","=""6.881092""","=""""",
"=""3d5.4s.(7S).5f""","=""y 8F*""","=""5/2""",6,"=""""","=""6.881111""","=""""",
"=""3d5.4s.(7S).6d""","=""h 6D""","=""9/2""",10,"=""""","=""6.903676""","=""""",
"=""3d5.4s.(7S).6d""","=""h 6D""","=""7/2""",8,"=""""","=""6.904444""","=""""",
"=""3d5.4s.(7S).6d""","=""h 6D""","=""5/2""",6,"=""""","=""6.904779""","=""""",
"=""3d5.4s.(7S).6d""","=""h 6D""","=""3/2""",4,"=""""","=""6.904916""","=""""",
"=""3d5.4s.(7S).6d""","=""h 6D""","=""1/2""",2,"=""""","=""6.904978""","=""""",
"=""3d5.4s.(5S).5p""","=""4P*""","=""5/2""",6,"=""""","=""6.933690""","=""""",
"=""3d5.4s.(5S).5p""","=""4P*""","=""3/2""",4,"=""""","=""6.935586""","=""""",
"=""3d5.4s.(5S).5p""","=""s 6P*""","=""3/2""",4,"=""""","=""6.942731""","=""""",
"=""3d5.4s.(5S).5p""","=""s 6P*""","=""5/2""",6,"=""""","=""6.944129""","=""""",
"=""3d5.4s.(5S).5p""","=""s 6P*""","=""7/2""",8,"=""""","=""6.944679""","=""""",
"=""3d5.4s.(7S).8s""","=""g 8S""","=""7/2""",8,"=""""","=""6.960989""","=""""",
"=""3d6.(5D).5s""","=""i 6D""","=""9/2""",10,"=""""","=""6.966604""","=""""",
"=""3d6.(5D).5s""","=""i 6D""","=""7/2""",8,"=""""","=""6.987280""","=""""",
"=""""","=""e 4D""","=""7/2""",8,"=""""","=""7.000406""","=""""",
"=""3d6.(5D).5s""","=""i 6D""","=""5/2""",6,"=""""","=""7.003965""","=""""",
"=""""","=""e 4D""","=""5/2""",6,"=""""","=""7.012788""","=""""",
"=""3d6.(5D).5s""","=""i 6D""","=""3/2""",4,"=""""","=""7.013529""","=""""",
"=""""","=""e 4D""","=""3/2""",4,"=""""","=""7.017708""","=""""",
"=""3d6.(5D).5s""","=""i 6D""","=""1/2""",2,"=""""","=""7.025696""","=""""",
"=""3d5.4s.(7S).8p""","=""8P*""","=""7/2""",8,"=""""","=""7.036795""","=""""",
"=""3d5.4s.(7S).7d""","=""h 8D""","=""3/2""",4,"=""""","=""7.04248""","=""?""",
"=""3d5.4s.(7S).7d""","=""h 8D""","=""5/2""",6,"=""""","=""7.04248""","=""?""",
"=""3d5.4s.(7S).7d""","=""h 8D""","=""7/2""",8,"=""""","=""7.04248""","=""?""",
"=""3d5.4s.(7S).7d""","=""h 8D""","=""9/2""",10,"=""""","=""7.04248""","=""?""",
"=""3d5.4s.(7S).7d""","=""h 8D""","=""11/2""",12,"=""""","=""7.04248""","=""?""",
"=""3d5.4s.(7S).6f""","=""u 6F*""","=""1/2""",2,"=""""","=""7.05062""","=""""",
"=""3d5.4s.(7S).6f""","=""u 6F*""","=""3/2""",4,"=""""","=""7.05062""","=""""",
"=""3d5.4s.(7S).6f""","=""u 6F*""","=""5/2""",6,"=""""","=""7.05062""","=""""",
"=""3d5.4s.(7S).6f""","=""u 6F*""","=""7/2""",8,"=""""","=""7.05062""","=""""",
"=""3d5.4s.(7S).6f""","=""u 6F*""","=""9/2""",10,"=""""","=""7.05062""","=""""",
"=""3d5.4s.(7S).6f""","=""u 6F*""","=""11/2""",12,"=""""","=""7.05062""","=""""",
"=""3d5.4s.(7S).8p""","=""6P*""","=""7/2""",8,"=""""","=""7.057964""","=""""",
"=""3d5.4s.(7S).8p""","=""6P*""","=""5/2""",6,"=""""","=""7.058562""","=""""",
"=""3d5.4s.(7S).8p""","=""6P*""","=""3/2""",4,"=""""","=""7.058937""","=""""",
"=""3d5.4p2""","=""e 8P""","=""5/2""",6,"=""""","=""7.077803""","=""""",
"=""3d5.4p2""","=""e 8P""","=""7/2""",8,"=""""","=""7.094146""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""v 4P*""","=""1/2""",2,"=""""","=""7.095405""","=""""",
"=""3d6.(5D).5s""","=""f 4D""","=""7/2""",8,"=""""","=""7.104991""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""v 4P*""","=""3/2""",4,"=""""","=""7.111824""","=""""",
"=""3d5.4p2""","=""e 8P""","=""9/2""",10,"=""""","=""7.115317""","=""""",
"=""3d6.(5D).5s""","=""f 4D""","=""5/2""",6,"=""""","=""7.127352""","=""""",
"=""3d5.(4D).4s.4p.(3P*)""","=""v 4P*""","=""5/2""",6,"=""""","=""7.127486""","=""""",
"=""3d6.(a 3P).4p""","=""y 4S*""","=""3/2""",4,"=""""","=""7.130589""","=""""",
"=""3d6.(5D).5s""","=""f 4D""","=""3/2""",4,"=""""","=""7.144205""","=""""",
