Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d5.(4D).4s""","=""b 3D""","=""2""",5,"=""""","=""4.9362771""","=""""",
"=""3d5.(4D).4s""","=""b 3D""","=""1""",3,"=""""","=""4.9379075""","=""""",
"=""3d6""","=""a 1S""","=""0""",1,"=""""","=""5.053549""","=""""",
"=""3d5.(2I).4s""","=""a 3I""","=""7""",15,"=""""","=""5.105994""","=""""",
"=""3d5.(2I).4s""","=""a 3I""","=""6""",13,"=""""","=""5.106975""","=""""",
"=""3d5.(2I).4s""","=""a 3I""","=""5""",11,"=""""","=""5.108692""","=""""",
"=""3d6""","=""a 1D""","=""2""",5,"=""""","=""5.347626""","=""""",
"=""3d5.(4F).4s""","=""a 5F""","=""1""",3,"=""""","=""5.3699198""","=""""",
"=""3d5.(2D).4s""","=""c 3D""","=""2""",5,"=""""","=""5.3734072""","=""""",
"=""3d5.(6S).4p""","=""z 5P*""","=""3""",7,"=""""","=""5.3772613""","=""""",
"=""3d5.(2D).4s""","=""c 3D""","=""3""",7,"=""""","=""5.3803433""","=""""",
"=""3d5.(6S).4p""","=""z 5P*""","=""2""",5,"=""""","=""5.3914112""","=""""",
"=""3d5.(4F).4s""","=""a 5F""","=""5""",11,"=""""","=""5.3968661""","=""""",
"=""3d5.(4F).4s""","=""a 5F""","=""4""",9,"=""""","=""5.3979231""","=""""",
"=""3d5.(6S).4p""","=""z 5P*""","=""1""",3,"=""""","=""5.4004014""","=""""",
"=""3d5.(4F).4s""","=""a 5F""","=""3""",7,"=""""","=""5.4176404""","=""""",
"=""3d5.(4F).4s""","=""a 5F""","=""2""",5,"=""""","=""5.4367494""","=""""",
"=""3d5.(2D).4s""","=""c 3D""","=""1""",3,"=""""","=""5.4725424""","=""""",
"=""3d5.(2I).4s""","=""b 1I""","=""6""",13,"=""""","=""5.494392""","=""""",
"=""3d5.(2F).4s""","=""b 3F""","=""4""",9,"=""""","=""5.5199674""","=""""",
"=""3d5.(2F).4s""","=""b 3F""","=""2""",5,"=""""","=""5.5477351""","=""""",
"=""3d5.(2F).4s""","=""b 3F""","=""3""",7,"=""""","=""5.5668720""","=""""",
"=""3d5.(2D).4s""","=""b 1D""","=""2""",5,"=""""","=""5.815271""","=""""",
"=""3d5.(2F).4s""","=""a 1F""","=""3""",7,"=""""","=""5.836388""","=""""",
"=""3d5.(2H).4s""","=""b 3H""","=""4""",9,"=""""","=""5.990647""","=""""",
"=""3d5.(2H).4s""","=""b 3H""","=""5""",11,"=""""","=""5.992538""","=""""",
"=""3d5.(2H).4s""","=""b 3H""","=""6""",13,"=""""","=""6.005305""","=""""",
"=""3d6""","=""b 1F""","=""3""",7,"=""""","=""6.1113498""","=""""",
"=""3d5.(2G).4s""","=""c 3G""","=""4""",9,"=""""","=""6.1282130""","=""""",
"=""3d5.(2G).4s""","=""c 3G""","=""3""",7,"=""""","=""6.1328970""","=""""",
"=""3d5.(2G).4s""","=""c 3G""","=""5""",11,"=""""","=""6.139411""","=""""",
"=""3d5.(4F).4s""","=""c 3F""","=""2""",5,"=""""","=""6.1769182""","=""""",
"=""3d5.(4F).4s""","=""c 3F""","=""4""",9,"=""""","=""6.1846056""","=""""",
"=""3d5.(4F).4s""","=""c 3F""","=""3""",7,"=""""","=""6.1855626""","=""""",
"=""3d5.(2H).4s""","=""a 1H""","=""5""",11,"=""""","=""6.3917710""","=""""",
"=""3d5.(2F).4s""","=""d 3F""","=""3""",7,"=""""","=""6.4934578""","=""""",
"=""3d5.(2F).4s""","=""d 3F""","=""2""",5,"=""""","=""6.494219""","=""""",
"=""3d5.(2F).4s""","=""d 3F""","=""4""",9,"=""""","=""6.494761""","=""""",
"=""3d5.(2G).4s""","=""b 1G""","=""4""",9,"=""""","=""6.5281805""","=""""",
"=""3d6""","=""c 3P""","=""0""",1,"=""""","=""6.5363112""","=""""",
"=""3d6""","=""c 3P""","=""1""",3,"=""""","=""6.5732936""","=""""",
"=""3d6""","=""c 3P""","=""2""",5,"=""""","=""6.6451983""","=""""",
"=""3d6""","=""e 3F""","=""2""",5,"=""""","=""6.6577947""","=""""",
"=""3d6""","=""e 3F""","=""3""",7,"=""""","=""6.6680853""","=""""",
"=""3d6""","=""e 3F""","=""4""",9,"=""""","=""6.6710717""","=""""",
"=""3d4.4s2""","=""c 5D""","=""0""",1,"=""""","=""6.8000707""","=""""",
"=""3d4.4s2""","=""c 5D""","=""1""",3,"=""""","=""6.8114703""","=""""",
"=""3d4.4s2""","=""c 5D""","=""2""",5,"=""""","=""6.8335544""","=""""",
"=""3d4.4s2""","=""c 5D""","=""3""",7,"=""""","=""6.8652150""","=""""",
"=""3d4.4s2""","=""c 5D""","=""4""",9,"=""""","=""6.9055496""","=""""",
"=""3d5.(2F).4s""","=""c 1F""","=""3""",7,"=""""","=""6.9132748""","=""""",
"=""3d5.(2S).4s""","=""a 3S""","=""1""",3,"=""""","=""7.052638""","=""""",
"=""3d6""","=""c 1G""","=""4""",9,"=""""","=""7.3817036""","=""""",
"=""3d5.(2D).4s""","=""d 3D""","=""1""",3,"=""""","=""7.7570430""","=""""",
"=""3d5.(2D).4s""","=""d 3D""","=""2""",5,"=""""","=""7.7579639""","=""""",
"=""3d5.(2D).4s""","=""d 3D""","=""3""",7,"=""""","=""7.7598668""","=""""",
"=""3d5.(4G).4p""","=""z 5G*""","=""2""",5,"=""""","=""7.991615""","=""""",
"=""3d5.(4G).4p""","=""z 5G*""","=""3""",7,"=""""","=""7.9936854""","=""""",
"=""3d5.(4G).4p""","=""z 5G*""","=""4""",9,"=""""","=""7.996254""","=""""",
"=""3d5.(4G).4p""","=""z 5G*""","=""5""",11,"=""""","=""7.999323""","=""""",
"=""3d5.(4G).4p""","=""z 5G*""","=""6""",13,"=""""","=""8.0031850""","=""""",
"=""3d5.(4G).4p""","=""z 5H*""","=""3""",7,"=""""","=""8.118872""","=""""",
"=""3d5.(4G).4p""","=""z 5H*""","=""4""",9,"=""""","=""8.129152""","=""""",
"=""3d5.(2D).4s""","=""c 1D""","=""2""",5,"=""""","=""8.1292795""","=""""",
"=""3d5.(4G).4p""","=""z 5H*""","=""5""",11,"=""""","=""8.140635""","=""""",
"=""3d5.(4G).4p""","=""z 5H*""","=""6""",13,"=""""","=""8.152559""","=""""",
"=""3d5.(4G).4p""","=""z 5H*""","=""7""",15,"=""""","=""8.163991""","=""""",
"=""3d5.(4G).4p""","=""z 5F*""","=""5""",11,"=""""","=""8.2502234""","=""""",
"=""3d5.(4P).4p""","=""z 5D*""","=""0""",1,"=""""","=""8.2604839""","=""""",
"=""3d5.(4G).4p""","=""z 5F*""","=""4""",9,"=""""","=""8.2627156""","=""""",
"=""3d5.(4P).4p""","=""z 5D*""","=""1""",3,"=""""","=""8.2629413""","=""""",
"=""3d5.(4P).4p""","=""z 5D*""","=""2""",5,"=""""","=""8.2668737""","=""""",
"=""3d5.(4G).4p""","=""z 5F*""","=""3""",7,"=""""","=""8.2681019""","=""""",
"=""3d5.(4G).4p""","=""z 5F*""","=""1""",3,"=""""","=""8.2938151""","=""""",
"=""3d5.(4G).4p""","=""z 5F*""","=""2""",5,"=""""","=""8.2947281""","=""""",
"=""3d5.(4P).4p""","=""z 5S*""","=""2""",5,"=""""","=""8.2982025""","=""""",
"=""3d5.(4P).4p""","=""z 5D*""","=""3""",7,"=""""","=""8.3080841""","=""""",
"=""3d5.(4P).4p""","=""z 5D*""","=""4""",9,"=""""","=""8.3435719""","=""""",
"=""3d5.(4G).4p""","=""z 3H*""","=""6""",13,"=""""","=""8.399240""","=""""",
"=""3d5.(4G).4p""","=""z 3F*""","=""2""",5,"=""""","=""8.4020145""","=""""",
"=""3d5.(4G).4p""","=""z 3F*""","=""3""",7,"=""""","=""8.4076273""","=""""",
"=""3d5.(4G).4p""","=""z 3H*""","=""5""",11,"=""""","=""8.4118617""","=""""",
"=""3d5.(4G).4p""","=""z 3F*""","=""4""",9,"=""""","=""8.4143048""","=""""",
"=""3d5.(4G).4p""","=""z 3H*""","=""4""",9,"=""""","=""8.4198363""","=""""",
"=""3d5.(4P).4p""","=""y 5P*""","=""3""",7,"=""""","=""8.4662193""","=""""",
"=""3d5.(4P).4p""","=""y 5P*""","=""2""",5,"=""""","=""8.4827133""","=""""",
"=""3d5.(4P).4p""","=""y 5P*""","=""1""",3,"=""""","=""8.4925077""","=""""",
"=""3d5.(4P).4p""","=""z 3P*""","=""2""",5,"=""""","=""8.5604778""","=""""",
"=""3d5.(4P).4p""","=""z 3P*""","=""1""",3,"=""""","=""8.5816976""","=""""",
"=""3d5.(4P).4p""","=""z 3P*""","=""0""",1,"=""""","=""8.594502""","=""""",
"=""3d5.(4D).4p""","=""y 5F*""","=""1""",3,"=""""","=""8.697586""","=""""",
"=""3d5.(4D).4p""","=""y 5F*""","=""2""",5,"=""""","=""8.7075923""","=""""",
"=""3d5.(4D).4p""","=""y 5F*""","=""3""",7,"=""""","=""8.7214125""","=""""",
"=""3d5.(4D).4p""","=""y 5F*""","=""4""",9,"=""""","=""8.7406120""","=""""",
"=""3d5.(4G).4p""","=""z 3G*""","=""3""",7,"=""""","=""8.7431251""","=""""",
"=""3d5.(4G).4p""","=""z 3G*""","=""5""",11,"=""""","=""8.7443092""","=""""",
"=""3d5.(4G).4p""","=""z 3G*""","=""4""",9,"=""""","=""8.7466314""","=""""",
"=""3d5.(4D).4p""","=""y 5F*""","=""5""",11,"=""""","=""8.7604253""","=""""",
"=""3d5.(4P).4p""","=""z 3D*""","=""3""",7,"=""""","=""8.7713101""","=""""",
"=""3d5.(4P).4p""","=""z 3D*""","=""2""",5,"=""""","=""8.7955095""","=""""",
"=""3d5.(4P).4p""","=""z 3D*""","=""1""",3,"=""""","=""8.8126110""","=""""",
"=""3d5.(4D).4p""","=""x 5P*""","=""1""",3,"=""""","=""8.835658""","=""""",
"=""3d5.(4D).4p""","=""x 5P*""","=""2""",5,"=""""","=""8.842999""","=""""",
"=""3d5.(4D).4p""","=""x 5P*""","=""3""",7,"=""""","=""8.8512924""","=""""",
"=""3d5.(4D).4p""","=""y 5D*""","=""4""",9,"=""""","=""8.928232""","=""""",
"=""3d5.(4D).4p""","=""y 5D*""","=""3""",7,"=""""","=""8.9575769""","=""""",
"=""3d5.(4D).4p""","=""y 5D*""","=""2""",5,"=""""","=""8.9649540""","=""""",
"=""3d5.(4D).4p""","=""y 5D*""","=""1""",3,"=""""","=""8.966664""","=""""",
"=""3d5.(4D).4p""","=""y 5D*""","=""0""",1,"=""""","=""8.966846""","=""""",
"=""3d5.(2G).4s""","=""d 1G""","=""4""",9,"=""""","=""9.007311""","=""""",
"=""3d5.(4D).4p""","=""y 3D*""","=""1""",3,"=""""","=""9.0986455""","=""""",
"=""3d5.(4D).4p""","=""y 3D*""","=""3""",7,"=""""","=""9.0998753""","=""""",
"=""3d5.(4D).4p""","=""y 3D*""","=""2""",5,"=""""","=""9.0999856""","=""""",
"=""3d5.(4D).4p""","=""y 3F*""","=""4""",9,"=""""","=""9.1355822""","=""""",
"=""3d5.(4D).4p""","=""y 3F*""","=""3""",7,"=""""","=""9.1476927""","=""""",
"=""3d5.(4D).4p""","=""y 3F*""","=""2""",5,"=""""","=""9.1482460""","=""""",
"=""3d5.(4P).4p""","=""z 3S*""","=""1""",3,"=""""","=""9.163867""","=""""",
"=""3d5.(6S).5s""","=""e 7S""","=""3""",7,"=""""","=""9.2442843""","=""""",
"=""3d5.(4D).4p""","=""y 3P*""","=""0""",1,"=""""","=""9.3686847""","=""""",
"=""3d5.(4D).4p""","=""y 3P*""","=""1""",3,"=""""","=""9.3880779""","=""""",
"=""3d5.(4D).4p""","=""y 3P*""","=""2""",5,"=""""","=""9.4127696""","=""""",
"=""3d5.(6S).5s""","=""e 5S""","=""2""",5,"=""""","=""9.4692672""","=""""",
"=""3d5.(2I).4p""","=""z 3K*""","=""8""",17,"=""""","=""9.64850""","=""""",
"=""3d5.(2I).4p""","=""z 3K*""","=""6""",13,"=""""","=""9.651194""","=""""",
"=""3d5.(2I).4p""","=""z 3K*""","=""7""",15,"=""""","=""9.664041""","=""""",
"=""3d5.(2I).4p""","=""z 3I*""","=""5""",11,"=""""","=""9.681338""","=""""",
"=""3d5.(2I).4p""","=""z 3I*""","=""6""",13,"=""""","=""9.713014""","=""""",
"=""3d5.(2I).4p""","=""z 3I*""","=""7""",15,"=""""","=""9.729718""","=""""",
"=""3d5.(a 2D).4p""","=""z 1D*""","=""2""",5,"=""""","=""9.7839874""","=""""",
"=""3d5.(2I).4p""","=""z 1H*""","=""5""",11,"=""""","=""9.8087148""","=""""",
"=""3d5.(2I).4p""","=""z 1K*""","=""7""",15,"=""""","=""9.813005""","=""""",
"=""3d5.(a 2D).4p""","=""x 3F*""","=""2""",5,"=""""","=""9.851592""","=""""",
"=""3d5.(a 2D).4p""","=""x 3F*""","=""3""",7,"=""""","=""9.858326""","=""""",
"=""3d5.(6S).4d""","=""e 7D""","=""1""",3,"=""""","=""9.861818""","=""""",
"=""3d5.(6S).4d""","=""e 7D""","=""2""",5,"=""""","=""9.862287""","=""""",
"=""3d5.(6S).4d""","=""e 7D""","=""3""",7,"=""""","=""9.863005""","=""""",
"=""3d5.(6S).4d""","=""e 7D""","=""4""",9,"=""""","=""9.864004""","=""""",
"=""3d5.(6S).4d""","=""e 7D""","=""5""",11,"=""""","=""9.865326""","=""""",
"=""3d5.(2I).4p""","=""y 3H*""","=""6""",13,"=""""","=""9.868202""","=""""",
"=""3d5.(2I).4p""","=""y 3H*""","=""5""",11,"=""""","=""9.886494""","=""""",
"=""3d5.(2I).4p""","=""y 3H*""","=""4""",9,"=""""","=""9.894015""","=""""",
"=""3d5.(a 2D).4p""","=""x 3F*""","=""4""",9,"=""""","=""9.907991""","=""""",
"=""3d5.(a 2D).4p""","=""x 3P*""","=""2""",5,"=""""","=""10.061040""","=""""",
"=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",7,"=""""","=""10.070075""","=""""",
"=""3d5.(a 2F).4p""","=""z 1G*""","=""4""",9,"=""""","=""10.0774071""","=""""",
"=""3d5.(a 2D).4p""","=""x 3P*""","=""1""",3,"=""""","=""10.082700""","=""""",
"=""3d5.(2D).4p""","=""x 3D*""","=""3""",7,"=""""","=""10.124509""","=""""",
"=""3d5.(a 2D).4p""","=""x 3P*""","=""0""",1,"=""""","=""10.131127""","=""""",
"=""3d5.(2D).4p""","=""x 3D*""","=""1""",3,"=""""","=""10.133479""","=""""",
"=""3d5.(4F).4p""","=""y 5G*""","=""3""",7,"=""""","=""10.139518""","=""""",
"=""3d5.(2I).4p""","=""z 1I*""","=""6""",13,"=""""","=""10.142318""","=""""",
"=""3d5.(2D).4p""","=""x 3D*""","=""2""",5,"=""""","=""10.143517""","=""""",
"=""3d5.(4F).4p""","=""y 5G*""","=""4""",9,"=""""","=""10.149720""","=""""",
"=""3d5.(4F).4p""","=""x 5F*""","=""5""",11,"=""""","=""10.152616""","=""""",
"=""3d5.(4F).4p""","=""x 5F*""","=""4""",9,"=""""","=""10.165942""","=""""",
"=""3d5.(4F).4p""","=""x 5F*""","=""3""",7,"=""""","=""10.173108""","=""""",
"=""3d5.(4F).4p""","=""x 5F*""","=""2""",5,"=""""","=""10.173451""","=""""",
"=""3d5.(2F).4p""","=""y 3G*""","=""4""",9,"=""""","=""10.179101""","=""""",
"=""3d5.(4F).4p""","=""y 5G*""","=""5""",11,"=""""","=""10.181238""","=""""",
"=""3d5.(6S).4d""","=""e 5D""","=""4""",9,"=""""","=""10.1836260""","=""""",
"=""3d5.(4F).4p""","=""y 5G*""","=""6""",13,"=""""","=""10.184367""","=""""",
"=""3d5.(6S).4d""","=""e 5D""","=""3""",7,"=""""","=""10.1846328""","=""""",
"=""3d5.(6S).4d""","=""e 5D""","=""2""",5,"=""""","=""10.1854621""","=""""",
"=""3d5.(6S).4d""","=""e 5D""","=""1""",3,"=""""","=""10.1860433""","=""""",
"=""3d5.(6S).4d""","=""e 5D""","=""0""",1,"=""""","=""10.1863424""","=""""",
"=""3d5.(4F).4p""","=""y 5G*""","=""2""",5,"=""""","=""10.190647""","=""""",
"=""3d5.(2F).4p""","=""y 3G*""","=""5""",11,"=""""","=""10.195481""","=""""",
"=""3d5.(4F).4p""","=""x 5F*""","=""1""",3,"=""""","=""10.196076""","=""""",
"=""3d5.(2F).4p""","=""y 3G*""","=""3""",7,"=""""","=""10.214763""","=""""",
"=""3d5.(a 2F).4p""","=""w 3D*""","=""3""",7,"=""""","=""10.218716""","=""""",
"=""3d5.(4F).4p""","=""x 5D*""","=""4""",9,"=""""","=""10.241756""","=""""",
"=""3d5.(4F).4p""","=""x 5D*""","=""3""",7,"=""""","=""10.255052""","=""""",
"=""3d5.(4F).4p""","=""x 5D*""","=""2""",5,"=""""","=""10.257866""","=""""",
"=""3d5.(4F).4p""","=""x 5D*""","=""1""",3,"=""""","=""10.262768""","=""""",
"=""3d5.(a 2F).4p""","=""w 3F*""","=""4""",9,"=""""","=""10.2697054""","=""""",
"=""3d5.(4F).4p""","=""x 5D*""","=""0""",1,"=""""","=""10.270790""","=""""",
"=""3d5.(a 2F).4p""","=""w 3F*""","=""2""",5,"=""""","=""10.280496""","=""""",
"=""3d5.(a 2F).4p""","=""w 3F*""","=""3""",7,"=""""","=""10.282765""","=""""",
"=""3d5.(a 2F).4p""","=""w 3D*""","=""1""",3,"=""""","=""10.283130""","=""""",
"=""3d5.(a 2F).4p""","=""w 3D*""","=""2""",5,"=""""","=""10.299481""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""2""",5,"=""""","=""10.322427""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""3""",7,"=""""","=""10.337282""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""4""",9,"=""""","=""10.356341""","=""""",
"=""3d5.(4F).4p""","=""x 3G*""","=""4""",9,"=""""","=""10.399233""","=""""",
"=""3d5.(4F).4p""","=""x 3G*""","=""5""",11,"=""""","=""10.403814""","=""""",
"=""3d5.(4F).4p""","=""x 3G*""","=""3""",7,"=""""","=""10.406469""","=""""",
"=""3d5.(a 2D).4p""","=""z 1P*""","=""1""",3,"=""""","=""10.447926""","=""""",
"=""3d5.(a 2G).4p""","=""x 3H*""","=""4""",9,"=""""","=""10.452761""","=""""",
"=""3d5.(a 2G).4p""","=""x 3H*""","=""5""",11,"=""""","=""10.467761""","=""""",
"=""3d5.(a 2G).4p""","=""x 3H*""","=""6""",13,"=""""","=""10.494511""","=""""",
"=""3d5.(a 2F).4p""","=""y 1D*""","=""2""",5,"=""""","=""10.584292""","=""""",
"=""3d5.(2H).4p""","=""y 3I*""","=""5""",11,"=""""","=""10.594172""","=""""",
"=""3d5.(2H).4p""","=""w 3G*""","=""5""",11,"=""""","=""10.606022""","=""""",
"=""3d5.(2H).4p""","=""y 3I*""","=""6""",13,"=""""","=""10.617532""","=""""",
"=""3d5.(2H).4p""","=""w 3G*""","=""4""",9,"=""""","=""10.622199""","=""""",
"=""3d5.(2H).4p""","=""w 3G*""","=""3""",7,"=""""","=""10.629742""","=""""",
"=""3d5.(a 2G).4p""","=""1G*""","=""4""",9,"=""""","=""10.632812""","=""""",
"=""3d5.(2H).4p""","=""y 3I*""","=""7""",15,"=""""","=""10.639274""","=""""",
"=""3d5.(6S).5p""","=""x 7P*""","=""2""",5,"=""""","=""10.6496819""","=""""",
"=""3d5.(4F).4p""","=""3F*""","=""3""",7,"=""""","=""10.656775""","=""""",
"=""3d5.(6S).5p""","=""x 7P*""","=""3""",7,"=""""","=""10.6577588""","=""""",
"=""3d5.(4F).4p""","=""3F*""","=""2""",5,"=""""","=""10.661302""","=""""",
"=""3d5.(6S).5p""","=""x 7P*""","=""4""",9,"=""""","=""10.6697857""","=""""",
"=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",7,"=""""","=""10.670303""","=""""",
"=""3d5.(4F).4p""","=""v 3D*""","=""2""",5,"=""""","=""10.686230""","=""""",
"=""3d5.(4F).4p""","=""v 3D*""","=""1""",3,"=""""","=""10.688497""","=""""",
"=""3d5.(4F).4p""","=""v 3D*""","=""3""",7,"=""""","=""10.700161""","=""""",
"=""3d5.(4F).4p""","=""3F*""","=""4""",9,"=""""","=""10.718347""","=""""",
"=""3d5.(2H).4p""","=""y 1I*""","=""6""",13,"=""""","=""10.770438""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""3""",7,"=""""","=""10.7739579""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""2""",5,"=""""","=""10.7788119""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""1""",3,"=""""","=""10.7818050""","=""""",
"=""3d5.(a 2G).4p""","=""u 3F*""","=""4""",9,"=""""","=""10.858578""","=""""",
"=""3d5.(a 2G).4p""","=""u 3F*""","=""3""",7,"=""""","=""10.875604""","=""""",
"=""3d5.(a 2G).4p""","=""u 3F*""","=""2""",5,"=""""","=""10.893063""","=""""",
"=""3d5.(2H).4p""","=""w 3H*""","=""4""",9,"=""""","=""10.903312""","=""""",
"=""3d5.(2H).4p""","=""w 3H*""","=""5""",11,"=""""","=""10.910053""","=""""",
"=""3d5.(2H).4p""","=""w 3H*""","=""6""",13,"=""""","=""10.935178""","=""""",
"=""3d5.(a 2G).4p""","=""3G*""","=""5""",11,"=""""","=""11.006369""","=""""",
"=""3d5.(6S).5p""","=""v 5P*""","=""1""",3,"=""""","=""11.014744""","=""""",
"=""3d5.(a 2G).4p""","=""1H*""","=""5""",11,"=""""","=""11.042366""","=""""",
"=""3d5.(6S).5p""","=""v 5P*""","=""2""",5,"=""""","=""11.044442""","=""""",
"=""3d5.(a 2G).4p""","=""3G*""","=""4""",9,"=""""","=""11.046563""","=""""",
"=""3d5.(a 2G).4p""","=""3G*""","=""3""",7,"=""""","=""11.050227""","=""""",
"=""3d5.(6S).5p""","=""v 5P*""","=""3""",7,"=""""","=""11.087830""","=""""",
"=""3d5.(b 2F).4p""","=""x 1G*""","=""4""",9,"=""""","=""11.092293""","=""""",
"=""3d5.(b 2F).4p""","=""t 3F*""","=""2""",5,"=""""","=""11.098994""","=""""",
"=""3d5.(b 2F).4p""","=""t 3F*""","=""3""",7,"=""""","=""11.105520""","=""""",
"=""3d5.(2H).4p""","=""x 1H*""","=""5""",11,"=""""","=""11.128858""","=""""",
"=""3d5.(b 2F).4p""","=""t 3F*""","=""4""",9,"=""""","=""11.133824""","=""""",
"=""3d5.(a 2G).4p""","=""x 1F*""","=""3""",7,"=""""","=""11.152425""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""1""",3,"=""""","=""11.215622""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""2""",5,"=""""","=""11.230805""","=""""",
"=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",5,"=""""","=""11.232573""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""3""",7,"=""""","=""11.256029""","=""""",
"=""3d5.(b 2F).4p""","=""u 3G*""","=""3""",7,"=""""","=""11.284827""","=""""",
"=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""4""",9,"=""""","=""11.287247""","=""""",
"=""3d5.(b 2F).4p""","=""u 3G*""","=""4""",9,"=""""","=""11.304743""","=""""",
"=""3d5.(b 2F).4p""","=""u 3G*""","=""5""",11,"=""""","=""11.320013""","=""""",
