Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""4s2.4p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""12.3545557""","=""""",
"=""4s2.4p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",3,"=""""","=""12.38528353""","=""""",
"=""4s2.4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",3,"=""""","=""12.75638623""","=""""",
"=""4s2.4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",7,"=""""","=""12.78470926""","=""""",
"=""4s2.4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",5,"=""""","=""12.78539212""","=""""",
"=""4s2.4p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""12.8033943""","=""""",
"=""4s2.4p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",3,"=""""","=""12.80923809""","=""""",
"=""4s2.4p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",5,"=""""","=""12.81533065""","=""""",
"=""4s2.4p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",5,"=""""","=""12.8252590""","=""""",
"=""4s2.4p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",7,"=""""","=""12.8573398""","=""""",
"=""4s2.4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""",1,"=""""","=""12.86480297""","=""""",
"=""4s2.4p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",3,"=""""","=""12.86978209""","=""""",
"=""4s2.4p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",1,"=""""","=""12.9034659""","=""""",
"=""4s2.4p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""4""",9,"=""""","=""12.972537""","=""""",
"=""4s2.4p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.0043697""","=""""",
"=""4s2.4p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""",7,"=""""","=""13.00798558""","=""""",
"=""4s2.4p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.0192391""","=""""",
"=""4s2.4p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",1,"=""""","=""13.029667""","=""""",
"=""4s2.4p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",3,"=""""","=""13.036483""","=""""",
"=""4s2.4p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.0386121""","=""""",
"=""4s2.4p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.0441886""","=""""",
"=""4s2.4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",5,"=""""","=""13.09861485""","=""""",
"=""4s2.4p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.0987364""","=""""",
"=""4s2.4p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",3,"=""""","=""13.11389563""","=""""",
"=""4s2.4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",3,"=""""","=""13.1379169""","=""""",
"=""4s2.4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",5,"=""""","=""13.1380553""","=""""",
"=""4s2.4p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""",11,"=""""","=""13.140938""","=""""",
"=""4s2.4p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",9,"=""""","=""13.140938""","=""""",
"=""4s2.4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""13.1449092""","=""""",
"=""4s2.4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""13.1450040""","=""""",
"=""4s2.4p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""13.148201""","=""""",
"=""4s2.4p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""13.148201""","=""""",
"=""4s2.4p5.(2P*<3/2>).7p""","=""2[1/2]""","=""1""",3,"=""""","=""13.2669752""","=""""",
"=""4s2.4p5.(2P*<3/2>).7p""","=""2[5/2]""","=""2""",5,"=""""","=""13.2837662""","=""""",
"=""4s2.4p5.(2P*<3/2>).7p""","=""2[5/2]""","=""3""",7,"=""""","=""13.2838122""","=""""",
"=""4s2.4p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",3,"=""""","=""13.2937510""","=""""",
"=""4s2.4p5.(2P*<3/2>).7p""","=""2[3/2]""","=""2""",5,"=""""","=""13.2968946""","=""""",
"=""4s2.4p5.(2P*<3/2>).7p""","=""2[1/2]""","=""0""",1,"=""""","=""13.3171897""","=""""",
"=""4s2.4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",1,"=""""","=""13.34114571""","=""""",
"=""4s2.4p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",3,"=""""","=""13.35014101""","=""""",
"=""4s2.4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""4""",9,"=""""","=""13.36288005""","=""""",
"=""4s2.4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.36510964""","=""""",
"=""4s2.4p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",7,"=""""","=""13.37503197""","=""""",
"=""4s2.4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.38939910""","=""""",
"=""4s2.4p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.39603516""","=""""",
"=""4s2.4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.42237500""","=""""",
"=""4s2.4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,"=""""","=""13.43058609""","=""""",
"=""4s2.4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",3,"=""""","=""13.43654478""","=""""",
"=""4s2.4p5.(2P*<1/2>).6p""","=""2[3/2]""","=""1""",3,"=""""","=""13.44463078""","=""""",
"=""4s2.4p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",5,"=""""","=""13.44870582""","=""""",
"=""4s2.4p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",3,"=""""","=""13.4498990""","=""""",
"=""4s2.4p5.(2P*<3/2>).5f""","=""2[9/2]""","=""5""",11,"=""""","=""13.4506668""","=""""",
"=""4s2.4p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",9,"=""""","=""13.4506835""","=""""",
"=""4s2.4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,"=""""","=""13.4526870""","=""""",
"=""4s2.4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,"=""""","=""13.4527655""","=""""",
"=""4s2.4p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""",7,"=""""","=""13.453436""","=""""",
"=""4s2.4p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",5,"=""""","=""13.453436""","=""""",
"=""4s2.4p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""6""",13,"=""""","=""13.454030""","=""""",
"=""4s2.4p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""5""",11,"=""""","=""13.454030""","=""""",
"=""4s2.4p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",3,"=""""","=""13.45404392""","=""""",
"=""4s2.4p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",9,"=""""","=""13.454391""","=""""",
"=""4s2.4p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",7,"=""""","=""13.454391""","=""""",
"=""4s2.4p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""",9,"=""""","=""13.455142""","=""""",
"=""4s2.4p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",7,"=""""","=""13.455142""","=""""",
"=""4s2.4p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""",11,"=""""","=""13.455721""","=""""",
"=""4s2.4p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""",9,"=""""","=""13.455721""","=""""",
"=""4s2.4p5.(2P*<1/2>).6p""","=""2[3/2]""","=""2""",5,"=""""","=""13.46068780""","=""""",
"=""4s2.4p5.(2P*<1/2>).6p""","=""2[1/2]""","=""0""",1,"=""""","=""13.49215500""","=""""",
"=""4s2.4p5.(2P*<3/2>).8p""","=""2[1/2]""","=""1""",3,"=""""","=""13.5245398""","=""""",
"=""4s2.4p5.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",7,"=""""","=""13.5270854""","=""""",
"=""4s2.4p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",5,"=""""","=""13.527394""","=""""",
"=""4s2.4p5.(2P*<3/2>).8p""","=""2[3/2]""","=""1""",3,"=""""","=""13.5328373""","=""""",
"=""4s2.4p5.(2P*<3/2>).8p""","=""2[3/2]""","=""2""",5,"=""""","=""13.5342338""","=""""",
"=""4s2.4p5.(2P*<3/2>).8p""","=""2[1/2]""","=""0""",1,"=""""","=""13.55100072""","=""""",
"=""4s2.4p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""0""",1,"=""""","=""13.55531419""","=""""",
"=""4s2.4p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",3,"=""""","=""13.55679637""","=""""",
"=""4s2.4p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.56080735""","=""""",
"=""4s2.4p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""4""",9,"=""""","=""13.56807535""","=""""",
"=""4s2.4p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",7,"=""""","=""13.57272643""","=""""",
"=""4s2.4p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.57968262""","=""""",
"=""4s2.4p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.58606436""","=""""",
"=""4s2.4p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.59967246""","=""""",
"=""4s2.4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",5,"=""""","=""13.60750927""","=""""",
"=""4s2.4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",3,"=""""","=""13.61090025""","=""""",
"=""4s2.4p5.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",3,"=""""","=""13.617947""","=""""",
"=""4s2.4p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",5,"=""""","=""13.618024""","=""""",
"=""4s2.4p5.(2P*<3/2>).6f""","=""2[9/2]""","=""4""",9,"=""""","=""13.6188127""","=""""",
"=""4s2.4p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",7,"=""""","=""13.6199501""","=""""",
"=""4s2.4p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",5,"=""""","=""13.620006""","=""""",
"=""4s2.4p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",7,"=""""","=""13.6209461""","=""""",
"=""4s2.4p5.(2P*<3/2>).6f""","=""2[7/2]""","=""4""",9,"=""""","=""13.6209494""","=""""",
"=""4s2.4p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.65106120""","=""""",
"=""4s2.4p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.65338742""","=""""",
"=""4s2.4p5.(2P*<3/2>).9p""","=""2[1/2]""","=""1""",3,"=""""","=""13.660589""","=""""",
"=""4s2.4p5.(2P*<3/2>).9p""","=""2[5/2]""","=""3""",7,"=""""","=""13.664244""","=""""",
"=""4s2.4p5.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",5,"=""""","=""13.664280""","=""""",
"=""4s2.4p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",3,"=""""","=""13.667380""","=""""",
"=""4s2.4p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.6676983""","=""""",
"=""4s2.4p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",5,"=""""","=""13.668369""","=""""",
"=""4s2.4p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",3,"=""""","=""13.67425649""","=""""",
"=""4s2.4p5.(2P*<3/2>).9p""","=""2[1/2]""","=""0""",1,"=""""","=""13.676466""","=""""",
"=""4s2.4p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""0""",1,"=""""","=""13.67987426""","=""""",
"=""4s2.4p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""4""",9,"=""""","=""13.68830662""","=""""",
"=""4s2.4p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""3""",7,"=""""","=""13.69664833""","=""""",
"=""4s2.4p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.69984629""","=""""",
"=""4s2.4p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.7012627""","=""""",
"=""4s2.4p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.7018443""","=""""",
"=""4s2.4p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.7020015""","=""""",
"=""4s2.4p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",5,"=""""","=""13.7136887""","=""""",
"=""4s2.4p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",3,"=""""","=""13.7150173""","=""""",
"=""4s2.4p5.(2P*<3/2>).7f""","=""2[3/2]""","=""1""",3,"=""""","=""13.719527""","=""""",
"=""4s2.4p5.(2P*<3/2>).7f""","=""2[3/2]""","=""2""",5,"=""""","=""13.719597""","=""""",
"=""4s2.4p5.(2P*<3/2>).7f""","=""2[9/2]""","=""5""",11,"=""""","=""13.720079""","=""""",
"=""4s2.4p5.(2P*<3/2>).7f""","=""2[9/2]""","=""4""",9,"=""""","=""13.720079""","=""""",
"=""4s2.4p5.(2P*<3/2>).7f""","=""2[5/2]""","=""3""",7,"=""""","=""13.720767""","=""""",
"=""4s2.4p5.(2P*<3/2>).7f""","=""2[5/2]""","=""2""",5,"=""""","=""13.720804""","=""""",
"=""4s2.4p5.(2P*<3/2>).7f""","=""2[7/2]""","=""4""",9,"=""""","=""13.721414""","=""""",
"=""4s2.4p5.(2P*<3/2>).7f""","=""2[7/2]""","=""3""",7,"=""""","=""13.721414""","=""""",
"=""4s2.4p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.729176""","=""""",
"=""4s2.4p5.(2P*<3/2>).10p""","=""2[1/2]""","=""1""",3,"=""""","=""13.746429""","=""""",
"=""4s2.4p5.(2P*<3/2>).10p""","=""2[5/2]""","=""2""",5,"=""""","=""13.74920""","=""""",
"=""4s2.4p5.(2P*<3/2>).10p""","=""2[5/2]""","=""3""",7,"=""""","=""13.74920""","=""""",
"=""4s2.4p5.(2P*<3/2>).10p""","=""2[3/2]""","=""1""",3,"=""""","=""13.75122""","=""""",
"=""4s2.4p5.(2P*<3/2>).10p""","=""2[3/2]""","=""2""",5,"=""""","=""13.751840""","=""""",
"=""4s2.4p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""0""",1,"=""""","=""13.7539835""","=""""",
"=""4s2.4p5.(2P*<3/2>).10p""","=""2[1/2]""","=""0""",1,"=""""","=""13.756820""","=""""",
"=""4s2.4p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",3,"=""""","=""13.7626160""","=""""",
"=""4s2.4p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""4""",9,"=""""","=""13.76458650""","=""""",
"=""4s2.4p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.768082""","=""""",
"=""4s2.4p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",7,"=""""","=""13.76809427""","=""""",
"=""4s2.4p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",1,"=""""","=""13.76907""","=""""",
"=""4s2.4p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.771105""","=""""",
"=""4s2.4p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",3,"=""""","=""13.77123""","=""""",
"=""4s2.4p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.772048""","=""""",
"=""4s2.4p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.78138""","=""""",
"=""4s2.4p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",5,"=""""","=""13.781389""","=""""",
"=""4s2.4p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""",3,"=""""","=""13.783426""","=""""",
"=""4s2.4p5.(2P*<3/2>).8f""","=""2[3/2]""","=""1""",3,"=""""","=""13.785374""","=""""",
"=""4s2.4p5.(2P*<3/2>).8f""","=""2[9/2]""","=""5""",11,"=""""","=""13.785741""","=""""",
"=""4s2.4p5.(2P*<3/2>).8f""","=""2[9/2]""","=""4""",9,"=""""","=""13.785741""","=""""",
"=""4s2.4p5.(2P*<3/2>).8f""","=""2[5/2]""","=""3""",7,"=""""","=""13.786133""","=""""",
"=""4s2.4p5.(2P*<3/2>).8f""","=""2[5/2]""","=""2""",5,"=""""","=""13.786174""","=""""",
"=""4s2.4p5.(2P*<3/2>).11p""","=""2[1/2]""","=""1""",3,"=""""","=""13.80363""","=""""",
"=""4s2.4p5.(2P*<3/2>).11p""","=""2[5/2]""","=""2""",5,"=""""","=""13.80550""","=""""",
"=""4s2.4p5.(2P*<3/2>).11p""","=""2[5/2]""","=""3""",7,"=""""","=""13.80550""","=""""",
"=""4s2.4p5.(2P*<3/2>).11p""","=""2[3/2]""","=""1""",3,"=""""","=""13.80686""","=""""",
"=""4s2.4p5.(2P*<3/2>).11p""","=""2[3/2]""","=""2""",5,"=""""","=""13.80731""","=""""",
"=""4s2.4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""13.80910""","=""""",
"=""4s2.4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""13.809159""","=""""",
"=""4s2.4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""13.8093971""","=""""",
"=""4s2.4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""13.8095038""","=""""",
"=""4s2.4p5.(2P*<3/2>).11p""","=""2[1/2]""","=""0""",1,"=""""","=""13.81062""","=""""",
"=""4s2.4p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""0""",1,"=""""","=""13.813382""","=""""",
"=""4s2.4p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""1""",3,"=""""","=""13.815382""","=""""",
"=""4s2.4p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""4""",9,"=""""","=""13.8159493""","=""""",
"=""4s2.4p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.817467""","=""""",
"=""4s2.4p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""3""",7,"=""""","=""13.818092""","=""""",
"=""4s2.4p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.820190""","=""""",
"=""4s2.4p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.821024""","=""""",
"=""4s2.4p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.82674""","=""""",
"=""4s2.4p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",5,"=""""","=""13.827689""","=""""",
"=""4s2.4p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""",3,"=""""","=""13.828780""","=""""",
"=""4s2.4p5.(2P*<3/2>).9f""","=""2[3/2]""","=""1""",3,"=""""","=""13.83050""","=""""",
"=""4s2.4p5.(2P*<3/2>).9f""","=""2[9/2]""","=""5""",11,"=""""","=""13.830731""","=""""",
"=""4s2.4p5.(2P*<3/2>).9f""","=""2[5/2]""","=""3""",7,"=""""","=""13.831153""","=""""",
"=""4s2.4p5.(2P*<3/2>).12p""","=""2[1/2]""","=""1""",3,"=""""","=""13.84327""","=""""",
"=""4s2.4p5.(2P*<3/2>).12p""","=""2[5/2]""","=""2""",5,"=""""","=""13.84477""","=""""",
"=""4s2.4p5.(2P*<3/2>).12p""","=""2[5/2]""","=""3""",7,"=""""","=""13.84477""","=""""",
"=""4s2.4p5.(2P*<3/2>).12p""","=""2[3/2]""","=""1""",3,"=""""","=""13.84572""","=""""",
"=""4s2.4p5.(2P*<3/2>).12p""","=""2[3/2]""","=""2""",5,"=""""","=""13.84605""","=""""",
"=""4s2.4p5.(2P*<3/2>).12p""","=""2[1/2]""","=""0""",1,"=""""","=""13.84833""","=""""",
"=""4s2.4p5.(2P*<3/2>).11d""","=""2[1/2]*""","=""0""",1,"=""""","=""13.850067""","=""""",
"=""4s2.4p5.(2P*<3/2>).11d""","=""2[1/2]*""","=""1""",3,"=""""","=""13.851287""","=""""",
"=""4s2.4p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""4""",9,"=""""","=""13.8521610""","=""""",
"=""4s2.4p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.852896""","=""""",
"=""4s2.4p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""3""",7,"=""""","=""13.853605""","=""""",
"=""4s2.4p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.85505""","=""""",
"=""4s2.4p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.855774""","=""""",
"=""4s2.4p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.85971""","=""""",
"=""4s2.4p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""2""",5,"=""""","=""13.86058""","=""""",
"=""4s2.4p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""1""",3,"=""""","=""13.86142""","=""""",
"=""4s2.4p5.(2P*<3/2>).10f""","=""2[3/2]""","=""1""",3,"=""""","=""13.8626927""","=""""",
"=""4s2.4p5.(2P*<3/2>).10f""","=""2[3/2]""","=""2""",5,"=""""","=""13.8627127""","=""""",
"=""4s2.4p5.(2P*<3/2>).10f""","=""2[9/2]""","=""5""",11,"=""""","=""13.86286""","=""""",
"=""4s2.4p5.(2P*<3/2>).10f""","=""2[5/2]""","=""3""",7,"=""""","=""13.86309""","=""""",
"=""4s2.4p5.(2P*<3/2>).10f""","=""2[5/2]""","=""2""",5,"=""""","=""13.8631740""","=""""",
"=""4s2.4p5.(2P*<3/2>).13p""","=""2[1/2]""","=""1""",3,"=""""","=""13.87201""","=""""",
"=""4s2.4p5.(2P*<3/2>).13p""","=""2[5/2]""","=""2""",5,"=""""","=""13.87319""","=""""",
"=""4s2.4p5.(2P*<3/2>).13p""","=""2[5/2]""","=""3""",7,"=""""","=""13.87320""","=""""",
"=""4s2.4p5.(2P*<3/2>).13p""","=""2[3/2]""","=""1""",3,"=""""","=""13.87386""","=""""",
"=""4s2.4p5.(2P*<3/2>).13p""","=""2[3/2]""","=""2""",5,"=""""","=""13.87412""","=""""",
"=""4s2.4p5.(2P*<3/2>).13p""","=""2[1/2]""","=""0""",1,"=""""","=""13.87577""","=""""",
"=""4s2.4p5.(2P*<3/2>).12d""","=""2[1/2]*""","=""0""",1,"=""""","=""13.87699""","=""""",
"=""4s2.4p5.(2P*<3/2>).12d""","=""2[1/2]*""","=""1""",3,"=""""","=""13.87779""","=""""",
"=""4s2.4p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""4""",9,"=""""","=""13.878631""","=""""",
"=""4s2.4p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""2""",5,"=""""","=""13.87900""","=""""",
"=""4s2.4p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""3""",7,"=""""","=""13.879648""","=""""",
"=""4s2.4p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""2""",5,"=""""","=""13.88077""","=""""",
"=""4s2.4p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""3""",7,"=""""","=""13.88131""","=""""",
"=""4s2.4p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""1""",3,"=""""","=""13.88416""","=""""",
"=""4s2.4p5.(2P*<3/2>).14s""","=""2[3/2]*""","=""2""",5,"=""""","=""13.88499""","=""""",
"=""4s2.4p5.(2P*<3/2>).14s""","=""2[3/2]*""","=""1""",3,"=""""","=""13.88555""","=""""",
"=""4s2.4p5.(2P*<3/2>).11f""","=""2[3/2]""","=""1""",3,"=""""","=""13.8865134""","=""""",
"=""4s2.4p5.(2P*<3/2>).11f""","=""2[3/2]""","=""2""",5,"=""""","=""13.8865301""","=""""",
"=""4s2.4p5.(2P*<3/2>).11f""","=""2[5/2]""","=""2""",5,"=""""","=""13.8868721""","=""""",
