Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""4s2.4p4.(3P).6s""","=""4P""","=""1/2""",2,"=""""","=""20.070019""","=""""",
"=""4s2.4p4.(3P).5d""","=""4D""","=""3/2""",4,"=""""","=""20.092546""","=""""",
"=""4s2.4p4.(3P).5d""","=""4F""","=""9/2""",10,"=""""","=""20.111121""","=""""",
"=""4s2.4p4.(3P).5d""","=""4F""","=""7/2""",8,"=""""","=""20.151178""","=""""",
"=""4s2.4p4.(3P).5d""","=""4D""","=""1/2""",2,"=""""","=""20.155418""","=""""",
"=""4s2.4p4.(3P).6s""","=""2P""","=""1/2""",2,"=""""","=""20.213381""","=""""",
"=""4s2.4p4.(3P).6p""","=""4P*""","=""5/2""",6,"=""""","=""20.379549""","=""""",
"=""4s2.4p4.(3P).5d""","=""4P""","=""1/2""",2,"=""""","=""20.387645""","=""""",
"=""4s2.4p4.(3P).6p""","=""4P*""","=""3/2""",4,"=""""","=""20.413543""","=""""",
"=""4s2.4p4.(3P).6p""","=""4D*""","=""7/2""",8,"=""""","=""20.451296""","=""""",
"=""4s2.4p4.(3P).6p""","=""4D*""","=""5/2""",6,"=""""","=""20.464482""","=""""",
"=""4s2.4p4.(3P).5d""","=""4F""","=""5/2""",6,"=""""","=""20.466766""","=""""",
"=""4s2.4p4.(3P).5d""","=""4F""","=""3/2""",4,"=""""","=""20.474773""","=""""",
"=""4s2.4p4.(3P).6p""","=""4D*""","=""3/2""",4,"=""""","=""20.600400""","=""""",
"=""4s2.4p4.(3P).5d""","=""2F""","=""7/2""",8,"=""""","=""20.653046""","=""""",
"=""4s2.4p4.(3P).5d""","=""2P""","=""1/2""",2,"=""""","=""20.699355""","=""""",
"=""4s2.4p4.(3P).5d""","=""2F""","=""5/2""",6,"=""""","=""20.705323""","=""""",
"=""4s2.4p4.(3P).5d""","=""4P""","=""3/2""",4,"=""""","=""20.710988""","=""""",
"=""4s2.4p4.(3P).5d""","=""4P""","=""5/2""",6,"=""""","=""20.769481""","=""""",
"=""4s2.4p4.(3P).5d""","=""2P""","=""3/2""",4,"=""""","=""20.818353""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""20.839733""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""20.843767""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""20.851841""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""20.861400""","=""""",
"=""4s2.4p4.(1S).5p""","=""2P*""","=""1/2""",2,"=""""","=""20.861739""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""20.876864""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""20.886461""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""20.888125""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""20.889972""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""20.907266""","=""""",
"=""4s2.4p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""20.918254""","=""""",
"=""4s2.4p4.(1S).5p""","=""2P*""","=""3/2""",4,"=""""","=""20.945585""","=""""",
"=""4s2.4p4.(3P).5d""","=""2D""","=""5/2""",6,"=""""","=""21.040507""","=""""",
"=""4s2.4p4.(3P).5d""","=""2D""","=""3/2""",4,"=""""","=""21.147908""","=""""",
"=""4s2.4p4.(1D).6s""","=""2D""","=""5/2""",6,"=""""","=""21.321420""","=""""",
"=""4s2.4p4.(1D).6s""","=""2D""","=""3/2""",4,"=""""","=""21.331495""","=""""",
"=""4s2.4p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""21.413628""","=""""",
"=""4s2.4p4.(3P<1>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""21.420955""","=""""",
"=""4s2.4p4.(3P<1>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""21.424499""","=""""",
"=""4s2.4p4.(3P<1>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""21.431338""","=""""",
"=""4s2.4p4.(3P<1>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""21.465250""","=""""",
"=""4s2.4p4.(3P<1>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""21.468457""","=""""",
"=""4s2.4p4.(3P).7s""","=""4P""","=""5/2""",6,"=""""","=""21.487447""","=""""",
"=""4s2.4p4.(3P).7s""","=""4P""","=""3/2""",4,"=""""","=""21.528403""","=""""",
"=""4s2.4p4.(3P<0>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""21.532798""","=""""",
"=""4s2.4p4.(3P<0>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""21.534334""","=""""",
"=""4s2.4p4.(3P).6d""","=""4D""","=""7/2""",8,"=""""","=""21.739342""","=""""",
"=""4s2.4p4.(3P).6d""","=""4D""","=""5/2""",6,"=""""","=""21.750707""","=""""",
"=""4s2.4p4.(3P).6d""","=""4F""","=""9/2""",10,"=""""","=""21.779656""","=""""",
"=""4s2.4p4.(3P).6d""","=""4F""","=""7/2""",8,"=""""","=""21.801884""","=""""",
"=""4s2.4p4.(1D).5d""","=""2G""","=""7/2""",8,"=""""","=""21.807572""","=""""",
"=""4s2.4p4.(1D).5d""","=""2D""","=""3/2""",4,"=""""","=""21.834763""","=""""",
"=""4s2.4p4.(1D).5d""","=""2G""","=""9/2""",10,"=""""","=""21.894521""","=""""",
"=""4s2.4p4.(1D).5d""","=""2P""","=""3/2""",4,"=""""","=""22.029774""","=""""",
"=""4s2.4p4.(1D).5d""","=""2F""","=""5/2""",6,"=""""","=""22.033046""","=""""",
"=""4s2.4p4.(1D).5d""","=""2F""","=""7/2""",8,"=""""","=""22.057687""","=""""",
"=""4s2.4p4.(3P).7s""","=""2P""","=""3/2""",4,"=""""","=""22.063618""","=""""",
"=""4s2.4p4.(3P).7s""","=""4P""","=""1/2""",2,"=""""","=""22.075765""","=""""",
"=""4s2.4p4.(1D).5d""","=""2D""","=""5/2""",6,"=""""","=""22.108700""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[4]*""","=""9/2""",10,"=""""","=""22.111575""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",8,"=""""","=""22.114008""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""22.119081""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""22.126530""","=""""",
"=""4s2.4p4.(1D).5d""","=""2P""","=""1/2""",2,"=""""","=""22.131786""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",4,"=""""","=""22.132559""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[5]*""","=""11/2""",12,"=""""","=""22.136610""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[5]*""","=""9/2""",10,"=""""","=""22.138130""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",6,"=""""","=""22.139804""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[1]*""","=""1/2""",2,"=""""","=""22.150248""","=""""",
"=""4s2.4p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",4,"=""""","=""22.153799""","=""""",
"=""4s2.4p4.(3P).7s""","=""2P""","=""1/2""",2,"=""""","=""22.166624""","=""""",
"=""4s2.4p4.(3P).8s""","=""4P""","=""5/2""",6,"=""""","=""22.465907""","=""""",
"=""4s2.4p4.(3P).8s""","=""4P""","=""3/2""",4,"=""""","=""22.488084""","=""""",
"=""4s2.4p4.(3P<1>).5f""","=""2[4]*""","=""9/2""",10,"=""""","=""22.682541""","=""""",
"=""4s2.4p4.(3P<1>).5f""","=""2[2]*""","=""5/2""",6,"=""""","=""22.682579""","=""""",
"=""4s2.4p4.(3P<1>).5f""","=""2[2]*""","=""3/2""",4,"=""""","=""22.684626""","=""""",
"=""4s2.4p4.(3P<1>).5f""","=""2[4]*""","=""7/2""",8,"=""""","=""22.689343""","=""""",
"=""4s2.4p4.(3P<1>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""22.704842""","=""""",
"=""4s2.4p4.(3P<1>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""22.708274""","=""""",
"=""4s2.4p4.(3P<0>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""22.779443""","=""""",
"=""4s2.4p4.(3P<0>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""22.780534""","=""""",
"=""4s2.4p4.(3P<2>).6f""","=""2[4]*""","=""9/2""",10,"=""""","=""22.805523""","=""""",
"=""4s2.4p4.(3P<2>).6f""","=""2[4]*""","=""7/2""",8,"=""""","=""22.811031""","=""""",
"=""4s2.4p4.(3P<2>).6f""","=""2[3]*""","=""5/2""",6,"=""""","=""22.816488""","=""""",
"=""4s2.4p4.(3P<2>).6f""","=""2[5]*""","=""11/2""",12,"=""""","=""22.818211""","=""""",
"=""4s2.4p4.(3P<2>).6f""","=""2[2]*""","=""3/2""",4,"=""""","=""22.818694""","=""""",
"=""4s2.4p4.(3P<2>).6f""","=""2[5]*""","=""9/2""",10,"=""""","=""22.819252""","=""""",
"=""4s2.4p4.(3P<2>).6f""","=""2[1]*""","=""1/2""",2,"=""""","=""22.826634""","=""""",
"=""4s2.4p4.(3P<2>).6f""","=""2[1]*""","=""3/2""",4,"=""""","=""22.829786""","=""""",
"=""4s2.4p4.(3P<2>).7f""","=""2[4]*""","=""9/2""",10,"=""""","=""23.219037""","=""""",
"=""4s2.4p4.(3P<2>).7f""","=""2[4]*""","=""7/2""",8,"=""""","=""23.220032""","=""""",
"=""4s2.4p4.(3P<2>).7f""","=""2[5]*""","=""11/2""",12,"=""""","=""23.229124""","=""""",
"=""4s2.4p4.(3P<2>).7f""","=""2[5]*""","=""9/2""",10,"=""""","=""23.229745""","=""""",
"=""4s2.4p4.(3P<1>).6f""","=""2[4]*""","=""9/2""",10,"=""""","=""23.372566""","=""""",
"=""4s2.4p4.(3P<1>).6f""","=""2[4]*""","=""7/2""",8,"=""""","=""23.376601""","=""""",
"=""4s2.4p4.(3P<1>).6f""","=""2[3]*""","=""5/2""",6,"=""""","=""23.385683""","=""""",
"=""4s2.4p4.(3P<2>).8f""","=""2[4]*""","=""9/2""",10,"=""""","=""23.488248""","=""""",
"=""4s2.4p4.(3P<2>).8f""","=""2[5]*""","=""11/2""",12,"=""""","=""23.495458""","=""""",
"=""4s2.4p4.(3P<2>).8f""","=""2[5]*""","=""9/2""",10,"=""""","=""23.495979""","=""""",
"=""4s2.4p4.(3P<2>).9f""","=""2[4]*""","=""9/2""",10,"=""""","=""23.673113""","=""""",
"=""4s2.4p4.(3P<2>).9f""","=""2[5]*""","=""11/2""",12,"=""""","=""23.677871""","=""""",
"=""4s2.4p4.(3P<2>).9f""","=""2[5]*""","=""9/2""",10,"=""""","=""23.678196""","=""""",
"=""4s2.4p4.(3P<2>).10f""","=""2[5]*""","=""11/2""",12,"=""""","=""23.808129""","=""""",
"=""Kr III (4p4 3P<2>)""","=""Limit""","=""---""",,"=""""","=""24.35984""","=""""",
