# U-code (SimU suite) 1.31.0
# Run as: /home1/fnevgeny/u/bin/u -A /home1/fnevgeny/ucode/adata/adata.xml -C /home1/fnevgeny/u/conf/u/Mg_XII:beta.xml -f /local/fields/Mg/Mg_in_Al/Mg_XII:1.3e22:1300:2500.dat.gz -k 4 -r 500 -t 40000 -w 200000 --degenerate -o Mg_XII:1.3e22:1300:2500:deg.dat 
# PID: 23141
# dt = 1.17647e-18 sec, F0 = 573.682 MV/cm
# w0 = 14072834 1/cm, lambda0 = 7.10589 A, dl/dw = -5.04937e-07 A*cm
# max nonu = 0
# norm = 1.61081e+06
# P = 0.00178246 a.u., S = 0.00183158, A = 1.14921e+12 1/s, f = 0.0782944
-199888 0.00229234
-199180 0.00232817
-198471 0.00232353
-197762 0.00233033
-197053 0.00236447
-196344 0.00236069
-195635 0.00239225
-194927 0.0024231
-194218 0.00248336
-193509 0.00249597
-192800 0.00251416
-192091 0.00253798
-191382 0.00256624
-190674 0.00258432
-189965 0.0025493
-189256 0.00261734
-188547 0.00264955
-187838 0.00264118
-187130 0.00272701
-186421 0.00276457
-185712 0.00276669
-185003 0.00280752
-184294 0.00283487
-183585 0.00283387
-182877 0.00286425
-182168 0.00296769
-181459 0.00296821
-180750 0.00302725
-180041 0.0030312
-179332 0.00304695
-178624 0.00307148
-177915 0.00313212
-177206 0.00315035
-176497 0.00319879
-175788 0.00317711
-175080 0.00323347
-174371 0.00323205
-173662 0.0032822
-172953 0.00335185
-172244 0.00343667
-171535 0.00341006
-170827 0.00348797
-170118 0.00344875
-169409 0.00354164
-168700 0.0035335
-167991 0.00353896
-167282 0.00363837
-166574 0.00360554
-165865 0.00373583
-165156 0.00368323
-164447 0.00376266
-163738 0.0037997
-163030 0.00387331
-162321 0.00389077
-161612 0.00392103
-160903 0.00399944
-160194 0.0040246
-159485 0.00405984
-158777 0.00412222
-158068 0.00412894
-157359 0.00422193
-156650 0.00428644
-155941 0.00431634
-155232 0.00439231
-154524 0.00441245
-153815 0.0044819
-153106 0.00448236
-152397 0.00460287
-151688 0.00465838
-150980 0.00473782
-150271 0.00477642
-149562 0.00485676
-148853 0.00496698
-148144 0.00497625
-147435 0.00507901
-146727 0.0051132
-146018 0.00517593
-145309 0.00517855
-144600 0.00518525
-143891 0.00529741
-143182 0.00545383
-142474 0.00556228
-141765 0.00550902
-141056 0.00560131
-140347 0.00583744
-139638 0.00577737
-138930 0.00587975
-138221 0.00589427
-137512 0.00612487
-136803 0.00611499
-136094 0.00624138
-135385 0.00641263
-134677 0.00645775
-133968 0.00647565
-133259 0.00663131
-132550 0.00672599
-131841 0.00675315
-131132 0.00670429
-130424 0.00684911
-129715 0.00701011
-129006 0.00704528
-128297 0.00713157
-127588 0.00724909
-126880 0.00734366
-126171 0.00738535
-125462 0.00760378
-124753 0.00750391
-124044 0.00772157
-123335 0.00778286
-122627 0.00805591
-121918 0.00804991
-121209 0.00814391
-120500 0.00823113
-119791 0.00832541
-119082 0.00849564
-118374 0.00875531
-117665 0.00894485
-116956 0.00884195
-116247 0.00911837
-115538 0.00932802
-114829 0.00949135
-114121 0.00973133
-113412 0.00967628
-112703 0.0101044
-111994 0.0102073
-111285 0.0105575
-110577 0.0105322
-109868 0.0105848
-109159 0.0109324
-108450 0.0110088
-107741 0.0110646
-107032 0.0111769
-106324 0.0115937
-105615 0.0115358
-104906 0.0119802
-104197 0.0120894
-103488 0.0125331
-102779 0.0126227
-102071 0.0126039
-101362 0.0131538
-100653 0.0135698
-99944.2 0.0138334
-99235.4 0.0138818
-98526.5 0.0140797
-97817.7 0.0141082
-97108.9 0.014579
-96400.1 0.0151079
-95691.2 0.0149985
-94982.4 0.0154119
-94273.6 0.0157213
-93564.8 0.0158881
-92856 0.0163072
-92147.1 0.0168062
-91438.3 0.0169597
-90729.5 0.0173166
-90020.7 0.0175599
-89311.8 0.0182279
-88603 0.0186985
-87894.2 0.0191122
-87185.4 0.019166
-86476.5 0.0198311
-85767.7 0.0203948
-85058.9 0.0206336
-84350.1 0.0209784
-83641.2 0.0213682
-82932.4 0.0217685
-82223.6 0.0220374
-81514.8 0.0228187
-80805.9 0.0227491
-80097.1 0.0240149
-79388.3 0.0242077
-78679.5 0.0251637
-77970.6 0.0255883
-77261.8 0.026191
-76553 0.0269256
-75844.2 0.0273268
-75135.4 0.0286999
-74426.5 0.0287558
-73717.7 0.0298291
-73008.9 0.030796
-72300.1 0.0312441
-71591.2 0.0318242
-70882.4 0.0328488
-70173.6 0.0329883
-69464.8 0.0335825
-68755.9 0.0335385
-68047.1 0.0347846
-67338.3 0.0349316
-66629.5 0.036249
-65920.6 0.0378658
-65211.8 0.0386898
-64503 0.0399458
-63794.2 0.0406661
-63085.3 0.0420589
-62376.5 0.0433248
-61667.7 0.0439451
-60958.9 0.0459966
-60250 0.0477781
-59541.2 0.0492625
-58832.4 0.0501319
-58123.6 0.0525845
-57414.7 0.0544826
-56705.9 0.056182
-55997.1 0.0584779
-55288.3 0.0604427
-54579.5 0.0627233
-53870.6 0.0642927
-53161.8 0.0667988
-52453 0.0691252
-51744.2 0.0707327
-51035.3 0.0721024
-50326.5 0.073922
-49617.7 0.0773392
-48908.9 0.0799193
-48200 0.0837804
-47491.2 0.0868918
-46782.4 0.0894321
-46073.6 0.0928924
-45364.7 0.0968122
-44655.9 0.101386
-43947.1 0.105233
-43238.3 0.108796
-42529.4 0.112836
-41820.6 0.115267
-41111.8 0.119973
-40403 0.126363
-39694.1 0.132965
-38985.3 0.139791
-38276.5 0.143368
-37567.7 0.149772
-36858.9 0.157968
-36150 0.160135
-35441.2 0.167938
-34732.4 0.177357
-34023.6 0.186754
-33314.7 0.197739
-32605.9 0.205376
-31897.1 0.211486
-31188.3 0.219914
-30479.4 0.233357
-29770.6 0.249179
-29061.8 0.257417
-28353 0.271707
-27644.1 0.285859
-26935.3 0.293938
-26226.5 0.311426
-25517.7 0.328736
-24808.8 0.350537
-24100 0.371356
-23391.2 0.396343
-22682.4 0.412652
-21973.5 0.432824
-21264.7 0.458288
-20555.9 0.484824
-19847.1 0.512888
-19138.2 0.543994
-18429.4 0.572893
-17720.6 0.608178
-17011.8 0.642676
-16303 0.671298
-15594.1 0.713254
-14885.3 0.743659
-14176.5 0.795417
-13467.7 0.837582
-12758.8 0.861731
-12050 0.916505
-11341.2 0.945318
-10632.4 0.986037
-9923.54 1
-9214.71 0.995782
-8505.89 0.990691
-7797.06 0.969821
-7088.24 0.955024
-6379.42 0.904748
-5670.59 0.848991
-4961.77 0.789505
-4252.94 0.725816
-3544.12 0.66973
-2835.3 0.631032
-2126.47 0.584271
-1417.65 0.554894
-708.824 0.530412
0 0.514976
708.824 0.530412
1417.65 0.554894
2126.47 0.584271
2835.3 0.631032
3544.12 0.66973
4252.94 0.725816
4961.77 0.789505
5670.59 0.848991
6379.42 0.904748
7088.24 0.955024
7797.06 0.969821
8505.89 0.990691
9214.71 0.995782
9923.54 1
10632.4 0.986037
11341.2 0.945318
12050 0.916505
12758.8 0.861731
13467.7 0.837582
14176.5 0.795417
14885.3 0.743659
15594.1 0.713254
16303 0.671298
17011.8 0.642676
17720.6 0.608178
18429.4 0.572893
19138.2 0.543994
19847.1 0.512888
20555.9 0.484824
21264.7 0.458288
21973.5 0.432824
22682.4 0.412652
23391.2 0.396343
24100 0.371356
24808.8 0.350537
25517.7 0.328736
26226.5 0.311426
26935.3 0.293938
27644.1 0.285859
28353 0.271707
29061.8 0.257417
29770.6 0.249179
30479.4 0.233357
31188.3 0.219914
31897.1 0.211486
32605.9 0.205376
33314.7 0.197739
34023.6 0.186754
34732.4 0.177357
35441.2 0.167938
36150 0.160135
36858.9 0.157968
37567.7 0.149772
38276.5 0.143368
38985.3 0.139791
39694.1 0.132965
40403 0.126363
41111.8 0.119973
41820.6 0.115267
42529.4 0.112836
43238.3 0.108796
43947.1 0.105233
44655.9 0.101386
45364.7 0.0968122
46073.6 0.0928924
46782.4 0.0894321
47491.2 0.0868918
48200 0.0837804
48908.9 0.0799193
49617.7 0.0773392
50326.5 0.073922
51035.3 0.0721024
51744.2 0.0707327
52453 0.0691252
53161.8 0.0667988
53870.6 0.0642927
54579.5 0.0627233
55288.3 0.0604427
55997.1 0.0584779
56705.9 0.056182
57414.7 0.0544826
58123.6 0.0525845
58832.4 0.0501319
59541.2 0.0492625
60250 0.0477781
60958.9 0.0459966
61667.7 0.0439451
62376.5 0.0433248
63085.3 0.0420589
63794.2 0.0406661
64503 0.0399458
65211.8 0.0386898
65920.6 0.0378658
66629.5 0.036249
67338.3 0.0349316
68047.1 0.0347846
68755.9 0.0335385
69464.8 0.0335825
70173.6 0.0329883
70882.4 0.0328488
71591.2 0.0318242
72300.1 0.0312441
73008.9 0.030796
73717.7 0.0298291
74426.5 0.0287558
75135.4 0.0286999
75844.2 0.0273268
76553 0.0269256
77261.8 0.026191
77970.6 0.0255883
78679.5 0.0251637
79388.3 0.0242077
80097.1 0.0240149
80805.9 0.0227491
81514.8 0.0228187
82223.6 0.0220374
82932.4 0.0217685
83641.2 0.0213682
84350.1 0.0209784
85058.9 0.0206336
85767.7 0.0203948
86476.5 0.0198311
87185.4 0.019166
87894.2 0.0191122
88603 0.0186985
89311.8 0.0182279
90020.7 0.0175599
90729.5 0.0173166
91438.3 0.0169597
92147.1 0.0168062
92856 0.0163072
93564.8 0.0158881
94273.6 0.0157213
94982.4 0.0154119
95691.2 0.0149985
96400.1 0.0151079
97108.9 0.014579
97817.7 0.0141082
98526.5 0.0140797
99235.4 0.0138818
99944.2 0.0138334
100653 0.0135698
101362 0.0131538
102071 0.0126039
102779 0.0126227
103488 0.0125331
104197 0.0120894
104906 0.0119802
105615 0.0115358
106324 0.0115937
107032 0.0111769
107741 0.0110646
108450 0.0110088
109159 0.0109324
109868 0.0105848
110577 0.0105322
111285 0.0105575
111994 0.0102073
112703 0.0101044
113412 0.00967628
114121 0.00973133
114829 0.00949135
115538 0.00932802
116247 0.00911837
116956 0.00884195
117665 0.00894485
118374 0.00875531
119082 0.00849564
119791 0.00832541
120500 0.00823113
121209 0.00814391
121918 0.00804991
122627 0.00805591
123335 0.00778286
124044 0.00772157
124753 0.00750391
125462 0.00760378
126171 0.00738535
126880 0.00734366
127588 0.00724909
128297 0.00713157
129006 0.00704528
129715 0.00701011
130424 0.00684911
131132 0.00670429
131841 0.00675315
132550 0.00672599
133259 0.00663131
133968 0.00647565
134677 0.00645775
135385 0.00641263
136094 0.00624138
136803 0.00611499
137512 0.00612487
138221 0.00589427
138930 0.00587975
139638 0.00577737
140347 0.00583744
141056 0.00560131
141765 0.00550902
142474 0.00556228
143182 0.00545383
143891 0.00529741
144600 0.00518525
145309 0.00517855
146018 0.00517593
146727 0.0051132
147435 0.00507901
148144 0.00497625
148853 0.00496698
149562 0.00485676
150271 0.00477642
150980 0.00473782
151688 0.00465838
152397 0.00460287
153106 0.00448236
153815 0.0044819
154524 0.00441245
155232 0.00439231
155941 0.00431634
156650 0.00428644
157359 0.00422193
158068 0.00412894
158777 0.00412222
159485 0.00405984
160194 0.0040246
160903 0.00399944
161612 0.00392103
162321 0.00389077
163030 0.00387331
163738 0.0037997
164447 0.00376266
165156 0.00368323
165865 0.00373583
166574 0.00360554
167282 0.00363837
167991 0.00353896
168700 0.0035335
169409 0.00354164
170118 0.00344875
170827 0.00348797
171535 0.00341006
172244 0.00343667
172953 0.00335185
173662 0.0032822
174371 0.00323205
175080 0.00323347
175788 0.00317711
176497 0.00319879
177206 0.00315035
177915 0.00313212
178624 0.00307148
179332 0.00304695
180041 0.0030312
180750 0.00302725
181459 0.00296821
182168 0.00296769
182877 0.00286425
183585 0.00283387
184294 0.00283487
185003 0.00280752
185712 0.00276669
186421 0.00276457
187130 0.00272701
187838 0.00264118
188547 0.00264955
189256 0.00261734
189965 0.0025493
190674 0.00258432
191382 0.00256624
192091 0.00253798
192800 0.00251416
193509 0.00249597
194218 0.00248336
194927 0.0024231
195635 0.00239225
196344 0.00236069
197053 0.00236447
197762 0.00233033
198471 0.00232353
199180 0.00232817
199888 0.00229234
