# U-code (SimU suite) 1.31.0
# Run as: /home1/fnevgeny/u/bin/u -A /home1/fnevgeny/ucode/adata/adata.xml -C /home1/fnevgeny/u/conf/u/Mg_XII:beta.xml -f /local/fields/Mg/Mg_in_Al/Mg_XII:5.2e22:1300:2500.dat.gz -k 4 -r 500 -t 40000 -w 500000 --degenerate -o Mg_XII:5.2e22:1300:2500:deg.dat 
# PID: 13102
# dt = 3.70565e-19 sec, F0 = 1445.59 MV/cm
# w0 = 14072834 1/cm, lambda0 = 7.10589 A, dl/dw = -5.04937e-07 A*cm
# max nonu = 0
# norm = 2.23127e+06
# P = 0.00178324 a.u., S = 0.00183208, A = 1.14962e+12 1/s, f = 0.0783158
-499583 0.00196918
-497333 0.00199215
-495083 0.00196716
-492832 0.00195336
-490582 0.00199669
-488331 0.00208656
-486081 0.00211451
-483831 0.00221465
-481580 0.0021699
-479330 0.00219348
-477080 0.00221393
-474829 0.00220741
-472579 0.00227583
-470328 0.00235061
-468078 0.00234136
-465828 0.0023727
-463577 0.00235575
-461327 0.00241601
-459077 0.00246137
-456826 0.00247387
-454576 0.00248601
-452325 0.00261838
-450075 0.00267706
-447825 0.00266172
-445574 0.00262924
-443324 0.0026405
-441074 0.00271075
-438823 0.00279917
-436573 0.00286885
-434322 0.00281845
-432072 0.00285642
-429822 0.00288588
-427571 0.00281453
-425321 0.00292435
-423071 0.00288763
-420820 0.00293077
-418570 0.00308745
-416319 0.00303213
-414069 0.00313486
-411819 0.00325649
-409568 0.00332645
-407318 0.0035031
-405068 0.0034433
-402817 0.00347402
-400567 0.00349696
-398316 0.00349907
-396066 0.00353664
-393816 0.00349498
-391565 0.00356256
-389315 0.00366931
-387065 0.00372288
-384814 0.00374881
-382564 0.0038665
-380313 0.00399582
-378063 0.00406957
-375813 0.00416863
-373562 0.00420363
-371312 0.00425764
-369062 0.00424347
-366811 0.00441306
-364561 0.00449972
-362310 0.0045522
-360060 0.00468036
-357810 0.00472303
-355559 0.00453194
-353309 0.00455263
-351059 0.00454746
-348808 0.00463746
-346558 0.00467041
-344307 0.00486289
-342057 0.0049913
-339807 0.00486222
-337556 0.00496873
-335306 0.00514352
-333056 0.0051395
-330805 0.00543221
-328555 0.00557573
-326304 0.0055756
-324054 0.00585146
-321804 0.00595016
-319553 0.0060506
-317303 0.00608173
-315053 0.00615654
-312802 0.00627963
-310552 0.00633476
-308301 0.00654574
-306051 0.00674873
-303801 0.00689522
-301550 0.00705305
-299300 0.00739364
-297050 0.00736376
-294799 0.00739148
-292549 0.00750305
-290298 0.00757143
-288048 0.00776352
-285798 0.00789452
-283547 0.00805811
-281297 0.00835265
-279047 0.00854888
-276796 0.00860467
-274546 0.00877885
-272295 0.00905854
-270045 0.00909628
-267795 0.00918269
-265544 0.00941807
-263294 0.00979663
-261044 0.0100628
-258793 0.0104061
-256543 0.0106389
-254292 0.0111089
-252042 0.0113107
-249792 0.0115978
-247541 0.0116794
-245291 0.0118255
-243041 0.0123695
-240790 0.0127435
-238540 0.0129171
-236289 0.0134343
-234039 0.0132654
-231789 0.0141384
-229538 0.0143675
-227288 0.0145777
-225038 0.0147866
-222787 0.0153661
-220537 0.0156469
-218286 0.0158357
-216036 0.0166194
-213786 0.016836
-211535 0.0172932
-209285 0.0172838
-207035 0.0181831
-204784 0.018744
-202534 0.0189019
-200283 0.0197998
-198033 0.0200407
-195783 0.020392
-193532 0.021311
-191282 0.0218634
-189032 0.0230854
-186781 0.0239734
-184531 0.0242268
-182280 0.0246733
-180030 0.0252915
-177780 0.0262912
-175529 0.0273859
-173279 0.0280128
-171029 0.0286975
-168778 0.0298143
-166528 0.031178
-164277 0.0323038
-162027 0.0339974
-159777 0.0348314
-157526 0.0360616
-155276 0.0375564
-153026 0.0386383
-150775 0.0399284
-148525 0.0429012
-146274 0.0436898
-144024 0.0458182
-141774 0.0469049
-139523 0.0490149
-137273 0.0507189
-135023 0.0525991
-132772 0.055517
-130522 0.0582329
-128271 0.0598728
-126021 0.0626199
-123771 0.0637831
-121520 0.0679616
-119270 0.0718399
-117020 0.0771791
-114769 0.080632
-112519 0.0861286
-110268 0.0888465
-108018 0.0942607
-105768 0.0977888
-103517 0.10526
-101267 0.10782
-99016.5 0.113622
-96766.1 0.11926
-94515.8 0.123981
-92265.4 0.127826
-90015 0.1367
-87764.6 0.145452
-85514.3 0.154793
-83263.9 0.163429
-81013.5 0.169397
-78763.1 0.18485
-76512.8 0.191752
-74262.4 0.208887
-72012 0.2195
-69761.6 0.238706
-67511.3 0.247643
-65260.9 0.27482
-63010.5 0.292334
-60760.1 0.31065
-58509.8 0.326685
-56259.4 0.357108
-54009 0.389486
-51758.6 0.413659
-49508.3 0.441864
-47257.9 0.479434
-45007.5 0.507178
-42757.1 0.545555
-40506.8 0.587037
-38256.4 0.620794
-36006 0.67757
-33755.6 0.731043
-31505.3 0.799595
-29254.9 0.852498
-27004.5 0.886583
-24754.1 0.914787
-22503.8 0.957561
-20253.4 0.994509
-18003 1
-15752.6 0.965139
-13502.3 0.873958
-11251.9 0.820035
-9001.5 0.738414
-6751.13 0.644392
-4500.75 0.572467
-2250.38 0.529352
0 0.52286
2250.38 0.529352
4500.75 0.572467
6751.13 0.644392
9001.5 0.738414
11251.9 0.820035
13502.3 0.873958
15752.6 0.965139
18003 1
20253.4 0.994509
22503.8 0.957561
24754.1 0.914787
27004.5 0.886583
29254.9 0.852498
31505.3 0.799595
33755.6 0.731043
36006 0.67757
38256.4 0.620794
40506.8 0.587037
42757.1 0.545555
45007.5 0.507178
47257.9 0.479434
49508.3 0.441864
51758.6 0.413659
54009 0.389486
56259.4 0.357108
58509.8 0.326685
60760.1 0.31065
63010.5 0.292334
65260.9 0.27482
67511.3 0.247643
69761.6 0.238706
72012 0.2195
74262.4 0.208887
76512.8 0.191752
78763.1 0.18485
81013.5 0.169397
83263.9 0.163429
85514.3 0.154793
87764.6 0.145452
90015 0.1367
92265.4 0.127826
94515.8 0.123981
96766.1 0.11926
99016.5 0.113622
101267 0.10782
103517 0.10526
105768 0.0977888
108018 0.0942607
110268 0.0888465
112519 0.0861286
114769 0.080632
117020 0.0771791
119270 0.0718399
121520 0.0679616
123771 0.0637831
126021 0.0626199
128271 0.0598728
130522 0.0582329
132772 0.055517
135023 0.0525991
137273 0.0507189
139523 0.0490149
141774 0.0469049
144024 0.0458182
146274 0.0436898
148525 0.0429012
150775 0.0399284
153026 0.0386383
155276 0.0375564
157526 0.0360616
159777 0.0348314
162027 0.0339974
164277 0.0323038
166528 0.031178
168778 0.0298143
171029 0.0286975
173279 0.0280128
175529 0.0273859
177780 0.0262912
180030 0.0252915
182280 0.0246733
184531 0.0242268
186781 0.0239734
189032 0.0230854
191282 0.0218634
193532 0.021311
195783 0.020392
198033 0.0200407
200283 0.0197998
202534 0.0189019
204784 0.018744
207035 0.0181831
209285 0.0172838
211535 0.0172932
213786 0.016836
216036 0.0166194
218286 0.0158357
220537 0.0156469
222787 0.0153661
225038 0.0147866
227288 0.0145777
229538 0.0143675
231789 0.0141384
234039 0.0132654
236289 0.0134343
238540 0.0129171
240790 0.0127435
243041 0.0123695
245291 0.0118255
247541 0.0116794
249792 0.0115978
252042 0.0113107
254292 0.0111089
256543 0.0106389
258793 0.0104061
261044 0.0100628
263294 0.00979663
265544 0.00941807
267795 0.00918269
270045 0.00909628
272295 0.00905854
274546 0.00877885
276796 0.00860467
279047 0.00854888
281297 0.00835265
283547 0.00805811
285798 0.00789452
288048 0.00776352
290298 0.00757143
292549 0.00750305
294799 0.00739148
297050 0.00736376
299300 0.00739364
301550 0.00705305
303801 0.00689522
306051 0.00674873
308301 0.00654574
310552 0.00633476
312802 0.00627963
315053 0.00615654
317303 0.00608173
319553 0.0060506
321804 0.00595016
324054 0.00585146
326304 0.0055756
328555 0.00557573
330805 0.00543221
333056 0.0051395
335306 0.00514352
337556 0.00496873
339807 0.00486222
342057 0.0049913
344307 0.00486289
346558 0.00467041
348808 0.00463746
351059 0.00454746
353309 0.00455263
355559 0.00453194
357810 0.00472303
360060 0.00468036
362310 0.0045522
364561 0.00449972
366811 0.00441306
369062 0.00424347
371312 0.00425764
373562 0.00420363
375813 0.00416863
378063 0.00406957
380313 0.00399582
382564 0.0038665
384814 0.00374881
387065 0.00372288
389315 0.00366931
391565 0.00356256
393816 0.00349498
396066 0.00353664
398316 0.00349907
400567 0.00349696
402817 0.00347402
405068 0.0034433
407318 0.0035031
409568 0.00332645
411819 0.00325649
414069 0.00313486
416319 0.00303213
418570 0.00308745
420820 0.00293077
423071 0.00288763
425321 0.00292435
427571 0.00281453
429822 0.00288588
432072 0.00285642
434322 0.00281845
436573 0.00286885
438823 0.00279917
441074 0.00271075
443324 0.0026405
445574 0.00262924
447825 0.00266172
450075 0.00267706
452325 0.00261838
454576 0.00248601
456826 0.00247387
459077 0.00246137
461327 0.00241601
463577 0.00235575
465828 0.0023727
468078 0.00234136
470328 0.00235061
472579 0.00227583
474829 0.00220741
477080 0.00221393
479330 0.00219348
481580 0.0021699
483831 0.00221465
486081 0.00211451
488331 0.00208656
490582 0.00199669
492832 0.00195336
495083 0.00196716
497333 0.00199215
499583 0.00196918
