"=""3d2.(1D).4p""","=""2P*""",4,"="" 44.35599""",
"=""3d2.(1D).4p""","=""2F*""",6,"="" 44.42783""",
"=""3d2.(1D).4p""","=""2P*""",2,"="" 44.52264""",
"=""3d2.(3P).4p""","=""4D*""",2,"="" 44.55941""",
"=""3d2.(3P).4p""","=""4D*""",4,"="" 44.60720""",
"=""3d2.(1D).4p""","=""2F*""",8,"="" 44.61993""",
"=""3d2.(3P).4p""","=""4D*""",6,"="" 44.72198""",
"=""3d2.(1D).4p""","=""2D*""",4,"="" 44.86470""",
"=""3d2.(3P).4p""","=""4D*""",8,"="" 44.91576""",
"=""3d2.(1D).4p""","=""2D*""",6,"="" 44.95703""",
"=""3d2.(3P).4p""","=""4P*""",2,"="" 45.12352""",
"=""3d2.(3P).4p""","=""4P*""",4,"="" 45.17896""",
"=""3d2.(1G).4p""","=""2G*""",8,"="" 45.26378""",
"=""3d2.(1G).4p""","=""2G*""",10,"="" 45.28729""",
"=""3d2.(3P).4p""","=""4P*""",6,"="" 45.31548""",
"=""3d2.(3P).4p""","=""2D*""",4,"="" 45.94087""",
"=""3d2.(3P).4p""","=""2D*""",6,"="" 45.94601""",
"=""3d2.(1G).4p""","=""2H*""",10,"="" 46.13397""",
"=""3d2.(1G).4p""","=""2H*""",12,"="" 46.33365""",
"=""3d2.(3P).4p""","=""2P*""",2,"="" 46.38104""",
"=""3d2.(3P).4p""","=""2P*""",4,"="" 46.42286""",
"=""3d2.(1G).4p""","=""2F*""",8,"="" 46.86005""",
"=""3d2.(1G).4p""","=""2F*""",6,"="" 46.99963""",
"=""3d2.(1S).4p""","=""2P*""",2,"="" 50.61127""",
"=""3d2.(1S).4p""","=""2P*""",4,"="" 50.88181""",
"=""3p5.(2P*).3d4.(1G)""","=""2G*""",8,"="" 71.406""",
"=""3p5.(2P*).3d4.(1G)""","=""2G*""",10,"="" 71.538""",
"=""3p5.(2P*).3d4.(5D)""","=""4D*""",2,"="" 74.789""",
"=""3p5.(2P*).3d4.(3H)""","=""2H*""",10,"="" 74.805""",
"=""3p5.(2P*).3d4.(5D)""","=""4D*""",4,"="" 74.915""",
"=""3p5.(2P*).3d4.(5D)""","=""4D*""",6,"="" 75.063""",
"=""3p5.(2P*).3d4.(3H)""","=""2H*""",12,"="" 75.102""",
"=""3p5.(2P*).3d4.(5D)""","=""4D*""",8,"="" 75.163""",
"=""3p5.(2P*).3d4.(3F)""","=""2D*""",6,"="" 76.563""",
"=""3p5.(2P*).3d4.(3F)""","=""2D*""",4,"="" 76.658""",
"=""3p5.(2P*).3d4.(3H)""","=""2G*""",10,"="" 78.140""",
"=""3p5.(2P*).3d4.(3H)""","=""2G*""",8,"="" 78.264""",
"=""3p5.(2P*).3d4.(3G)""","=""2F*""",8,"="" 78.627""",
"=""3p5.(2P*).3d4.(3G)""","=""2F*""",6,"="" 78.783""",
"=""Fe VII (3d2 3F<2>)""","=""Limit""",,"="" 98.985""",
