"=""3d6""","=""5D""",9,"="" 0.000000""",
"=""3d6""","=""5D""",7,"="" 0.054081""",
"=""3d6""","=""5D""",5,"="" 0.091608""",
"=""3d6""","=""5D""",3,"="" 0.115618""",
"=""3d6""","=""5D""",1,"="" 0.12736""",
"=""3d6""","=""a 3P""",5,"="" 2.405841""",
"=""3d6""","=""3H""",13,"="" 2.486052""",
"=""3d6""","=""3H""",11,"="" 2.516952""",
"=""3d6""","=""3H""",9,"="" 2.539410""",
"=""3d6""","=""a 3P""",3,"="" 2.565000""",
"=""3d6""","=""a 3P""",1,"="" 2.62947""",
"=""3d6""","=""a 3F""",9,"="" 2.660939""",
"=""3d6""","=""a 3F""",7,"="" 2.690431""",
"=""3d6""","=""a 3F""",5,"="" 2.709933""",
"=""3d6""","=""3G""",11,"="" 3.044858""",
"=""3d6""","=""3G""",9,"="" 3.092305""",
"=""3d6""","=""3G""",7,"="" 3.117226""",
"=""3d5.(6S).4s""","=""7S""",7,"="" 3.730646""",
"=""3d6""","=""1I""",13,"="" 3.763649""",
"=""3d6""","=""3D""",5,"="" 3.808296""",
"=""3d6""","=""3D""",3,"="" 3.809472""",
"=""3d6""","=""3D""",7,"="" 3.825866""",
"=""3d6""","=""a 1G""",9,"="" 3.829400""",
"=""3d6""","=""a 1S""",1,"="" 4.31613""",
"=""3d6""","=""a 1D""",5,"="" 4.439007""",
"=""3d5.(6S).4s""","=""5S""",5,"="" 5.083391""",
"=""3d6""","=""1F""",7,"="" 5.318460""",
"=""3d6""","=""b 3P""",1,"="" 6.093771""",
"=""3d6""","=""b 3P""",3,"="" 6.146798""",
"=""3d6""","=""b 3F""",5,"="" 6.222143""",
"=""3d6""","=""b 3F""",9,"="" 6.233453""",
"=""3d6""","=""b 3F""",7,"="" 6.235798""",
"=""3d6""","=""b 3P""",5,"="" 6.250285""",
"=""3d6""","=""b 1G""",9,"="" 7.094525""",
"=""3d5.(4G).4s""","=""5G""",13,"="" 7.863790""",
"=""3d5.(4G).4s""","=""5G""",11,"="" 7.868887""",
"=""3d5.(4G).4s""","=""5G""",9,"="" 7.871424""",
"=""3d5.(4G).4s""","=""5G""",7,"="" 7.872343""",
"=""3d5.(4G).4s""","=""5G""",5,"="" 7.872377""",
"=""3d5.(4P).4s""","=""5P""",7,"="" 8.240615""",
"=""3d5.(4P).4s""","=""5P""",5,"="" 8.247838""",
"=""3d5.(4P).4s""","=""5P""",3,"="" 8.256366""",
"=""3d5.(4D).4s""","=""5D""",9,"="" 8.641223""",
"=""3d5.(4D).4s""","=""5D""",1,"="" 8.647644""",
"=""3d5.(4D).4s""","=""5D""",3,"="" 8.652674""",
"=""3d5.(4D).4s""","=""5D""",7,"="" 8.658703""",
"=""3d5.(4D).4s""","=""5D""",5,"="" 8.658827""",
"=""3d5.(4G).4s""","=""3G""",11,"="" 8.764989""",
"=""3d5.(4G).4s""","=""3G""",7,"="" 8.768839""",
"=""3d5.(4G).4s""","=""3G""",9,"="" 8.769293""",
"=""3d5.(4P).4s""","=""3P""",5,"="" 9.141113""",
"=""3d5.(4P).4s""","=""3P""",3,"="" 9.156152""",
"=""3d5.(4P).4s""","=""3P""",1,"="" 9.166938""",
"=""3d5.(4D).4s""","=""3D""",7,"="" 9.541454""",
"=""3d6""","=""b 1D""",5,"="" 9.552322""",
"=""3d5.(4D).4s""","=""3D""",3,"="" 9.556164""",
"=""3d5.(4D).4s""","=""3D""",5,"="" 9.559511""",
"=""3d5.(2I).4s""","=""3I""",15,"="" 9.898941""",
"=""3d5.(2I).4s""","=""3I""",13,"="" 9.899523""",
"=""3d5.(2I).4s""","=""3I""",11,"="" 9.901471""",
